names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Gria1,52.156708,3.4482725,0.0,0.0,10,p7_R2_ctrl
Grin2a,41.482708,5.330046,0.0,0.0,10,p7_R2_ctrl
Atp1a3,37.67249,2.0552156,1.40171276850223e-310,4.485480859207136e-308,10,p7_R2_ctrl
Epha6,33.056057,6.1810822,1.2731787865464272e-239,3.0556290877114254e-237,10,p7_R2_ctrl
Neurod6,32.93231,4.3706627,7.581033773111558e-238,1.4555584844374192e-235,10,p7_R2_ctrl
Gria2,29.338722,1.6196027,3.3281903617129553e-189,4.5643753532063386e-187,10,p7_R2_ctrl
Stxbp1,29.151434,1.502229,8.011637964766142e-187,9.61396555771937e-185,10,p7_R2_ctrl
Dnm1,29.078705,1.9894134,6.674671382134012e-186,7.119649474276279e-184,10,p7_R2_ctrl
Crmp1,27.8911,2.1560957,3.421086455802927e-171,3.28424299757081e-169,10,p7_R2_ctrl
Epha7,27.669502,3.1755297,1.626128936968416e-168,1.419167072263345e-166,10,p7_R2_ctrl
Grik2,27.26058,2.1404386,1.2450759386197513e-163,9.960607508958009e-162,10,p7_R2_ctrl
Grin1,26.65541,2.3814766,1.548993700408256e-156,1.1438722710707121e-154,10,p7_R2_ctrl
Nrp1,26.28201,2.3013585,3.0796099132967355e-152,2.1117325119749044e-150,10,p7_R2_ctrl
Epha4,25.583645,1.8086739,2.3199233725950273e-144,1.4847509584608175e-142,10,p7_R2_ctrl
Ppp3cb,25.383604,1.8266569,3.826464684913936e-142,2.2958788109483617e-140,10,p7_R2_ctrl
Grin2b,24.623909,3.297484,7.006201900309688e-134,3.9564434260572354e-132,10,p7_R2_ctrl
Snhg11,24.558403,2.47354,3.5174802215109426e-133,1.8759894514725027e-131,10,p7_R2_ctrl
Bin1,23.025326,1.4916544,2.5996019870401146e-117,1.247808953779255e-115,10,p7_R2_ctrl
Prkca,22.946478,2.0941863,1.5977298395629418e-116,7.30390783800202e-115,10,p7_R2_ctrl
Stmn2,22.925613,1.80289,2.5807300058746225e-116,1.126136729836199e-114,10,p7_R2_ctrl
Robo1,22.586897,2.1131613,5.830297942505798e-113,2.433515662958942e-111,10,p7_R2_ctrl
Trpc4,22.399227,3.3691833,4.004592743492255e-111,1.601837097396902e-109,10,p7_R2_ctrl
Neurod2,22.166367,2.6386912,7.253395206175454e-109,2.785303759171374e-107,10,p7_R2_ctrl
Frrs1l,21.446655,1.9392177,4.907015584370193e-102,1.7447166522205131e-100,10,p7_R2_ctrl
Nectin3,21.346355,4.077835,4.2155711000859736e-101,1.4453386628866196e-99,10,p7_R2_ctrl
Sptan1,21.07423,1.2180806,1.3711488347752422e-98,4.5389754530490777e-97,10,p7_R2_ctrl
Nsf,20.623684,2.0791543,1.6824788430469272e-94,5.2102570623388705e-93,10,p7_R2_ctrl
Rasgrp1,20.58852,3.8390973,3.4782947236019393e-94,1.0434884170805818e-92,10,p7_R2_ctrl
Calm1,20.479181,1.1199039,3.3016534674696926e-93,9.60481008718456e-92,10,p7_R2_ctrl
Kcnd2,20.466112,3.191828,4.317139155394456e-93,1.2189569379937287e-91,10,p7_R2_ctrl
Gabra5,20.394882,2.6646395,1.856625133343071e-92,5.092457508598138e-91,10,p7_R2_ctrl
Cadm1,19.820799,1.3988166,1.9695529871660968e-87,5.110191534268791e-86,10,p7_R2_ctrl
Nr4a3,19.404728,4.5726438,7.038952920846227e-84,1.778261790529573e-82,10,p7_R2_ctrl
Hcn1,18.664948,3.5809224,9.546862159516793e-78,2.349996839265672e-76,10,p7_R2_ctrl
Camk2b,18.478672,1.9995968,3.066410908593814e-76,7.359386180625154e-75,10,p7_R2_ctrl
Gnai1,18.299126,1.8853769,8.408749437574323e-75,1.9688779170905732e-73,10,p7_R2_ctrl
Plxna4,17.111433,1.4835532,1.2196310561104583e-65,2.661013213331909e-64,10,p7_R2_ctrl
Rab3a,16.87126,1.8890729,7.321705854141358e-64,1.5280081782555878e-62,10,p7_R2_ctrl
Srgap1,15.730342,1.3158115,9.370413816609159e-56,1.729922550758614e-54,10,p7_R2_ctrl
Slit3,15.636097,3.8038979,4.132957571973574e-55,7.486111828480436e-54,10,p7_R2_ctrl
Cntn1,15.313598,1.1106777,6.20351318623598e-53,1.0827950288702802e-51,10,p7_R2_ctrl
Tubb3,15.236076,1.4021214,2.037428173415718e-52,3.4927340115698023e-51,10,p7_R2_ctrl
Pak3,15.120609,1.3688614,1.184423218015524e-51,1.9948180513945666e-50,10,p7_R2_ctrl
Cntn4,15.095637,3.4940622,1.7300764925729944e-51,2.8635748842587494e-50,10,p7_R2_ctrl
Cacna2d1,14.559957,1.8122635,5.049018350457289e-48,8.078429360731662e-47,10,p7_R2_ctrl
Foxg1,14.520368,1.4835587,9.002636103330713e-48,1.416808304786473e-46,10,p7_R2_ctrl
Srgap3,14.429175,0.9961283,3.3911209778044123e-47,5.2507679656326375e-46,10,p7_R2_ctrl
Trpc5,14.319047,2.822434,1.6638967365469636e-46,2.5354616937858493e-45,10,p7_R2_ctrl
Bcl6,13.921995,3.7720292,4.657175539771596e-44,6.985763309657394e-43,10,p7_R2_ctrl
Syn1,13.21941,1.6375262,6.779382416243893e-40,9.570892822932555e-39,10,p7_R2_ctrl
Sparcl1,45.660774,2.3994107,0.0,0.0,0,p7_R2_ctrl
Atp1a2,40.86751,2.780647,0.0,0.0,0,p7_R2_ctrl
Slc1a2,39.808174,3.2326574,0.0,0.0,0,p7_R2_ctrl
Fabp7,32.83847,2.8406627,1.6639762645882577e-236,3.9935430350118183e-234,0,p7_R2_ctrl
Aqp4,32.539436,3.9669678,2.9537993047576504e-232,5.6712946651346895e-230,0,p7_R2_ctrl
Grm3,30.979313,3.1786878,1.024069996523526e-210,1.6385119944376416e-208,0,p7_R2_ctrl
Htra1,30.783714,4.287657,4.328952094216721e-208,5.936848586354359e-206,0,p7_R2_ctrl
Gabbr1,26.55355,1.6314502,2.3367745125055863e-155,2.4925594800059587e-153,0,p7_R2_ctrl
