names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Laptm5,2.2831402,1.0859736,0.02242211094737322,1.0,p7,16,1.0859736,-0.0,False,not_significant
Atp6v1c1,1.1928922,2.0679748,0.2329115907629934,1.0,p7,16,2.0679748,-0.0,False,not_significant
Depdc5,0.8225408,1.1657412,0.4107691810209865,1.0,p7,16,1.1657412,-0.0,False,not_significant
Gfap,0.72960615,0.41782448,0.4656309526126099,1.0,p7,16,0.41782448,-0.0,False,not_significant
Gpr183,0.66163903,1.4247241,0.5082025742695002,1.0,p7,16,1.4247241,-0.0,False,not_significant
Pak2,0.60476863,1.1746457,0.5453327543253272,1.0,p7,16,1.1746457,-0.0,False,not_significant
Gnai2,0.55760777,0.28316396,0.5771122606977719,1.0,p7,16,0.28316396,-0.0,False,not_significant
Epha4,0.55136585,0.9135812,0.5813828882413051,1.0,p7,16,0.9135812,-0.0,False,not_significant
Atp6v0a2,0.52431774,28.793573,0.6000575612085517,1.0,p7,16,28.793573,-0.0,False,not_significant
Ddx5,0.5222371,0.4172717,0.6015052490166353,1.0,p7,16,0.4172717,-0.0,False,not_significant
Calm1,0.4924148,0.20600268,0.622426133648128,1.0,p7,16,0.20600268,-0.0,False,not_significant
Syt1,0.48686647,1.4944773,0.6263529606910574,1.0,p7,16,1.4944773,-0.0,False,not_significant
Set,0.48547938,1.0594529,0.6273363307249376,1.0,p7,16,1.0594529,-0.0,False,not_significant
Nsf,0.48339877,0.7325598,0.6288126273700754,1.0,p7,16,0.7325598,-0.0,False,not_significant
Nfatc3,0.4508023,4.1692877,0.6521320518553894,1.0,p7,16,4.1692877,-0.0,False,not_significant
Coro2b,0.44664103,3.147028,0.6551342612147633,1.0,p7,16,3.147028,-0.0,False,not_significant
Cdk6,0.42999604,1.8407581,0.6671985298568568,1.0,p7,16,1.8407581,-0.0,False,not_significant
Stx1b,0.42999604,0.6281409,0.6671985298568568,1.0,p7,16,0.6281409,-0.0,False,not_significant
Myc,0.4244477,1.303498,0.6712393447456535,1.0,p7,16,1.303498,-0.0,False,not_significant
Stmn2,0.42167354,0.7835316,0.6732633312857905,1.0,p7,16,0.7835316,-0.0,False,not_significant
Lhx6,0.3932383,27.447914,0.6941434813912064,1.0,p7,16,27.447914,-0.0,False,not_significant
Rbfox3,0.37728685,2.8558629,0.7059604522441778,1.0,p7,16,2.8558629,-0.0,False,not_significant
Cdc42,0.37312558,2.1652727,0.7090549763786809,1.0,p7,16,2.1652727,-0.0,False,not_significant
Cdh4,0.3717385,1.8795425,0.7100875552592467,1.0,p7,16,1.8795425,-0.0,False,not_significant
Mex3a,0.35578704,1.6923758,0.7220000578139896,1.0,p7,16,1.6923758,-0.0,False,not_significant
Gnal,0.35301286,0.4819626,0.7240787928653805,1.0,p7,16,0.4819626,-0.0,False,not_significant
Grk2,0.33081952,0.2551968,0.7407808113497072,1.0,p7,16,0.2551968,-0.0,False,not_significant
Pten,0.32943243,1.2162095,0.7418288502141003,1.0,p7,16,1.2162095,-0.0,False,not_significant
Fbxo45,0.3287389,0.56537515,0.7423530493878912,1.0,p7,16,0.56537515,-0.0,False,not_significant
Cfl1,0.3190293,0.64905936,0.7497042856608636,1.0,p7,16,0.64905936,-0.0,False,not_significant
Cul3,0.31486806,2.0168583,0.7528618335073083,1.0,p7,16,2.0168583,-0.0,False,not_significant
Mapk1,0.30307785,0.43098685,0.76183053679866,1.0,p7,16,0.43098685,-0.0,False,not_significant
Atp6v0c,0.30238432,0.6100325,0.7623591184827634,1.0,p7,16,0.6100325,-0.0,False,not_significant
Trpc5,0.30099723,1.7018194,0.76341661421117,1.0,p7,16,1.7018194,-0.0,False,not_significant
Ablim1,0.2954489,1.272808,0.7676509946481866,1.0,p7,16,1.272808,-0.0,False,not_significant
Diablo,0.29128763,1.6449078,0.7708313453846909,1.0,p7,16,1.6449078,-0.0,False,not_significant
Gria1,0.28851345,0.19904992,0.7729537252696497,1.0,p7,16,0.19904992,-0.0,False,not_significant
Reln,0.2774168,1.3528833,0.7814600886234248,1.0,p7,16,1.3528833,-0.0,False,not_significant
Foxg1,0.27186847,1.5644155,0.785723165678623,1.0,p7,16,1.5644155,-0.0,False,not_significant
Sema5b,0.26215887,26.908144,0.7931989622346843,1.0,p7,16,26.908144,-0.0,False,not_significant
Mboat7,0.26215887,29.089924,0.7931989622346843,1.0,p7,16,29.089924,-0.0,False,not_significant
Slc12a5,0.26215887,27.20798,0.7931989622346843,1.0,p7,16,27.20798,-0.0,False,not_significant
Ptprc,0.26077178,0.83319587,0.7942685038824334,1.0,p7,16,0.83319587,-0.0,False,not_significant
Kcna2,0.2593847,0.6945025,0.7953384324665314,1.0,p7,16,0.6945025,-0.0,False,not_significant
Celf2,0.25383636,0.83842456,0.799621977747845,1.0,p7,16,0.83842456,-0.0,False,not_significant
Wdr47,0.24204615,1.5909634,0.8087444022851248,1.0,p7,16,1.5909634,-0.0,False,not_significant
Gngt2,0.23927198,1.3881744,0.810894688181772,1.0,p7,16,1.3881744,-0.0,False,not_significant
Negr1,0.2260947,1.3059888,0.8211277774084952,1.0,p7,16,1.3059888,-0.0,False,not_significant
Ephb1,0.21291739,1.5688854,0.8313913992705033,1.0,p7,16,1.5688854,-0.0,False,not_significant
