names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Shank1,15.540217,3.3924057,1.853522379995964e-54,1.7793814847961256e-51,p30,6,3.3924057,50.74973093275882,True,upregulated
Nfix,12.645946,2.840641,1.177986014523501e-36,5.654332869712805e-34,p30,6,2.840641,33.24761862824406,True,upregulated
Epb41l1,11.602558,2.0540056,3.9994146918453845e-31,1.279812701390523e-28,p30,6,2.0540056,27.892853584027495,True,upregulated
Gnao1,11.437093,2.1192665,2.7287600306540954e-30,6.549024073569829e-28,p30,6,2.1192665,27.183823413144367,True,upregulated
Camk2a,11.342395,2.137205,8.089964344941293e-30,1.5532731542287283e-27,p30,6,2.137205,26.80875216375456,True,upregulated
Eef1a2,11.048729,2.2154856,2.223413853157468e-28,3.557462165051949e-26,p30,6,2.2154856,25.448859710104266,True,upregulated
Sfxn5,10.863264,2.024496,1.724720260938081e-27,2.365330643572225e-25,p30,6,2.024496,24.62610814175834,True,upregulated
Plxnb1,10.293025,2.5265348,7.575842151915634e-25,9.091010582298762e-23,p30,6,2.5265348,22.041387836698735,True,upregulated
Atp1a3,10.181575,1.4790038,2.3965043603803795e-24,2.5562713177390715e-22,p30,6,1.4790038,21.592393052883168,True,upregulated
Grin2c,10.073886,3.5626247,7.207285757837727e-24,6.9189943275242185e-22,p30,6,3.5626247,21.15995702544882,True,upregulated
Slc6a11,9.995255,1.8072078,1.5987377169818213e-23,1.3952620075477715e-21,p30,6,1.8072078,20.855344231280895,True,upregulated
Cxcl14,9.88073,2.6559877,5.046422504710817e-23,4.037138003768653e-21,p30,6,2.6559877,20.393926404602364,True,upregulated
Atp1b2,9.854235,1.885234,6.571554442294295e-23,4.852840203540402e-21,p30,6,1.885234,20.314004009089253,True,upregulated
Cplx2,9.790476,1.6571792,1.2371245119684615e-22,8.48313951064088e-21,p30,6,1.6571792,20.071443390689804,True,upregulated
Apoe,9.73099,1.7874049,2.2241692880632635e-22,1.4234683443604887e-20,p30,6,1.7874049,19.84665218641827,True,upregulated
Adcy1,9.698513,2.0969563,3.059255685290692e-22,1.8355534111744153e-20,p30,6,2.0969563,19.736232973818215,True,upregulated
Shank3,9.6650095,2.1492534,4.245809804227679e-22,2.39763377179916e-20,p30,6,2.1492534,19.620217152777325,True,upregulated
Slc6a1,9.645181,2.3361208,5.152026332959237e-22,2.74774737757826e-20,p30,6,2.3361208,19.56102319794691,True,upregulated
Camk2b,9.409974,2.115708,4.9625823247108555e-21,2.5074100166960115e-19,p30,6,2.115708,18.600774643533306,True,upregulated
Ptprs,9.051695,1.5793545,1.4076673489136367e-19,6.756803274785456e-18,p30,6,1.5793545,17.17025872543182,True,upregulated
Src,8.916314,2.0377162,4.820658808768121e-19,2.2037297411511413e-17,p30,6,2.0377162,16.656841667135826,True,upregulated
Cplx1,8.801787,2.3805063,1.3465408431303332e-18,5.875814588205091e-17,p30,6,2.3805063,16.230931916862357,True,upregulated
Atp1a2,8.726576,0.87004906,2.6249900177704883e-18,1.0956480074172473e-16,p30,6,0.87004906,15.960328946754311,True,upregulated
Sdc4,8.353937,3.0160985,6.602424357850034e-17,2.6409697431400135e-15,p30,6,3.0160985,14.57823657435635,True,upregulated
Aldoc,8.024716,1.6944356,1.017605201868283e-15,3.907603975174207e-14,p30,6,1.6944356,13.408089457264337,True,upregulated
Ntsr2,8.0065975,1.7589207,1.1792559221011506e-15,4.354175712373479e-14,p30,6,1.7589207,13.361094049026109,True,upregulated
Dpysl2,7.971727,1.7704332,1.5647238608292877e-15,5.5634626162819116e-14,p30,6,1.7704332,13.254654825850098,True,upregulated
Syp,7.95224,1.9564233,1.8316863094764084e-15,6.280067346776258e-14,p30,6,1.9564233,13.202035698909862,True,upregulated
Fbxo31,7.8876266,1.978418,3.0798721206245227e-15,1.0195438744136351e-13,p30,6,1.978418,12.991594080326504,True,upregulated
Slc1a2,7.8254066,0.9217259,5.0601947706918474e-15,1.6192623266213912e-13,p30,6,0.9217259,12.790682788198248,True,upregulated
Slc38a3,7.815834,2.15528,5.4600267094464495e-15,1.690846980989868e-13,p30,6,2.15528,12.771895693596042,True,upregulated
Rgma,7.799766,2.1931393,6.20219931115408e-15,1.8606597933462238e-13,p30,6,2.1931393,12.730333026857979,True,upregulated
Akt2,7.702846,2.6549714,1.3306870110072286e-14,3.871089486566483e-13,p30,6,2.6549714,12.412166789137562,True,upregulated
Lrrc4b,7.5929346,1.6360008,3.1274003191946495e-14,8.830306783608422e-13,p30,6,1.6360008,12.054024207847819,True,upregulated
Clu,7.587123,1.5031887,3.2708665144449375e-14,8.971519582477543e-13,p30,6,1.5031887,12.047133990580068,True,upregulated
Grk3,7.5825076,1.6879513,3.3893890892284263e-14,9.038370904609138e-13,p30,6,1.6879513,12.043909840641476,True,upregulated
Apba1,7.33619,1.9462441,2.1975946389725006e-13,5.701867171388109e-12,p30,6,1.9462441,11.243982904074104,True,upregulated
Slc17a7,7.297559,1.9295553,2.930352503086206e-13,7.402995797270415e-12,p30,6,1.9295553,11.130592497169573,True,upregulated
Pou3f3,7.2647395,1.3092592,3.7375793535084667e-13,8.992904446525955e-12,p30,6,1.3092592,11.046100021127513,True,upregulated
Rhob,7.2643976,1.5514725,3.7470435193858147e-13,8.992904446525955e-12,p30,6,1.5514725,11.046100021127513,True,upregulated
