names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Ubc,15.972862,1.8771757,1.9750954144308784e-57,1.8960915978536434e-54,p0,0,1.8771757,53.72214068625876,True,upregulated
Zbtb20,10.821133,1.2617044,2.733785336849462e-27,1.3122169616877417e-24,p0,0,1.2617044,23.881994352861465,True,upregulated
Gria1,8.50595,1.1482724,1.8011501519900386e-17,5.7636804863681236e-15,p0,0,1.1482724,14.23930010260707,True,upregulated
Nfib,8.441484,1.014298,3.133337331789334e-17,7.520009596294402e-15,p0,0,1.014298,14.123781605204229,True,upregulated
Gria2,6.3643265,0.78857607,1.96148746008014e-10,3.138379936128224e-08,p0,0,0.78857607,7.503294481343168,True,upregulated
Epha4,5.229879,1.1665509,1.6962096095196156e-07,2.0354515314235387e-05,p0,0,1.1665509,4.6913392346679865,True,upregulated
Nfia,4.286081,0.73208004,1.8185287156937446e-05,0.001939763963406661,p0,0,0.73208004,2.712251113176266,True,upregulated
Ptprs,4.0482564,0.5387559,5.160063999263829e-05,0.004503328581175706,p0,0,0.5387559,2.3464663639885845,True,upregulated
Grik2,3.907302,0.35321006,9.333249039159717e-05,0.00689224544430256,p0,0,0.35321006,2.161639265001116,False,not_significant
Srgap1,3.7237523,1.0872998,0.00019628357829572666,0.012562149010926506,p0,0,1.0872998,1.9009360593446742,True,upregulated
Stxbp1,3.671567,0.4368221,0.00024106779406163223,0.014464067643697934,p0,0,0.4368221,1.839709555811186,False,not_significant
Cadm1,3.5432942,0.5004996,0.0003951617586258332,0.02231501695769411,p0,0,0.5004996,1.651402778792971,True,upregulated
Chd6,3.5143247,0.91988957,0.0004408737010621703,0.023513264056649084,p0,0,0.91988957,1.6286870789399077,True,upregulated
Neurod2,3.4459944,0.46492684,0.0005689621126162722,0.02874755937429586,p0,0,0.46492684,1.5413990203749957,False,not_significant
Nrp1,3.3413665,0.3824855,0.0008336709928844628,0.04001620765845422,p0,0,0.3824855,1.3977640718978892,False,not_significant
Stx1b,3.192912,1.178403,0.0014084576156320869,0.06346345107018934,p0,0,1.178403,1.197476315154167,False,not_significant
Ccdc88a,3.1836374,0.39022142,0.001454370753691839,0.06346345107018934,p0,0,0.39022142,1.197476315154167,False,not_significant
Ankrd11,3.1236947,0.3941345,0.0017859571782529878,0.07454429961403775,p0,0,0.3941345,1.1275855613434047,False,not_significant
Ptprj,3.1048586,0.9573195,0.0019036993195568094,0.07614797278227237,p0,0,0.9573195,1.1183416539982183,False,not_significant
Chd2,3.064496,0.8828912,0.002180370179667357,0.08050597586464087,p0,0,0.8828912,1.0941718812630228,False,not_significant
Gabbr1,2.9284654,0.47480276,0.0034063965156722305,0.11679073768019076,p0,0,0.47480276,0.9325915984384109,False,not_significant
Lamb1,2.861996,1.4409628,0.0042098224868516165,0.1393596409440535,p0,0,1.4409628,0.8558629812817129,False,not_significant
Mapk8ip3,2.8252687,0.8443801,0.004724095845208604,0.14743576811266704,p0,0,0.8443801,0.8313971432779486,False,not_significant
Zfp609,2.6084843,0.5803419,0.009094416300798887,0.25678351908138036,p0,0,0.5803419,0.5904328536627734,False,not_significant
Nrp2,2.4746294,1.3308586,0.013337451897175438,0.365827252036812,p0,0,1.3308586,0.4367239452008759,False,not_significant
Gnai1,2.3937895,1.2073979,0.01667531165429502,0.42127103126640053,p0,0,1.2073979,0.3754384041385342,False,not_significant
Nectin3,2.3798773,0.92616844,0.01731840025392381,0.4262990831735092,p0,0,0.92616844,0.370285601373778,False,not_significant
Atp6v0a1,2.3539422,0.9576568,0.01857549716930164,0.4458119320632393,p0,0,0.9576568,0.3508483118991324,False,not_significant
Prkca,2.2472818,1.1017064,0.024622018669642264,0.5627889981632518,p0,0,1.1017064,0.24965440108038472,False,not_significant
Grin2a,2.1426826,0.46556032,0.03213859564969797,0.6707185179067402,p0,0,0.46556032,0.17345970303210304,False,not_significant
Cdh2,2.0654497,0.11917507,0.038880469917999,0.7776093983599799,p0,0,0.11917507,0.10923849907044926,False,not_significant
Calm1,2.0264897,0.4301986,0.04271462145121972,0.8201207318634186,p0,0,0.4301986,0.08612220941813892,False,not_significant
Epb41l1,1.9459076,0.66860634,0.05166583423490057,0.9612198414799139,p0,0,0.66860634,0.017177273077976927,False,not_significant
Foxg1,1.8589133,-0.29518452,0.06303942572039777,1.0,p0,0,0.29518452,-0.0,False,not_significant
Pax6,1.8326061,1.2471805,0.06686117739836164,1.0,p0,0,1.2471805,-0.0,False,not_significant
Neo1,1.8319191,0.12864125,0.06696348499262907,1.0,p0,0,0.12864125,-0.0,False,not_significant
Gng2,1.7627587,0.14292878,0.07794119865337017,1.0,p0,0,0.14292878,-0.0,False,not_significant
Flna,1.7340182,0.112485655,0.08291485259151173,1.0,p0,0,0.112485655,-0.0,False,not_significant
