names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Ubc,8.719404,2.2037416,2.7966881389361143e-18,2.68482061337867e-15,p0,17,2.2037416,14.571084726434586,True,upregulated
Zbtb20,7.992873,2.474439,1.3182989956497215e-15,6.327835179118664e-13,p0,17,2.474439,12.19874484141485,True,upregulated
Nfib,5.948316,1.5035548,2.7091533777020402e-09,8.669290808646529e-07,p0,17,1.5035548,6.062016428531744,True,upregulated
Gria2,4.446475,1.2017486,8.729071684938232e-06,0.0015473931178731216,p0,17,1.2017486,2.8103993390257718,True,upregulated
Epha4,4.012097,1.9614552,6.0181830431712136e-05,0.007284925225096898,p0,17,1.9614552,2.1375749016145766,True,upregulated
Grik2,4.010043,1.1528248,6.070771020914081e-05,0.007284925225096898,p0,17,1.1528248,2.1375749016145766,True,upregulated
Ptprs,3.830849,1.0347196,0.00012770188842299452,0.013621534765119415,p0,17,1.0347196,1.8657739568526917,True,upregulated
Nrp1,3.2496238,1.2895026,0.0011555777770183172,0.11093546659375846,p0,17,1.2895026,0.9549295856497453,False,not_significant
Stxbp1,2.8712113,0.9776636,0.004089021328457085,0.3019584981014463,p0,17,0.9776636,0.5200527434140666,False,not_significant
Ptprj,2.5590339,2.2376077,0.010496353674953066,0.7197499662824959,p0,17,2.2376077,0.14281834679489785,False,not_significant
Gria1,2.4157813,0.36545968,0.015701488903490542,1.0,p0,17,0.36545968,-0.0,False,not_significant
Cacna2d1,2.3551943,1.8473938,0.018513026408537102,1.0,p0,17,1.8473938,-0.0,False,not_significant
Sox11,2.3300352,0.8749279,0.01980429153219687,1.0,p0,17,0.8749279,-0.0,False,not_significant
Nfia,2.025046,0.65085965,0.04286264046613369,1.0,p0,17,0.65085965,-0.0,False,not_significant
Atp6v0a1,1.8807666,1.4919184,0.060003673849344144,1.0,p0,17,1.4919184,-0.0,False,not_significant
Ccdc88a,1.8761456,0.44040585,0.06063529457654264,1.0,p0,17,0.44040585,-0.0,False,not_significant
Neurod1,1.835583,1.5033092,0.0664193489197921,1.0,p0,17,1.5033092,-0.0,False,not_significant
Calm1,1.8304485,1.210438,0.06718289629121747,1.0,p0,17,1.210438,-0.0,False,not_significant
Neo1,1.7637,0.6937843,0.07778249139196934,1.0,p0,17,0.6937843,-0.0,False,not_significant
Srgap1,1.754458,1.2182688,0.07935206714237421,1.0,p0,17,1.2182688,-0.0,False,not_significant
Lamb1,1.7390544,3.0733492,0.0820251826594194,1.0,p0,17,3.0733492,-0.0,False,not_significant
Neurog2,1.7210838,0.68944836,0.0852356322022195,1.0,p0,17,0.68944836,-0.0,False,not_significant
Nrp2,1.6774405,3.516622,0.09345637694300542,1.0,p0,17,3.516622,-0.0,False,not_significant
Zfp609,1.6399586,1.1785529,0.10101376349177232,1.0,p0,17,1.1785529,-0.0,False,not_significant
Ryk,1.529567,0.8770933,0.12612395546388325,1.0,p0,17,0.8770933,-0.0,False,not_significant
Neurod6,1.482843,0.75845677,0.1381161237076338,1.0,p0,17,0.75845677,-0.0,False,not_significant
Meis2,1.477195,0.45890978,0.1396233548681923,1.0,p0,17,0.45890978,-0.0,False,not_significant
Ncam1,1.4612781,0.5523214,0.14393913012433998,1.0,p0,17,0.5523214,-0.0,False,not_significant
Sema6d,1.4484419,1.0485487,0.14749350891182242,1.0,p0,17,1.0485487,-0.0,False,not_significant
Grin2a,1.4053121,1.9221175,0.15992849227939077,1.0,p0,17,1.9221175,-0.0,False,not_significant
Hcn1,1.3539671,1.1513252,0.17574686830940855,1.0,p0,17,1.1513252,-0.0,False,not_significant
Tead1,1.3539671,2.2598965,0.17574686830940855,1.0,p0,17,2.2598965,-0.0,False,not_significant
Nectin3,1.3457519,2.8674595,0.17838253536358295,1.0,p0,17,2.8674595,-0.0,False,not_significant
Sema4f,1.3385637,3.5355582,0.18071277460348079,1.0,p0,17,3.5355582,-0.0,False,not_significant
Flna,1.3077567,0.5398468,0.19095586644529672,1.0,p0,17,0.5398468,-0.0,False,not_significant
Ppp3cb,1.2358737,0.5992473,0.21650552741384843,1.0,p0,17,0.5992473,-0.0,False,not_significant
Stx1b,1.2266315,1.0182091,0.21996109844620582,1.0,p0,17,1.0182091,-0.0,False,not_significant
Srgap3,1.221497,0.35131216,0.22189787406987138,1.0,p0,17,0.35131216,-0.0,False,not_significant
Lrp6,1.19069,0.6612591,0.23377527260594821,1.0,p0,17,0.6612591,-0.0,False,not_significant
Nlgn1,1.1557755,3.0457206,0.24777299828536448,1.0,p0,17,3.0457206,-0.0,False,not_significant
Lhx2,1.1455065,29.022131,0.2519994042280822,1.0,p0,17,29.022131,-0.0,False,not_significant
Nr2f1,1.1280493,2.0090919,0.25929913831272733,1.0,p0,17,2.0090919,-0.0,False,not_significant
Neurod2,1.1229147,0.52049726,0.2614737197345779,1.0,p0,17,0.52049726,-0.0,False,not_significant
Atp1a3,1.0931346,0.29836646,0.27433469720264314,1.0,p0,17,0.29836646,-0.0,False,not_significant
Frrs1l,1.0346013,1.946729,0.3008551260993144,1.0,p0,17,1.946729,-0.0,False,not_significant
Cnr1,1.0089289,0.82001436,0.31300875602086453,1.0,p0,17,0.82001436,-0.0,False,not_significant
Ankrd11,0.99044466,0.341863,0.32195682499789546,1.0,p0,17,0.341863,-0.0,False,not_significant
Gng2,0.98839086,0.31399968,0.3229612610415359,1.0,p0,17,0.31399968,-0.0,False,not_significant
Igf1r,0.9637453,0.54143023,0.33517365101029495,1.0,p0,17,0.54143023,-0.0,False,not_significant
Prox1,0.93858624,2.59216,0.34794322450783377,1.0,p0,17,2.59216,-0.0,False,not_significant
Rab3a,0.91958857,1.2286898,0.35778779197549115,1.0,p0,17,1.2286898,-0.0,False,not_significant
Dcc,0.9000775,0.94111335,0.36807901063965554,1.0,p0,17,0.94111335,-0.0,False,not_significant
Chd2,0.8959699,0.23141429,0.370268840287602,1.0,p0,17,0.23141429,-0.0,False,not_significant
Casp3,0.88929504,2.1476214,0.37384453056595546,1.0,p0,17,2.1476214,-0.0,False,not_significant
Srsf11,0.8841606,1.2588305,0.3766095492447201,1.0,p0,17,1.2588305,-0.0,False,not_significant
Gabbr1,0.8795395,0.22780988,0.3791088232012929,1.0,p0,17,0.22780988,-0.0,False,not_significant
Mex3a,0.8569477,0.829589,0.39147378171825575,1.0,p0,17,0.829589,-0.0,False,not_significant
Dcx,0.853867,1.2530096,0.393178677720733,1.0,p0,17,1.2530096,-0.0,False,not_significant
Astn1,0.84257114,0.23889166,0.3994683489376475,1.0,p0,17,0.23889166,-0.0,False,not_significant
Slc1a2,0.8117641,0.5360301,0.41692698733470046,1.0,p0,17,0.5360301,-0.0,False,not_significant
Gnaq,0.7937934,0.7675378,0.4273157222516917,1.0,p0,17,0.7675378,-0.0,False,not_significant
Negr1,0.777363,1.0712297,0.4369446384785095,1.0,p0,17,1.0712297,-0.0,False,not_significant
Cd99l2,0.75220394,2.514804,0.4519284157085016,1.0,p0,17,2.514804,-0.0,False,not_significant
Stmn1,0.73988116,0.016658343,0.45937210728734723,1.0,p0,17,0.016658343,-0.0,False,not_significant
Fezf2,0.7152356,1.0737695,0.4744634936557329,1.0,p0,17,1.0737695,-0.0,False,not_significant
Asxl3,0.7023993,1.2009779,0.48243016654947046,1.0,p0,17,1.2009779,-0.0,False,not_significant
Rgs4,0.69726485,27.442226,0.48563707603167283,1.0,p0,17,27.442226,-0.0,False,not_significant
Gnas,0.69110346,0.8227248,0.4895005457031051,1.0,p0,17,0.8227248,-0.0,False,not_significant
Klhl24,0.68596894,0.9648768,0.49273270074187736,1.0,p0,17,0.9648768,-0.0,False,not_significant
Dock7,0.67313266,1.4321399,0.500862881110494,1.0,p0,17,1.4321399,-0.0,False,not_significant
Prkca,0.6721058,0.255596,0.5015163531502103,1.0,p0,17,0.255596,-0.0,False,not_significant
Coro2b,0.6608099,2.3656611,0.5087342390805135,1.0,p0,17,2.3656611,-0.0,False,not_significant
Trak2,0.6556754,2.29231,0.5120330049262689,1.0,p0,17,2.29231,-0.0,False,not_significant
Pik3ca,0.6556754,1.362738,0.5120330049262689,1.0,p0,17,1.362738,-0.0,False,not_significant
Fat3,0.649514,2.3378456,0.5160062034904197,1.0,p0,17,2.3378456,-0.0,False,not_significant
L1cam,0.6382181,1.7599871,0.5233317167863718,1.0,p0,17,1.7599871,-0.0,False,not_significant
Tuba1a,0.6300029,1.1119112,0.5286926850589436,1.0,p0,17,1.1119112,-0.0,False,not_significant
Nrcam,0.61922044,0.21654186,0.5357711370444431,1.0,p0,17,0.21654186,-0.0,False,not_significant
Ddx3x,0.60484385,-0.43745813,0.5452827462233414,1.0,p0,17,0.43745813,-0.0,False,not_significant
Diablo,0.6002228,3.0890107,0.5483577509185324,1.0,p0,17,3.0890107,-0.0,False,not_significant
Prkaca,0.5976556,27.959091,0.5500697800425581,1.0,p0,17,27.959091,-0.0,False,not_significant
Rnf2,0.58738655,1.5824192,0.556944111829347,1.0,p0,17,1.5824192,-0.0,False,not_significant
Depdc5,0.5796848,0.5765977,0.5621271802830803,1.0,p0,17,0.5765977,-0.0,False,not_significant
Cplx2,0.56222755,0.68152624,0.5739610071981731,1.0,p0,17,0.68152624,-0.0,False,not_significant
Dnajc27,0.5478509,27.148916,0.5837942611923557,1.0,p0,17,27.148916,-0.0,False,not_significant
