names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Shank1,13.696649,2.8344963,1.0632004765241338e-42,1.0206724574631684e-39,p30,1,2.8344963,38.991113604375876,True,upregulated
Atp1a3,11.600061,1.842151,4.117833824919219e-31,1.976560235961225e-28,p30,1,1.842151,27.70408994593171,True,upregulated
Epb41l1,10.741546,1.9347644,6.494802549217742e-27,2.078336815749677e-24,p30,1,1.9347644,23.682284069210024,True,upregulated
Mbp,10.418247,1.2114402,2.0469146909855902e-25,4.9125952583654167e-23,p30,1,1.2114402,22.30868901528698,True,upregulated
Eef1a2,9.6915865,2.0663037,3.2740174155920514e-22,6.286113437936739e-20,p30,1,2.0663037,19.201617786056993,True,upregulated
Cplx2,9.654036,1.5647303,4.725867800651906e-22,7.561388481043049e-20,p30,1,1.5647303,19.1213984486407,True,upregulated
Cplx1,9.562635,2.8748322,1.1479505905456562e-21,1.5743322384626142e-19,p30,1,2.8748322,18.80290361117333,True,upregulated
Gnao1,9.351001,1.4574023,8.68225955352389e-21,1.0418711464228667e-18,p30,1,1.4574023,17.982185989153418,True,upregulated
Camk2a,9.163313,1.5996351,5.032799755529058e-20,5.368319739230995e-18,p30,1,1.5996351,17.27016162531889,True,upregulated
Syp,9.083533,2.6121993,1.0510609185303834e-19,9.172895288992437e-18,p30,1,2.6121993,17.03749356404962,True,upregulated
Nfix,9.05335,1.9264455,1.3864756846477644e-19,1.1091805477182115e-17,p30,1,1.9264455,16.9549977554778,True,upregulated
Dpysl2,8.866513,2.1025975,7.547203258982602e-19,5.573319329710228e-17,p30,1,2.1025975,16.253886072831477,True,upregulated
Vamp2,8.379546,2.3066409,5.313220693618854e-17,3.6433513327672145e-15,p30,1,2.3066409,14.438498947197544,True,upregulated
Shank3,8.307843,2.1404612,9.745679458743834e-17,6.237234853596054e-15,p30,1,2.1404612,14.205007902942526,True,upregulated
Plp1,8.103506,1.6073289,5.339760052351227e-16,3.0224296223723274e-14,p30,1,1.6073289,13.519643802947321,True,upregulated
Gnas,8.103223,1.5335261,5.352219122950996e-16,3.0224296223723274e-14,p30,1,1.5335261,13.519643802947321,True,upregulated
Gnb1,8.0529175,1.7097814,8.084338525578324e-16,4.311647213641773e-14,p30,1,1.7097814,13.365356781085831,True,upregulated
Adcy1,7.860625,1.51961,3.8222240763251965e-15,1.9312290069853625e-13,p30,1,1.51961,12.714166224111333,True,upregulated
Camk2b,7.7773733,1.9864563,7.404582086232115e-15,3.5541994013914153e-13,p30,1,1.9864563,12.44925821060649,True,upregulated
Spop,7.6700325,1.8081627,1.7195301596836405e-14,7.860709301410928e-13,p30,1,1.8081627,12.10453826416539,True,upregulated
Apba1,7.5930867,2.1469893,3.123730245561355e-14,1.3630822889722278e-12,p30,1,2.1469893,11.865477925113382,True,upregulated
Sfxn5,7.4839745,1.0576653,7.210796072681177e-14,3.009723578162578e-12,p30,1,1.0576653,11.521473389453101,True,upregulated
Src,7.268159,1.671085,3.6442043181139555e-13,1.457681727245582e-11,p30,1,1.671085,10.836337290277257,True,upregulated
Dnm1,7.038456,1.4180292,1.9438172823053297e-12,7.464258364052466e-11,p30,1,1.4180292,10.127013336552505,True,upregulated
Plxnb1,6.767588,1.1209362,1.3094695831359856e-11,4.834964614655947e-10,p30,1,1.1209362,9.315606700012395,True,upregulated
Unc13a,6.6751966,2.3865156,2.4690060606261932e-11,8.778688215559798e-10,p30,1,2.3865156,9.056570375131074,True,upregulated
Gnai2,6.64636,1.1699413,3.004300025479179e-11,1.0300457230214328e-09,p30,1,1.1699413,8.987143496833495,True,upregulated
Atp6v0e2,6.604132,2.2382565,3.998529615349595e-11,1.3236511830122797e-09,p30,1,2.2382565,8.878226447866046,True,upregulated
Slc17a7,6.585923,2.3074632,4.520679147901138e-11,1.4466173273283642e-09,p30,1,2.3074632,8.839646337304693,True,upregulated
Prickle2,6.407305,2.005766,1.481146309333058e-10,4.5867756676120504e-09,p30,1,2.005766,8.338492500046925,True,upregulated
Kcnq2,6.2450533,3.6653364,4.2365590199753127e-10,1.2709677059925939e-08,p30,1,3.6653364,7.89586548429052,True,upregulated
Mast3,6.207218,2.171556,5.393071876066362e-10,1.5688936366738507e-08,p30,1,2.171556,7.804406498459857,True,upregulated
Olig1,6.1802945,1.7685115,6.398221321410582e-10,1.8065566083982822e-08,p30,1,1.7685115,7.743148425277902,True,upregulated
Dlgap1,6.11341,1.2378911,9.752448044332293e-10,2.6749571778740003e-08,p30,1,1.2378911,7.572683166002335,True,upregulated
Syn1,6.076992,1.9553396,1.2245800959951808e-09,3.265546922653816e-08,p30,1,1.9553396,7.486044071479639,True,upregulated
Ap2b1,6.031363,2.308731,1.6258251286892459e-09,4.218357090653178e-08,p30,1,2.308731,7.374856659320089,True,upregulated
Ctnnb1,5.998771,1.2301381,1.988164938852417e-09,5.022732477100843e-08,p30,1,1.2301381,7.299059952800623,True,upregulated
Fbxo31,5.9695797,1.5627923,2.378652450023165e-09,5.855144492364714e-08,p30,1,1.5627923,7.232462383006243,True,upregulated
Calm1,5.9250846,0.91588926,3.121363996151835e-09,7.491273590764405e-08,p30,1,0.91588926,7.125444341656857,True,upregulated
Srgap3,5.910985,1.0299969,3.400676946189019e-09,7.962560654491362e-08,p30,1,1.0299969,7.098947246422926,True,upregulated
Stx1b,5.764392,1.1856722,8.19527455714642e-09,1.8732056130620388e-07,p30,1,1.1856722,6.727414549524264,True,upregulated
Nsf,5.758086,1.6837522,8.507294453069896e-09,1.8993029476621162e-07,p30,1,1.6837522,6.721405757746126,True,upregulated
Fxyd6,5.5938506,2.1852205,2.220878562801485e-08,4.845553227930512e-07,p30,1,2.1852205,6.314656631384898,True,upregulated
Cxcl14,5.447399,1.5982277,5.111163177254149e-08,1.0903814778142185e-06,p30,1,1.5982277,5.962421534421548,True,upregulated
Fbxo2,5.411123,2.887975,6.263073578476252e-08,1.3070762250733046e-06,p30,1,2.887975,5.883699084826931,True,upregulated
Sdc4,5.402054,1.491558,6.588214134191585e-08,1.3456777806008343e-06,p30,1,1.491558,5.8710589184624205,True,upregulated
Grk2,5.3500485,0.81371903,8.79307076371596e-08,1.7586141527431919e-06,p30,1,0.81371903,5.754829436105966,True,upregulated
Cntnap1,5.2672224,1.6257175,1.385035205273615e-07,2.7135383613523887e-06,p30,1,1.6257175,5.566464034410322,True,upregulated
