names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Cntn2,15.124197,3.2408512,1.121600682661599e-51,1.076736655355135e-48,p30,12,3.2408512,47.967890502004686,True,upregulated
Gnao1,12.994527,1.8438498,1.314180747301393e-38,6.308067587046687e-36,p30,12,1.8438498,35.200103662121165,True,upregulated
Dpysl2,12.099102,1.5917076,1.067726866063879e-33,3.4167259714044123e-31,p30,12,1.5917076,30.466389851133695,True,upregulated
Olig1,11.832023,1.7127048,2.6663664528830633e-32,6.399279486919352e-30,p30,12,1.7127048,29.19386892171461,True,upregulated
Mast3,11.720362,1.7304946,1.0024344754608254e-31,1.924674192884785e-29,p30,12,1.7304946,28.71564277691278,True,upregulated
Epb41l1,11.571479,1.7962428,5.748306182606818e-31,9.197289892170909e-29,p30,12,1.7962428,28.036340124639867,True,upregulated
Mbp,11.227544,0.4414604,2.986653737877375e-29,4.0959822690889715e-27,p30,12,0.4414604,26.38764193202575,False,not_significant
Atp1a2,11.214545,1.6025105,3.459604638276969e-29,4.1515255659323626e-27,p30,12,1.6025105,26.38179228325942,True,upregulated
Ptprs,10.924239,1.6928933,8.827740326181563e-28,9.416256347927001e-26,p30,12,1.6928933,25.026121726781582,True,upregulated
Pou3f3,10.636418,1.4409978,2.0173488704937124e-26,1.936654915673964e-24,p30,12,1.4409978,23.712947757479128,True,upregulated
Nfasc,10.40656,1.3727335,2.3143314173724336e-25,2.0197801460704878e-23,p30,12,1.3727335,22.694695901120117,True,upregulated
Gabbr1,10.244964,1.1368431,1.2467211255499266e-24,9.973769004399413e-23,p30,12,1.1368431,22.00114069439682,True,upregulated
Unc5b,9.824669,1.7286434,8.816301042078841e-23,6.510499231073606e-21,p30,12,1.7286434,20.186385708054306,True,upregulated
Nfix,9.452321,1.9002613,3.313981434755968e-21,2.2724444124040926e-19,p30,12,1.9002613,18.643506731508165,True,upregulated
Llgl1,9.387825,3.6787062,6.125219728330747e-21,3.920140626131678e-19,p30,12,3.6787062,18.406698353373024,True,upregulated
Ctnnb1,9.35032,1.6815773,8.738298780716834e-21,5.165090260305448e-19,p30,12,1.6815773,18.286922084752284,True,upregulated
Atp6v0e2,9.3454895,1.9767879,9.146514002624232e-21,5.165090260305448e-19,p30,12,1.9767879,18.286922084752284,True,upregulated
Glg1,9.246329,2.11073,2.3233383005988258e-20,1.2391137603193738e-18,p30,12,2.11073,17.90688882016874,True,upregulated
Apoe,9.197744,1.6259348,3.6554341125577516e-20,1.835237765605456e-18,p30,12,1.6259348,17.73630766241943,True,upregulated
Gnai2,9.192914,1.2915286,3.8234120116780333e-20,1.835237765605456e-18,p30,12,1.2915286,17.73630766241943,True,upregulated
Ptpn11,9.17608,1.2486384,4.470728812890668e-20,2.0437617430357338e-18,p30,12,1.2486384,17.689569734621465,True,upregulated
Gnb1,9.072444,1.4336327,1.1637657900351414e-19,5.078250720153344e-18,p30,12,1.4336327,17.294285861223006,True,upregulated
Ephb1,8.93166,1.9936196,4.1966542010699417e-19,1.751646970881367e-17,p30,12,1.9936196,16.756553417601243,True,upregulated
Sfxn5,8.879238,1.8967934,6.731983141691373e-19,2.692793256676549e-17,p30,12,1.8967934,16.56979698893206,True,upregulated
Efnb3,8.804797,1.3828005,1.3108960958203583e-18,5.033841007950176e-17,p30,12,1.3828005,16.298100505605365,True,upregulated
Zbtb20,8.482029,1.3789214,2.2129986430152394e-17,8.171071912671653e-16,p30,12,1.3789214,15.087720967308183,True,upregulated
Bin1,8.404747,0.8232469,4.2878546127465234e-17,1.5245705289765417e-15,p30,12,0.8232469,14.816852479703448,True,upregulated
Nfib,8.394234,1.4439937,4.689406712893388e-17,1.607796587277733e-15,p30,12,1.4439937,14.793768897509763,True,upregulated
Huwe1,8.34849,1.0387082,6.914131119731824e-17,2.288815818945707e-15,p30,12,1.0387082,14.640389153604975,True,upregulated
Prickle2,8.287544,1.4601306,1.1561019095314524e-16,3.699526110500648e-15,p30,12,1.4601306,14.431853903169618,True,upregulated
Scrib,8.239953,1.3459175,1.7227763686911913e-16,5.335049399817883e-15,p30,12,1.3459175,14.272861554877002,True,upregulated
Glul,8.22113,1.0907519,2.0159444484329707e-16,6.0478333452989125e-15,p30,12,1.0907519,14.218400184804183,True,upregulated
Apba1,8.034601,1.6883038,9.38838975584683e-16,2.731167928973623e-14,p30,12,1.6883038,13.563651595947986,True,upregulated
Sparcl1,7.9618645,0.94842637,1.6946581983120983e-15,4.784917265822395e-14,p30,12,0.94842637,13.320125567042297,True,upregulated
Slc1a2,7.8266206,0.9628815,5.0115933561697656e-15,1.3746084634065643e-13,p30,12,0.9628815,12.861820986485846,True,upregulated
Sema7a,7.803535,1.5067807,6.01966409842031e-15,1.6052437595787493e-13,p30,12,1.5067807,12.79445900973776,True,upregulated
Olig2,7.6807923,0.98168117,1.581074450953858e-14,4.102247224096496e-13,p30,12,0.98168117,12.386978170192533,True,upregulated
S100b,7.6476917,1.6489823,2.0461903611340068e-14,5.152093827819652e-13,p30,12,1.6489823,12.288016236383246,True,upregulated
Gsn,7.644779,0.95065796,2.0930381175517335e-14,5.152093827819652e-13,p30,12,0.95065796,12.288016236383246,True,upregulated
Lpar1,7.347725,1.3737719,2.0160853473562485e-13,4.838604833654996e-12,p30,12,1.3737719,11.315279845047995,True,upregulated
