names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Cdh5,2.3185828,0.5079892,0.020417668239572702,0.939027260716283,p7,3,0.5079892,0.027321799632928145,False,not_significant
Gfap,2.2597315,0.46841863,0.023837918386895474,0.939027260716283,p7,3,0.46841863,0.027321799632928145,False,not_significant
Cldn5,1.8516259,0.41910356,0.0640795580459939,1.0,p7,3,0.41910356,-0.0,False,not_significant
Lef1,0.9189382,0.44117537,0.358127886979984,1.0,p7,3,0.44117537,-0.0,False,not_significant
Gng2,0.8816307,0.5563398,0.377976540879854,1.0,p7,3,0.5563398,-0.0,False,not_significant
Unc5b,0.6802928,0.9453249,0.4963190977558104,1.0,p7,3,0.9453249,-0.0,False,not_significant
Fzd3,0.65480804,0.80158025,0.5125913343201496,1.0,p7,3,0.80158025,-0.0,False,not_significant
Msi2,0.6514802,0.50213486,0.514736573753894,1.0,p7,3,0.50213486,-0.0,False,not_significant
Gabra4,0.6155739,0.38817024,0.538175792878661,1.0,p7,3,0.38817024,-0.0,False,not_significant
Bmpr2,0.59350467,0.18234715,0.5528434700821976,1.0,p7,3,0.18234715,-0.0,False,not_significant
Lhx6,0.5737124,1.5232434,0.5661624312842247,1.0,p7,3,1.5232434,-0.0,False,not_significant
Prom1,0.5489283,0.5304675,0.583054648417753,1.0,p7,3,0.5304675,-0.0,False,not_significant
Fxyd7,0.53115034,0.89377236,0.5953146163557843,1.0,p7,3,0.89377236,-0.0,False,not_significant
Eef1a2,0.51915234,0.475342,0.6036544937171984,1.0,p7,3,0.475342,-0.0,False,not_significant
Gnao1,0.5134599,0.40941015,0.6076296503931763,1.0,p7,3,0.40941015,-0.0,False,not_significant
Slc38a2,0.4758021,0.3308997,0.6342153792103764,1.0,p7,3,0.3308997,-0.0,False,not_significant
Rara,0.40469012,1.5885054,0.685705299250092,1.0,p7,3,1.5885054,-0.0,False,not_significant
Cdc42,0.39978585,1.0029451,0.6893142498788312,1.0,p7,3,1.0029451,-0.0,False,not_significant
Nrp2,0.39943555,0.5816871,0.689572303958703,1.0,p7,3,0.5816871,-0.0,False,not_significant
Il1r1,0.39277974,0.6044609,0.6944821620758538,1.0,p7,3,0.6044609,-0.0,False,not_significant
Pld1,0.39269218,0.91095424,0.6945468515438777,1.0,p7,3,0.91095424,-0.0,False,not_significant
Dync1i1,0.3848979,0.68104607,0.700313074869481,1.0,p7,3,0.68104607,-0.0,False,not_significant
Trak2,0.38375938,0.31279537,0.7011567894273921,1.0,p7,3,0.31279537,-0.0,False,not_significant
Gabrb1,0.37605268,1.7898804,0.7068777361114214,1.0,p7,3,1.7898804,-0.0,False,not_significant
Zmiz1,0.3733378,0.40637392,0.7088970394580572,1.0,p7,3,0.40637392,-0.0,False,not_significant
Homer2,0.36808324,1.6749704,0.7128111743049044,1.0,p7,3,1.6749704,-0.0,False,not_significant
Cntnap2,0.35354558,0.72926366,0.7236794766403319,1.0,p7,3,0.72926366,-0.0,False,not_significant
Slit1,0.34794068,2.054654,0.7278847338646821,1.0,p7,3,2.054654,-0.0,False,not_significant
Diablo,0.32954964,1.0099024,0.7417402690717965,1.0,p7,3,1.0099024,-0.0,False,not_significant
Ngef,0.3215802,1.0591661,0.7477707380018994,1.0,p7,3,1.0591661,-0.0,False,not_significant
Rasd1,0.3157126,1.6135874,0.7522206639758784,1.0,p7,3,1.6135874,-0.0,False,not_significant
Cul1,0.30108735,0.06269274,0.7633478841131337,1.0,p7,3,0.06269274,-0.0,False,not_significant
Rgs16,0.29189184,1.2964858,0.7703693217719219,1.0,p7,3,1.2964858,-0.0,False,not_significant
Ndnf,0.2841851,0.2134107,0.7762685135625697,1.0,p7,3,0.2134107,-0.0,False,not_significant
Sema3d,0.27350083,1.844376,0.784468265093615,1.0,p7,3,1.844376,-0.0,False,not_significant
Cacnb1,0.2724499,1.3063558,0.7852761083167366,1.0,p7,3,1.3063558,-0.0,False,not_significant
Gnai1,0.27192444,0.033557054,0.7856801167310422,1.0,p7,3,0.033557054,-0.0,False,not_significant
Pax6,0.271399,0.6083455,0.7860841828761467,1.0,p7,3,0.6083455,-0.0,False,not_significant
Slc17a7,0.26439288,1.4782445,0.791477197439632,1.0,p7,3,1.4782445,-0.0,False,not_significant
Ap2m1,0.24022181,0.36723348,0.8101583002661374,1.0,p7,3,0.36723348,-0.0,False,not_significant
Sfxn5,0.23549269,0.40496448,0.8138263460110908,1.0,p7,3,0.40496448,-0.0,False,not_significant
Cul3,0.23409148,1.4980301,0.8149139628091064,1.0,p7,3,1.4980301,-0.0,False,not_significant
Cxcr4,0.23356602,0.89510655,0.8153219112073617,1.0,p7,3,0.89510655,-0.0,False,not_significant
Apaf1,0.23085116,0.42346263,0.8174304398870995,1.0,p7,3,0.42346263,-0.0,False,not_significant
Slc17a6,0.22673507,4.121418,0.8206297579604156,1.0,p7,3,4.121418,-0.0,False,not_significant
Grin1,0.21797743,0.20283604,0.8274466925214387,1.0,p7,3,0.20283604,-0.0,False,not_significant
Negr1,0.21780229,0.7922017,0.8275831657351426,1.0,p7,3,0.7922017,-0.0,False,not_significant
Pdcd1,0.21710168,2.3700712,0.8281291106137397,1.0,p7,3,2.3700712,-0.0,False,not_significant
Cldn8,0.2155253,1.1567141,0.8293577898403985,1.0,p7,3,1.1567141,-0.0,False,not_significant
Rock2,0.20992042,0.3796539,0.8337297883198963,1.0,p7,3,0.3796539,-0.0,False,not_significant
Lrrc4,0.20641737,1.186339,0.8364649094332288,1.0,p7,3,1.186339,-0.0,False,not_significant
Grik2,0.19415668,0.5619391,0.8460532022958979,1.0,p7,3,0.5619391,-0.0,False,not_significant
Jun,0.18977787,0.5740389,0.8494832028238994,1.0,p7,3,0.5740389,-0.0,False,not_significant
Cck,0.18828906,1.5441065,0.8506500557585563,1.0,p7,3,1.5441065,-0.0,False,not_significant
Ephb2,0.18811391,1.8628823,0.8507873541303128,1.0,p7,3,1.8628823,-0.0,False,not_significant
Drd2,0.18758845,0.656732,0.8511992763725478,1.0,p7,3,0.656732,-0.0,False,not_significant
Olig2,0.17909355,0.51511914,0.8578642434003058,1.0,p7,3,0.51511914,-0.0,False,not_significant
Ptprf,0.1789184,0.8741177,0.8580017737728739,1.0,p7,3,0.8741177,-0.0,False,not_significant
Slc35f1,0.1785681,1.7019532,0.8582768474439199,1.0,p7,3,1.7019532,-0.0,False,not_significant
Kcnh7,0.1785681,1.395926,0.8582768474439199,1.0,p7,3,1.395926,-0.0,False,not_significant
Bcl11b,0.1785681,1.6318974,0.8582768474439199,1.0,p7,3,1.6318974,-0.0,False,not_significant
Pomc,0.17821778,1.2236905,0.8585519383222805,1.0,p7,3,1.2236905,-0.0,False,not_significant
Stx8,0.17576565,0.30616254,0.8604780535294498,1.0,p7,3,0.30616254,-0.0,False,not_significant
Dlg4,0.1704235,1.4023228,0.8646770927423099,1.0,p7,3,1.4023228,-0.0,False,not_significant
Stx17,0.16665772,0.14446805,0.8676393763768936,1.0,p7,3,0.14446805,-0.0,False,not_significant
Gabra3,0.16052738,3.075753,0.8724656581558294,1.0,p7,3,3.075753,-0.0,False,not_significant
Pax2,0.16052738,4.5988913,0.8724656581558294,1.0,p7,3,4.5988913,-0.0,False,not_significant
Dlx5,0.16017707,2.5045364,0.8727415908883168,1.0,p7,3,2.5045364,-0.0,False,not_significant
Dnm3,0.15912616,0.8532747,0.8735694818533455,1.0,p7,3,0.8532747,-0.0,False,not_significant
Trpc4,0.15807524,0.06576079,0.8743975112766359,1.0,p7,3,0.06576079,-0.0,False,not_significant
