names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Bhlhe22,13.755441,7.407338,4.723923723244125e-43,4.53496677431436e-40,p0,7,7.407338,39.34342589047484,True,upregulated
Ubc,12.961314,1.5264442,2.0274349712145657e-38,9.731687861829916e-36,p0,7,1.5264442,35.01181182925816,True,upregulated
Zbtb20,8.363336,1.8495708,6.096934450750427e-17,8.426590025240717e-15,p0,7,1.8495708,14.074348135081594,True,upregulated
Gria1,4.850343,1.1033418,1.2324788691601968e-06,3.0337941394712534e-05,p0,7,1.1033418,4.518013891949058,True,upregulated
Nrp2,2.1921,1.8299522,0.028372290995568844,0.17126617005393086,p0,7,1.8299522,0.7663284140914964,False,not_significant
Grin2a,2.1152933,1.4014164,0.034404962600027914,0.20139490302455362,p0,7,1.4014164,0.695951524926004,False,not_significant
Epha4,1.9635086,0.98137,0.04958711120001376,0.27358406179317935,p0,7,0.98137,0.5629092069405685,False,not_significant
Hcn1,1.6326911,0.7709796,0.10253397914224872,0.4801591218368721,p0,7,0.7709796,0.3186148161997737,False,not_significant
Gnai1,1.4695683,1.3542246,0.1416787129285193,0.5913546278755588,p0,7,1.3542246,0.22815200009937167,False,not_significant
Nfib,1.2323818,0.20809288,0.21780646922358537,0.8093400562986688,p0,7,0.20809288,0.09186896473659847,False,not_significant
Casp3,1.1909611,1.0057821,0.23366885102364954,0.840157666601886,p0,7,1.0057821,0.07563920523599875,False,not_significant
Nectin3,1.0974215,1.1093479,0.27245717080607357,0.9275137729568461,p0,7,1.1093479,0.03267963268353995,False,not_significant
Pax6,1.0768483,1.9099047,0.2815480457395404,0.9450563773075482,p0,7,1.9099047,0.024542282894703647,False,not_significant
Lhx2,1.0381706,2.4300816,0.2991906225660953,0.9797311500480459,p0,7,2.4300816,0.008893083561899039,False,not_significant
Prkca,0.93594456,0.7702818,0.34930173035249756,1.0,p0,7,0.7702818,-0.0,False,not_significant
Acta2,0.8835514,5.5000224,0.37693841356820446,1.0,p0,7,5.5000224,-0.0,False,not_significant
Dcc,0.7309438,1.5192806,0.464813474202206,1.0,p0,7,1.5192806,-0.0,False,not_significant
Fabp7,0.71338797,0.6189887,0.4756057009743375,1.0,p0,7,0.6189887,-0.0,False,not_significant
Gabra2,0.66602385,0.598145,0.5053958509419381,1.0,p0,7,0.598145,-0.0,False,not_significant
Nfia,0.6046699,0.27288857,0.545398331521817,1.0,p0,7,0.27288857,-0.0,False,not_significant
Neurod1,0.5420359,1.9575093,0.5877937811240362,1.0,p0,7,1.9575093,-0.0,False,not_significant
Sema3e,0.4774817,1.5943124,0.633019160324668,1.0,p0,7,1.5943124,-0.0,False,not_significant
Cdc42,0.45956013,0.38787383,0.6458319901097831,1.0,p0,7,0.38787383,-0.0,False,not_significant
Omg,0.45389104,1.2910229,0.6499072433677874,1.0,p0,7,1.2910229,-0.0,False,not_significant
Adcy2,0.45233664,1.329871,0.6510264900862482,1.0,p0,7,1.329871,-0.0,False,not_significant
Ddx3x,0.42591146,0.5658363,0.6701723583742962,1.0,p0,7,0.5658363,-0.0,False,not_significant
Cenpf,0.42261976,1.6942751,0.6725727133038608,1.0,p0,7,1.6942751,-0.0,False,not_significant
Nlgn1,0.4150305,0.7357509,0.6781195626514431,1.0,p0,7,0.7357509,-0.0,False,not_significant
Bcl6,0.39464018,2.2002187,0.6931084661314402,1.0,p0,7,2.2002187,-0.0,False,not_significant
Lamb1,0.33575502,0.54353154,0.7370556075684074,1.0,p0,7,0.54353154,-0.0,False,not_significant
Sema6d,0.3019235,0.7645994,0.7627103802924331,1.0,p0,7,0.7645994,-0.0,False,not_significant
Srsf11,0.289671,0.14918716,0.7720679422727424,1.0,p0,7,0.14918716,-0.0,False,not_significant
S100a6,0.2771442,1.7480781,0.7816693879494596,1.0,p0,7,1.7480781,-0.0,False,not_significant
Gngt2,0.26461738,3.5092475,0.7913042247654984,1.0,p0,7,3.5092475,-0.0,False,not_significant
Sema3c,0.25529087,1.3382009,0.7984984601209253,1.0,p0,7,1.3382009,-0.0,False,not_significant
Nkx2-1,0.24742731,2.748347,0.8045775371905094,1.0,p0,7,2.748347,-0.0,False,not_significant
Kcnh1,0.2461472,1.9051226,0.8055682842540842,1.0,p0,7,1.9051226,-0.0,False,not_significant
Snhg11,0.2451414,2.3146763,0.8063469474904759,1.0,p0,7,2.3146763,-0.0,False,not_significant
Junb,0.24477565,2.5414793,0.8066301454039202,1.0,p0,7,2.5414793,-0.0,False,not_significant
Gnb3,0.22968863,2.0603762,0.8183337359501293,1.0,p0,7,2.0603762,-0.0,False,not_significant
Unc13c,0.21633889,1.0793788,0.8287235997606868,1.0,p0,7,1.0793788,-0.0,False,not_significant
