names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Npy,1.6908741,1.0594231,0.0908608410156405,1.0,p7,5,1.0594231,-0.0,False,not_significant
Lhx6,1.4562267,1.1481893,0.14532995724882922,1.0,p7,5,1.1481893,-0.0,False,not_significant
Lrp6,0.99101263,0.5932648,0.32167939809671275,1.0,p7,5,0.5932648,-0.0,False,not_significant
Spop,0.85948455,0.9724563,0.3900732506661546,1.0,p7,5,0.9724563,-0.0,False,not_significant
Cux2,0.84002215,0.45432734,0.4008959758147288,1.0,p7,5,0.45432734,-0.0,False,not_significant
Bmerb1,0.81836236,0.5499771,0.41315030122522656,1.0,p7,5,0.5499771,-0.0,False,not_significant
Atp6v0a1,0.7660964,0.14006984,0.44361893287421794,1.0,p7,5,0.14006984,-0.0,False,not_significant
Fzd3,0.6924846,0.5183512,0.4886330442970648,1.0,p7,5,0.5183512,-0.0,False,not_significant
Hspd1,0.68934554,1.1216455,0.49060585944607205,1.0,p7,5,1.1216455,-0.0,False,not_significant
Gad2,0.65716976,0.67834085,0.5110717525847528,1.0,p7,5,0.67834085,-0.0,False,not_significant
Nr2f1,0.63127226,1.051727,0.5278625348151096,1.0,p7,5,1.051727,-0.0,False,not_significant
Rgs4,0.62876093,0.32567483,0.5295055603705576,1.0,p7,5,0.32567483,-0.0,False,not_significant
Sema7a,0.62562186,0.60176015,0.5315629927289055,1.0,p7,5,0.60176015,-0.0,False,not_significant
Ddx5,0.60349125,0.36698592,0.5461819422689205,1.0,p7,5,0.36698592,-0.0,False,not_significant
Unc13b,0.5907779,0.499432,0.5546692451077844,1.0,p7,5,0.499432,-0.0,False,not_significant
Sst,0.58575535,0.40549517,0.5580399358598043,1.0,p7,5,0.40549517,-0.0,False,not_significant
Nxph1,0.57147247,0.067886546,0.5676794250340114,1.0,p7,5,0.067886546,-0.0,False,not_significant
Bmpr2,0.56252605,0.19795284,0.5737576713590418,1.0,p7,5,0.19795284,-0.0,False,not_significant
Rara,0.5527948,2.758651,0.5804039053328631,1.0,p7,5,2.758651,-0.0,False,not_significant
Ap2a1,0.5411802,0.20578735,0.5883833975349266,1.0,p7,5,0.20578735,-0.0,False,not_significant
Gnai3,0.5369424,0.59282774,0.5913074020509316,1.0,p7,5,0.59282774,-0.0,False,not_significant
Dync1i1,0.527996,0.65918255,0.5975021290656821,1.0,p7,5,0.65918255,-0.0,False,not_significant
Fbxo28,0.52109,2.0872407,0.6023041017916023,1.0,p7,5,2.0872407,-0.0,False,not_significant
Vldlr,0.49754673,0.46522075,0.6188035491293491,1.0,p7,5,0.46522075,-0.0,False,not_significant
Atp6v1c1,0.49503547,0.032596517,0.6205750858652049,1.0,p7,5,0.032596517,-0.0,False,not_significant
Arx,0.48420557,1.0047812,0.6282399742316647,1.0,p7,5,1.0047812,-0.0,False,not_significant
Dock7,0.48404863,0.47807968,0.628351357490748,1.0,p7,5,0.47807968,-0.0,False,not_significant
Gabra3,0.4705505,0.21892844,0.6379617520697889,1.0,p7,5,0.21892844,-0.0,False,not_significant
Pard6a,0.4057282,0.70016676,0.6849423343490295,1.0,p7,5,0.70016676,-0.0,False,not_significant
Arfgef1,0.4014904,0.1579883,0.6880591046270194,1.0,p7,5,0.1579883,-0.0,False,not_significant
Dlx5,0.3980374,0.5299759,0.6906026215468073,1.0,p7,5,0.5299759,-0.0,False,not_significant
Plxnc1,0.3879923,0.1956518,0.6980217417878671,1.0,p7,5,0.1956518,-0.0,False,not_significant
Trpc4,0.38422537,0.23991455,0.7008114153931027,1.0,p7,5,0.23991455,-0.0,False,not_significant
Akt2,0.36696035,2.3247159,0.713648599772345,1.0,p7,5,2.3247159,-0.0,False,not_significant
Slc1a6,0.33243027,0.010619017,0.73956437393329,1.0,p7,5,0.010619017,-0.0,False,not_significant
Cdh20,0.32568124,0.7056042,0.7446655487338056,1.0,p7,5,0.7056042,-0.0,False,not_significant
Pik3ca,0.32316995,0.3893188,0.7465665368153462,1.0,p7,5,0.3893188,-0.0,False,not_significant
Etv1,0.31736264,1.3042253,0.7509684651051125,1.0,p7,5,1.3042253,-0.0,False,not_significant
Lhfpl4,0.3115553,1.4124181,0.7553785137334601,1.0,p7,5,1.4124181,-0.0,False,not_significant
Sox11,0.30700362,0.21014082,0.7588406279524658,1.0,p7,5,0.21014082,-0.0,False,not_significant
Tbr1,0.3032367,1.879372,0.7617094899371551,1.0,p7,5,1.879372,-0.0,False,not_significant
Casp3,0.30056846,0.8915495,0.7637435865197157,1.0,p7,5,0.8915495,-0.0,False,not_significant
Hpgds,0.29790023,0.27987322,0.7657793150732252,1.0,p7,5,0.27987322,-0.0,False,not_significant
Stxbp6,0.29570284,0.1844711,0.7674570134771843,1.0,p7,5,0.1844711,-0.0,False,not_significant
Ppp3r2,0.2938194,1.1455553,0.7688959088846359,1.0,p7,5,1.1455553,-0.0,False,not_significant
Gng2,0.2880121,0.1684888,0.7733374967125821,1.0,p7,5,0.1684888,-0.0,False,not_significant
Prlr,0.27781,0.5149366,0.7811582059014717,1.0,p7,5,0.5149366,-0.0,False,not_significant
Ephb6,0.27655438,0.36168018,0.7821223040126626,1.0,p7,5,0.36168018,-0.0,False,not_significant
Skp2,0.27247354,1.8852715,0.7852579281073344,1.0,p7,5,1.8852715,-0.0,False,not_significant
Wnt5a,0.2712179,1.2016789,0.7862234395931739,1.0,p7,5,1.2016789,-0.0,False,not_significant
Atp6v1d,0.26729405,0.2915342,0.7892427761628011,1.0,p7,5,0.2915342,-0.0,False,not_significant
Syt2,0.26525363,0.7989834,0.7908140860704216,1.0,p7,5,0.7989834,-0.0,False,not_significant
Tafa2,0.263998,0.6322415,0.791781469217027,1.0,p7,5,0.6322415,-0.0,False,not_significant
Ddx3x,0.2591324,0.57382333,0.7955330954192541,1.0,p7,5,0.57382333,-0.0,False,not_significant
Rac3,0.25128466,0.24452022,0.8015940432810539,1.0,p7,5,0.24452022,-0.0,False,not_significant
Sema4f,0.2511277,0.24221395,0.8017153854377177,1.0,p7,5,0.24221395,-0.0,False,not_significant
Thrsp,0.25018597,0.37817627,0.8024435387201394,1.0,p7,5,0.37817627,-0.0,False,not_significant
Arhgef2,0.24657601,0.29241017,0.8052363771525306,1.0,p7,5,0.29241017,-0.0,False,not_significant
Gabarap,0.2448495,0.6959112,0.8065729637729866,1.0,p7,5,0.6959112,-0.0,False,not_significant
Six3,0.24375081,0.9088589,0.807423813377523,1.0,p7,5,0.9088589,-0.0,False,not_significant
Itgb1,0.24265213,0.23347591,0.8082748908743631,1.0,p7,5,0.23347591,-0.0,False,not_significant
Pard6g,0.24265213,1.9301555,0.8082748908743631,1.0,p7,5,1.9301555,-0.0,False,not_significant
Synpr,0.24233823,0.9636031,0.8085180975959861,1.0,p7,5,0.9636031,-0.0,False,not_significant
Rock1,0.24202432,1.5514802,0.8087613228196073,1.0,p7,5,1.5514802,-0.0,False,not_significant
Ripk1,0.24202432,0.41358405,0.8087613228196073,1.0,p7,5,0.41358405,-0.0,False,not_significant
Cplx1,0.24045476,0.38898778,0.809977725677844,1.0,p7,5,0.38898778,-0.0,False,not_significant
Dnm2,0.23213616,26.270065,0.8164322588819278,1.0,p7,5,26.270065,-0.0,False,not_significant
Pak1,0.22789839,0.02754354,0.8197252406699677,1.0,p7,5,0.02754354,-0.0,False,not_significant
Cul5,0.22742751,0.6563103,0.8200913249710798,1.0,p7,5,0.6563103,-0.0,False,not_significant
Gria3,0.22664274,0.06958417,0.8207015525574975,1.0,p7,5,0.06958417,-0.0,False,not_significant
Chrna4,0.22570102,0.6027338,0.8214339689115476,1.0,p7,5,0.6027338,-0.0,False,not_significant
Nr2e1,0.21659763,0.00515577,0.8285219284346875,1.0,p7,5,0.00515577,-0.0,False,not_significant
Insm1,0.21408635,2.5619097,0.8304797133169103,1.0,p7,5,2.5619097,-0.0,False,not_significant
Sema3c,0.21345854,2.4964302,0.8309693245051094,1.0,p7,5,2.4964302,-0.0,False,not_significant
Hmgb2,0.21314463,2.0858169,0.8312141547177885,1.0,p7,5,2.0858169,-0.0,False,not_significant
Map3k5,0.21251681,1.7806317,0.8317038642651668,1.0,p7,5,1.7806317,-0.0,False,not_significant
Camk4,0.21094726,0.019290404,0.8329284236035479,1.0,p7,5,0.019290404,-0.0,False,not_significant
Pla2g4a,0.21063335,0.40647998,0.8331733842245247,1.0,p7,5,0.40647998,-0.0,False,not_significant
Oprm1,0.21016249,0.89035356,0.8335408555187015,1.0,p7,5,0.89035356,-0.0,False,not_significant
Efna1,0.20780817,0.40727547,0.8353787559219814,1.0,p7,5,0.40727547,-0.0,False,not_significant
Tmem119,0.20780817,1.1679212,0.8353787559219814,1.0,p7,5,1.1679212,-0.0,False,not_significant
Rgs3,0.1987048,0.40839338,0.8424936787900711,1.0,p7,5,0.40839338,-0.0,False,not_significant
Crh,0.19587961,0.44423756,0.8447044040233301,1.0,p7,5,0.44423756,-0.0,False,not_significant
Lpar1,0.19352528,1.0387788,0.846547610576951,1.0,p7,5,1.0387788,-0.0,False,not_significant
Satb2,0.19321138,0.9380129,0.8467934351317083,1.0,p7,5,0.9380129,-0.0,False,not_significant
Cdh5,0.19085705,1.3846667,0.8486375929354555,1.0,p7,5,1.3846667,-0.0,False,not_significant
Slc1a1,0.18520667,0.6170835,0.8530669345494535,1.0,p7,5,0.6170835,-0.0,False,not_significant
Wdr62,0.18426494,3.2475746,0.8538056127260241,1.0,p7,5,3.2475746,-0.0,False,not_significant
Gpr151,0.18395104,2.6269827,0.8540518673032873,1.0,p7,5,2.6269827,-0.0,False,not_significant
Sdc1,0.18363713,1.8587986,0.854298136100685,1.0,p7,5,1.8587986,-0.0,False,not_significant
Id3,0.18363713,1.8471798,0.854298136100685,1.0,p7,5,1.8471798,-0.0,False,not_significant
Psen1,0.17877153,-0.11853253,0.8581171033585923,1.0,p7,5,0.11853253,-0.0,False,not_significant
Asxl3,0.17170855,0.06102475,0.8636666554864426,1.0,p7,5,0.06102475,-0.0,False,not_significant
Hpcal1,0.16511646,1.2592692,0.8688523187881104,1.0,p7,5,1.2592692,-0.0,False,not_significant
Hes5,0.16480255,0.33543795,0.8690993977390152,1.0,p7,5,0.33543795,-0.0,False,not_significant
Drd2,0.16480255,0.46277824,0.8690993977390152,1.0,p7,5,0.46277824,-0.0,False,not_significant
Epha1,0.16386081,1.041459,0.8698407111919242,1.0,p7,5,1.041459,-0.0,False,not_significant
Ndel1,0.1635469,0.7924976,0.8700878411306523,1.0,p7,5,0.7924976,-0.0,False,not_significant
Ndrg4,0.16197737,0.07163934,0.8713236806659248,1.0,p7,5,0.07163934,-0.0,False,not_significant
En1,0.15475744,26.6359,0.8770125439295328,1.0,p7,5,26.6359,-0.0,False,not_significant
Wnt3a,0.15475744,25.67642,0.8770125439295328,1.0,p7,5,25.67642,-0.0,False,not_significant
Tnf,0.15475744,26.976545,0.8770125439295328,1.0,p7,5,26.976545,-0.0,False,not_significant
Sema3f,0.15475744,26.257786,0.8770125439295328,1.0,p7,5,26.257786,-0.0,False,not_significant
Gng13,0.14785142,1.765275,0.8824600203774033,1.0,p7,5,1.765275,-0.0,False,not_significant
Pax6,0.14612493,0.8180202,0.8838227689605419,1.0,p7,5,0.8180202,-0.0,False,not_significant
Plcg1,0.14596798,0.3832359,0.8839466723052548,1.0,p7,5,0.3832359,-0.0,False,not_significant
C1qc,0.14596798,0.5676272,0.8839466723052548,1.0,p7,5,0.5676272,-0.0,False,not_significant
Map3k15,0.14596798,0.6061527,0.8839466723052548,1.0,p7,5,0.6061527,-0.0,False,not_significant
Cx3cr1,0.14125933,0.6915634,0.8876650792092371,1.0,p7,5,0.6915634,-0.0,False,not_significant
Sp8,0.1400037,0.82844794,0.8886570755652667,1.0,p7,5,0.82844794,-0.0,False,not_significant
Cldn1,0.13639373,3.0730178,0.8915100312235426,1.0,p7,5,3.0730178,-0.0,False,not_significant
Grin2c,0.13576591,1.6854297,0.8920063418797421,1.0,p7,5,1.6854297,-0.0,False,not_significant
Tuba3a,0.13576591,2.2104275,0.8920063418797421,1.0,p7,5,2.2104275,-0.0,False,not_significant
Lmna,0.13576591,1.6431855,0.8920063418797421,1.0,p7,5,1.6431855,-0.0,False,not_significant
Pik3cb,0.13529505,0.54708755,0.8923786026454172,1.0,p7,5,0.54708755,-0.0,False,not_significant
Grin3b,0.1351381,1.5360212,0.8925026948415014,1.0,p7,5,1.5360212,-0.0,False,not_significant
Sv2a,0.1351381,1.006185,0.8925026948415014,1.0,p7,5,1.006185,-0.0,False,not_significant
Ptprd,0.13498114,0.81188196,0.8926267896696799,1.0,p7,5,0.81188196,-0.0,False,not_significant
Stmn2,0.12446516,0.21573591,0.9009469816548851,1.0,p7,5,0.21573591,-0.0,False,not_significant
Cul1,0.1239943,-0.038972188,0.9013197892045163,1.0,p7,5,0.038972188,-0.0,False,not_significant
Fbxo38,0.12368039,0.26479736,0.9015683396686385,1.0,p7,5,0.26479736,-0.0,False,not_significant
Mest,0.11928566,-0.07288375,0.905049048440961,1.0,p7,5,0.07288375,-0.0,False,not_significant
Ccr2,0.117402196,1.1628013,0.9065413433611227,1.0,p7,5,1.1628013,-0.0,False,not_significant
Igfbp2,0.11677438,0.84145665,0.9070388485958671,1.0,p7,5,0.84145665,-0.0,False,not_significant
Homer3,0.11583265,0.73022175,0.9077851747782264,1.0,p7,5,0.73022175,-0.0,False,not_significant
Tenm1,0.11206573,0.43196937,0.9107712871340917,1.0,p7,5,0.43196937,-0.0,False,not_significant
Pnoc,0.11143792,1.2527494,0.9112690962375117,1.0,p7,5,1.2527494,-0.0,False,not_significant
Pld1,0.10672927,2.3278434,0.915003761310744,1.0,p7,5,2.3278434,-0.0,False,not_significant
Cdh1,0.10672927,2.993985,0.915003761310744,1.0,p7,5,2.993985,-0.0,False,not_significant
Cdh3,0.10672927,3.4299686,0.915003761310744,1.0,p7,5,3.4299686,-0.0,False,not_significant
Atp6v1b1,0.10672927,2.1822116,0.915003761310744,1.0,p7,5,2.1822116,-0.0,False,not_significant
Vamp2,0.10641536,0.07023195,0.9152528066373735,1.0,p7,5,0.07023195,-0.0,False,not_significant
Gng11,0.10641536,1.3275541,0.9152528066373735,1.0,p7,5,1.3275541,-0.0,False,not_significant
Cd22,0.10641536,1.579578,0.9152528066373735,1.0,p7,5,1.579578,-0.0,False,not_significant
Fbxo2,0.10641536,1.8200858,0.9152528066373735,1.0,p7,5,1.8200858,-0.0,False,not_significant
Gpr183,0.10610145,1.496686,0.9155018602834524,1.0,p7,5,1.496686,-0.0,False,not_significant
Icam2,0.10610145,0.7370031,0.9155018602834524,1.0,p7,5,0.7370031,-0.0,False,not_significant
Tgfb1,0.10610145,1.4364783,0.9155018602834524,1.0,p7,5,1.4364783,-0.0,False,not_significant
Slitrk2,0.10610145,0.8123704,0.9155018602834524,1.0,p7,5,0.8123704,-0.0,False,not_significant
Camk2b,0.10296235,0.018481629,0.9179928489745757,1.0,p7,5,0.018481629,-0.0,False,not_significant
Kcnh1,0.10233454,-0.20696783,0.9184911441187605,1.0,p7,5,0.20696783,-0.0,False,not_significant
Trp53,0.09998021,1.0115497,0.9203600344586021,1.0,p7,5,1.0115497,-0.0,False,not_significant
Tuba4a,0.09982326,1.0776576,0.9204846429044576,1.0,p7,5,1.0776576,-0.0,False,not_significant
Gabra4,0.09071988,0.0675065,0.9277151743656216,1.0,p7,5,0.0675065,-0.0,False,not_significant
Trpc6,0.08789469,0.1107469,0.9299603748516045,1.0,p7,5,0.1107469,-0.0,False,not_significant
Hdac4,0.086325146,0.46926633,0.9312079505294277,1.0,p7,5,0.46926633,-0.0,False,not_significant
Nr4a2,0.084441684,1.6086497,0.9327052642167246,1.0,p7,5,1.6086497,-0.0,False,not_significant
Camk2d,0.08208737,0.35974196,0.9345772406133683,1.0,p7,5,0.35974196,-0.0,False,not_significant
Lrrc4,0.081459545,0.37911755,0.9350764958508945,1.0,p7,5,0.37911755,-0.0,False,not_significant
Prkn,0.08036086,0.7704283,0.9359502538389417,1.0,p7,5,0.7704283,-0.0,False,not_significant
Sall3,0.07879131,0.46283403,0.9371986131054775,1.0,p7,5,0.46283403,-0.0,False,not_significant
Smad1,0.0781635,0.2447413,0.9376980002124723,1.0,p7,5,0.2447413,-0.0,False,not_significant
Kcnk4,0.07737872,25.100641,0.9383222685359716,1.0,p7,5,25.100641,-0.0,False,not_significant
Adcy4,0.07737872,24.277166,0.9383222685359716,1.0,p7,5,24.277166,-0.0,False,not_significant
Robo3,0.07737872,26.245457,0.9383222685359716,1.0,p7,5,26.245457,-0.0,False,not_significant
Cd8b1,0.07737872,25.042591,0.9383222685359716,1.0,p7,5,25.042591,-0.0,False,not_significant
Lrp1,0.07251312,0.24606004,0.9421935634968951,1.0,p7,5,0.24606004,-0.0,False,not_significant
Pten,0.07125748,0.18063954,0.9431928327802129,1.0,p7,5,0.18063954,-0.0,False,not_significant
Itgal,0.07094357,0.98125476,0.943442664132939,1.0,p7,5,0.98125476,-0.0,False,not_significant
Creb1,0.069374025,0.1779292,0.9446919038632419,1.0,p7,5,0.1779292,-0.0,False,not_significant
Trem2,0.06874621,0.530815,0.9451916380158281,1.0,p7,5,0.530815,-0.0,False,not_significant
Pdgfb,0.068432294,0.5423524,0.9454415131927815,1.0,p7,5,0.5423524,-0.0,False,not_significant
Sdc2,0.068432294,0.20129615,0.9454415131927815,1.0,p7,5,0.20129615,-0.0,False,not_significant
Vip,0.068118386,0.42426097,0.9456913937375001,1.0,p7,5,0.42426097,-0.0,False,not_significant
C1qb,0.068118386,0.33684456,0.9456913937375001,1.0,p7,5,0.33684456,-0.0,False,not_significant
Alcam,0.067176655,0.3384735,0.9464410673331569,1.0,p7,5,0.3384735,-0.0,False,not_significant
Arhgef12,0.06497929,0.17099337,0.9481904890191816,1.0,p7,5,0.17099337,-0.0,False,not_significant
Slc25a18,0.05948587,0.13741957,0.952565117729888,1.0,p7,5,0.13741957,-0.0,False,not_significant
Cdk6,0.059328917,-0.36419868,0.9526901287565738,1.0,p7,5,0.36419868,-0.0,False,not_significant
