names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Ubc,5.28908,1.237369,1.2293286670105327e-07,0.00011801555203301114,p0,11,1.237369,3.928060757803456,True,upregulated
Zbtb20,4.0303082,1.2650515,5.570373409675031e-05,0.01669904216051464,p0,11,1.2650515,1.7773084388124782,True,upregulated
Cenpf,3.9777195,3.034251,6.957934233547767e-05,0.01669904216051464,p0,11,3.034251,1.7773084388124782,True,upregulated
Nfib,1.9474602,0.61919326,0.05147958618764986,1.0,p0,11,0.61919326,-0.0,False,not_significant
Ptprj,1.735427,1.7650679,0.08266519250441542,1.0,p0,11,1.7650679,-0.0,False,not_significant
Ptprs,1.491505,0.5093002,0.13582895925513583,1.0,p0,11,0.5093002,-0.0,False,not_significant
Grik2,1.4568188,0.59003365,0.14516639445904178,1.0,p0,11,0.59003365,-0.0,False,not_significant
Mki67,1.4154192,0.981007,0.15694561635043752,1.0,p0,11,0.981007,-0.0,False,not_significant
Top2a,1.2990527,0.68371105,0.19392582942272962,1.0,p0,11,0.68371105,-0.0,False,not_significant
Ankrd11,1.1916375,0.61121666,0.233403403074387,1.0,p0,11,0.61121666,-0.0,False,not_significant
Lef1,1.1692593,3.3690217,0.24229915189911355,1.0,p0,11,3.3690217,-0.0,False,not_significant
Grm3,1.1026843,1.6002039,0.27016428501154754,1.0,p0,11,1.6002039,-0.0,False,not_significant
Zfp609,1.0741521,1.0193511,0.2827544995216116,1.0,p0,11,1.0193511,-0.0,False,not_significant
Pax6,1.01485,0.8472342,0.3101773404797028,1.0,p0,11,0.8472342,-0.0,False,not_significant
Slc1a3,0.9622613,2.112783,0.33591836821485455,1.0,p0,11,2.112783,-0.0,False,not_significant
Chd7,0.96114236,0.3104537,0.3364805820953636,1.0,p0,11,0.3104537,-0.0,False,not_significant
Lrrc4c,0.95666677,1.1157378,0.3387354865354262,1.0,p0,11,1.1157378,-0.0,False,not_significant
Cadm1,0.9169455,0.7102844,0.35917120093872157,1.0,p0,11,0.7102844,-0.0,False,not_significant
Msi2,0.89288896,1.7115569,0.3719166370262015,1.0,p0,11,1.7115569,-0.0,False,not_significant
Ccdc88a,0.8705108,0.40799817,0.38402132208911,1.0,p0,11,0.40799817,-0.0,False,not_significant
Nrcam,0.7384796,1.0702412,0.4602230621334753,1.0,p0,11,1.0702412,-0.0,False,not_significant
Gfap,0.70491236,27.903357,0.4808647896529201,1.0,p0,11,27.903357,-0.0,False,not_significant
Set,0.6892476,1.7702361,0.4906674528848115,1.0,p0,11,1.7702361,-0.0,False,not_significant
Atp6v0c,0.68645036,1.6660732,0.49242916253527047,1.0,p0,11,1.6660732,-0.0,False,not_significant
