names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Nrcam,1.7477622,0.43318546,0.08050520864437283,1.0,p7,0,0.43318546,-0.0,False,not_significant
Nfia,1.5799628,0.47245753,0.11411537572273858,1.0,p7,0,0.47245753,-0.0,False,not_significant
Snhg11,1.4601172,0.38031825,0.14425787334112797,1.0,p7,0,0.38031825,-0.0,False,not_significant
Srgap3,1.391121,0.21551234,0.16418874642592152,1.0,p7,0,0.21551234,-0.0,False,not_significant
Gng4,1.2552135,0.74130696,0.20940126220932065,1.0,p7,0,0.74130696,-0.0,False,not_significant
Gnao1,1.1669508,0.1736885,0.24323020627565617,1.0,p7,0,0.1736885,-0.0,False,not_significant
Nr4a2,1.1513138,1.5121967,0.24960316139882133,1.0,p7,0,1.5121967,-0.0,False,not_significant
Tet2,1.1303872,0.092390925,0.25831313015573776,1.0,p7,0,0.092390925,-0.0,False,not_significant
Syt1,1.1211207,0.4161802,0.26223647874524736,1.0,p7,0,0.4161802,-0.0,False,not_significant
Gfap,1.0744797,0.6560683,0.28260771432724896,1.0,p7,0,0.6560683,-0.0,False,not_significant
Srgap2,1.027916,0.5702181,0.3039893405947758,1.0,p7,0,0.5702181,-0.0,False,not_significant
Dcx,0.77664167,0.5578735,0.4373702263560175,1.0,p7,0,0.5578735,-0.0,False,not_significant
Cfl1,0.7759467,0.24347839,0.4377804807021197,1.0,p7,0,0.24347839,-0.0,False,not_significant
Grk3,0.76413196,1.0238843,0.4447885977632776,1.0,p7,0,1.0238843,-0.0,False,not_significant
Gria1,0.76212424,0.084308416,0.4459858486336299,1.0,p7,0,0.084308416,-0.0,False,not_significant
Chd2,0.7533598,0.4475253,0.4512337527274275,1.0,p7,0,0.4475253,-0.0,False,not_significant
Dnm1,0.74142927,0.037981667,0.458433212424733,1.0,p7,0,0.037981667,-0.0,False,not_significant
Slc1a1,0.73502,1.5065684,0.46232732499648643,1.0,p7,0,1.5065684,-0.0,False,not_significant
Ap2a1,0.7141705,0.7052088,0.4751217302961942,1.0,p7,0,0.7052088,-0.0,False,not_significant
Nsf,0.6949427,0.07840804,0.48709119613801266,1.0,p7,0,0.07840804,-0.0,False,not_significant
Gnai1,0.69355273,0.14061913,0.4879627265934635,1.0,p7,0,0.14061913,-0.0,False,not_significant
Limk2,0.6718539,0.29941934,0.5016767107738773,1.0,p7,0,0.29941934,-0.0,False,not_significant
Lrrc4c,0.65525156,0.10841221,0.5123057973963487,1.0,p7,0,0.10841221,-0.0,False,not_significant
Unc13a,0.62888086,-0.053358503,0.529427039275382,1.0,p7,0,0.053358503,-0.0,False,not_significant
Arhgef7,0.6240546,0.43241602,0.5325917093895915,1.0,p7,0,0.43241602,-0.0,False,not_significant
Cadm1,0.6016608,0.092224956,0.5473999581053365,1.0,p7,0,0.092224956,-0.0,False,not_significant
Cacnb4,0.59509706,0.07437904,0.5517785851381619,1.0,p7,0,0.07437904,-0.0,False,not_significant
Foxg1,0.55668,0.16380657,0.5777460504275975,1.0,p7,0,0.16380657,-0.0,False,not_significant
Prkcz,0.54135185,1.0487378,0.5882650887046836,1.0,p7,0,1.0487378,-0.0,False,not_significant
Klhl24,0.5215449,0.36147577,0.6019872485367881,1.0,p7,0,0.36147577,-0.0,False,not_significant
Fzd3,0.52096575,0.16925116,0.6023906444610584,1.0,p7,0,0.16925116,-0.0,False,not_significant
Gnai2,0.51976883,0.29949832,0.6032247150092973,1.0,p7,0,0.29949832,-0.0,False,not_significant
Sema7a,0.51918966,0.19464055,0.6036284839265333,1.0,p7,0,0.19464055,-0.0,False,not_significant
Pax6,0.50907385,0.9035764,0.6107004762467039,1.0,p7,0,0.9035764,-0.0,False,not_significant
Kcnj3,0.5024329,0.5776187,0.6153630447497278,1.0,p7,0,0.5776187,-0.0,False,not_significant
Unc13b,0.49725914,0.41815332,0.6190063180673232,1.0,p7,0,0.41815332,-0.0,False,not_significant
Cul1,0.4964097,-0.10489066,0.61960536627874,1.0,p7,0,0.10489066,-0.0,False,not_significant
Itga6,0.482819,1.2576249,0.629224274979121,1.0,p7,0,1.2576249,-0.0,False,not_significant
Fezf2,0.48181513,0.39101005,0.6299372907344349,1.0,p7,0,0.39101005,-0.0,False,not_significant
Fn1,0.46501973,2.1652894,0.6419173253513009,1.0,p7,0,2.1652894,-0.0,False,not_significant
Nfib,0.46320507,0.11184395,0.6432173899246176,1.0,p7,0,0.11184395,-0.0,False,not_significant
Scrib,0.46243286,0.59189236,0.6437709406749816,1.0,p7,0,0.59189236,-0.0,False,not_significant
Grik3,0.46169928,0.45499086,0.6442969970146704,1.0,p7,0,0.45499086,-0.0,False,not_significant
Ntng2,0.45907378,0.5186604,0.6461811835889621,1.0,p7,0,0.5186604,-0.0,False,not_significant
Prkaca,0.45517418,0.47072512,0.6489839458466441,1.0,p7,0,0.47072512,-0.0,False,not_significant
Efhd2,0.44969153,1.9043355,0.6529328768858456,1.0,p7,0,1.9043355,-0.0,False,not_significant
Dync1i1,0.43988457,0.15575945,0.66002070841853,1.0,p7,0,0.15575945,-0.0,False,not_significant
Slc17a6,0.43644828,0.14845943,0.6625115176810585,1.0,p7,0,0.14845943,-0.0,False,not_significant
Sun1,0.43139035,2.1380782,0.6661845591967885,1.0,p7,0,2.1380782,-0.0,False,not_significant
Cacna2d1,0.43015483,0.055967715,0.6670830129320933,1.0,p7,0,0.055967715,-0.0,False,not_significant
Map2k1,0.42714325,0.63660187,0.6692749926500166,1.0,p7,0,0.63660187,-0.0,False,not_significant
Syn1,0.42706603,0.016081318,0.6693312344285867,1.0,p7,0,0.016081318,-0.0,False,not_significant
Plaa,0.4193054,0.45418683,0.674992946719337,1.0,p7,0,0.45418683,-0.0,False,not_significant
Gosr2,0.41895792,0.32108152,0.6752468899592564,1.0,p7,0,0.32108152,-0.0,False,not_significant
Igf1r,0.41517413,0.2342978,0.6780144374680641,1.0,p7,0,0.2342978,-0.0,False,not_significant
Elavl2,0.4058691,0.311219,0.6848387836261839,1.0,p7,0,0.311219,-0.0,False,not_significant
Gls,0.3944019,0.18472864,0.6932843357392985,1.0,p7,0,0.18472864,-0.0,False,not_significant
Cntnap1,0.38698876,0.48895428,0.6987645193525736,1.0,p7,0,0.48895428,-0.0,False,not_significant
Axin2,0.38073394,0.348989,0.7034006809117779,1.0,p7,0,0.348989,-0.0,False,not_significant
Flna,0.37652543,0.047264375,0.7065263039243224,1.0,p7,0,0.047264375,-0.0,False,not_significant
Rgs16,0.3710814,2.4775922,0.7105768873399866,1.0,p7,0,2.4775922,-0.0,False,not_significant
Atp1a1,0.36876482,0.4047211,0.7123030302901336,1.0,p7,0,0.4047211,-0.0,False,not_significant
Slit1,0.353398,0.85234576,0.7237900784604787,1.0,p7,0,0.85234576,-0.0,False,not_significant
Chrna1,0.35054088,0.7415219,0.72593282867831,1.0,p7,0,0.7415219,-0.0,False,not_significant
Deaf1,0.34467214,0.23245247,0.7303408712065069,1.0,p7,0,0.23245247,-0.0,False,not_significant
Cadm3,0.34139028,0.590702,0.7328097947821389,1.0,p7,0,0.590702,-0.0,False,not_significant
Eef1a2,0.33559877,-0.020523459,0.7371734557902073,1.0,p7,0,0.020523459,-0.0,False,not_significant
Kcnh1,0.33556014,1.0736686,0.7372025754951639,1.0,p7,0,1.0736686,-0.0,False,not_significant
Grin3a,0.33386132,0.7105103,0.7384842154710087,1.0,p7,0,0.7105103,-0.0,False,not_significant
Dll1,0.32899645,0.99399054,0.7421583774665339,1.0,p7,0,0.99399054,-0.0,False,not_significant
