names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Ubc,12.076077,1.7751905,1.4130066592290442e-33,1.3564863928598825e-30,p0,1,1.7751905,29.867584558360555,True,upregulated
Zbtb20,3.8652523,0.65047294,0.00011097447187734908,0.01331693662528189,p0,1,0.65047294,1.8755956670384701,True,upregulated
Grik2,3.588903,0.9476684,0.0003320723277789603,0.03187894346678019,p0,1,0.9476684,1.4964960804425118,True,upregulated
Nfib,3.3319468,0.651363,0.0008624074686299209,0.06214885934384467,p0,1,0.651363,1.2065668378223364,False,not_significant
Id4,3.0760295,1.5378923,0.00209777130241401,0.11167850871912932,p0,1,1.5378923,0.952030393963189,False,not_significant
Fabp7,2.087683,0.5427135,0.03682644705190952,0.7547574001026897,p0,1,0.5427135,0.12219262019554576,False,not_significant
Gabbr1,1.9758273,0.6709454,0.04817434051820209,0.8919106739244756,p0,1,0.6709454,0.04967863863312877,False,not_significant
Ryk,1.6132488,0.92764837,0.10669044837213507,1.0,p0,1,0.92764837,-0.0,False,not_significant
Clu,1.4262457,2.09866,0.15379743808796945,1.0,p0,1,2.09866,-0.0,False,not_significant
Chd7,1.4217438,0.2784523,0.15510065397810446,1.0,p0,1,0.2784523,-0.0,False,not_significant
Ankrd11,1.4040823,0.4109243,0.1602943322375595,1.0,p0,1,0.4109243,-0.0,False,not_significant
Cenpf,1.1538789,1.7527965,0.24854978531161542,1.0,p0,1,1.7527965,-0.0,False,not_significant
Jam3,1.0674766,1.8575749,0.2857566821807349,1.0,p0,1,1.8575749,-0.0,False,not_significant
Pax6,1.0328463,0.48648706,0.30167580349306744,1.0,p0,1,0.48648706,-0.0,False,not_significant
Nras,1.0086052,1.0218288,0.3131640092778273,1.0,p0,1,1.0218288,-0.0,False,not_significant
Prox1,0.9611618,1.9415596,0.33647081873391904,1.0,p0,1,1.9415596,-0.0,False,not_significant
Nr2f1,0.94540507,0.22471833,0.34445212393185354,1.0,p0,1,0.22471833,-0.0,False,not_significant
Bcl2,0.94003737,1.4680676,0.3471983935050018,1.0,p0,1,1.4680676,-0.0,False,not_significant
Sox2,0.8749325,0.3684841,0.3816106064785324,1.0,p0,1,0.3684841,-0.0,False,not_significant
Chd2,0.84965247,0.21143132,0.3955183203136028,1.0,p0,1,0.21143132,-0.0,False,not_significant
Srsf11,0.8404755,1.12026,0.40064184379383305,1.0,p0,1,1.12026,-0.0,False,not_significant
Sall1,0.79043484,0.3770393,0.4292738795868146,1.0,p0,1,0.3770393,-0.0,False,not_significant
Ptprj,0.773466,0.22415462,0.4392466422110808,1.0,p0,1,0.22415462,-0.0,False,not_significant
Atp1a1,0.74957114,1.0722407,0.4535130327921929,1.0,p0,1,1.0722407,-0.0,False,not_significant
Ncam2,0.7168456,27.796165,0.4734693783461277,1.0,p0,1,27.796165,-0.0,False,not_significant
Adcy2,0.6597057,2.9188626,0.5094426932431646,1.0,p0,1,2.9188626,-0.0,False,not_significant
Sox9,0.63719606,0.17446811,0.5239971313433986,1.0,p0,1,0.17446811,-0.0,False,not_significant
Ccdc80,0.5892332,0.39026782,0.555704833944076,1.0,p0,1,0.39026782,-0.0,False,not_significant
Efna1,0.56187534,1.3298088,0.5742009515672404,1.0,p0,1,1.3298088,-0.0,False,not_significant
Cdh2,0.56083643,0.12589285,0.5749090425120947,1.0,p0,1,0.12589285,-0.0,False,not_significant
Parp2,0.5383268,1.7553505,0.5903514549537386,1.0,p0,1,1.7553505,-0.0,False,not_significant
Pak3,0.488113,0.80125284,0.6254698213571745,1.0,p0,1,0.80125284,-0.0,False,not_significant
Gnai1,0.4830916,0.42024022,0.6290307034001041,1.0,p0,1,0.42024022,-0.0,False,not_significant
Csf1,0.4770313,1.533823,0.6333398308151129,1.0,p0,1,1.533823,-0.0,False,not_significant
Lrrc4c,0.45988935,0.0018098734,0.645595649228979,1.0,p0,1,0.0018098734,-0.0,False,not_significant
Gabra4,0.45088547,0.8525962,0.6520720844130232,1.0,p0,1,0.8525962,-0.0,False,not_significant
Abl1,0.43235832,2.3598151,0.6654810078063759,1.0,p0,1,2.3598151,-0.0,False,not_significant
