names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Atp1a3,17.500448,1.4069242,1.4214799260608412e-68,6.823103645092037e-66,p30,13,1.4069242,65.1660180316001,True,upregulated
Camk2a,15.775914,2.2465146,4.557544913980435e-56,1.4584143724737391e-53,p30,13,2.2465146,52.8361190644194,True,upregulated
Syp,15.629562,2.0712981,4.5793690028694466e-55,1.0990485606886672e-52,p30,13,2.0712981,51.95898311815594,True,upregulated
Kcnq2,15.37327,3.3036551,2.473614900461883e-53,4.749340608886815e-51,p30,13,3.3036551,50.32336668296472,True,upregulated
Gnao1,15.02406,2.5074694,5.108041357524811e-51,8.172866172039698e-49,p30,13,2.5074694,48.08762561245041,True,upregulated
Cadm3,13.033777,2.4364014,7.861710520907376e-39,1.0781774428672973e-36,p30,13,2.4364014,35.96730975852179,True,upregulated
Eef1a2,12.631607,1.6665566,1.4136174864162191e-36,1.696340983699463e-34,p30,13,1.6665566,33.77048684520756,True,upregulated
Atp6v0e2,12.5914135,2.8476539,2.3541972356084227e-36,2.5111437179823175e-34,p30,13,2.8476539,33.60012843099853,True,upregulated
Shank1,12.524503,2.0937524,5.4833596516677205e-36,5.264025265601012e-34,p30,13,2.0937524,33.27868203491751,True,upregulated
Nfasc,12.425911,2.2506833,1.8905996604792944e-35,1.6499778855092025e-33,p30,13,2.2506833,32.782521876553176,True,upregulated
Cplx1,11.842634,2.140184,2.3495646834415243e-32,1.8796517467532193e-30,p30,13,2.140184,29.72592260737114,True,upregulated
Ptprs,11.763193,1.5206083,6.040602395919261e-32,4.4607525385249925e-30,p30,13,1.5206083,29.35059186869607,True,upregulated
Nsf,11.439518,1.3403462,2.6535693275751407e-30,1.819590396051525e-28,p30,13,1.3403462,27.740026364078197,True,upregulated
Mast3,11.29624,2.0282066,1.3695742206399647e-29,8.765275012095774e-28,p30,13,2.0282066,27.05723445328816,True,upregulated
Frrs1l,11.236423,1.669599,2.701074715839509e-29,1.6206448295037055e-27,p30,13,1.669599,26.79031215201609,True,upregulated
Rasgrp1,10.827395,2.0607708,2.5531396547332542e-27,1.441772981496426e-25,p30,13,2.0607708,24.84110311731777,True,upregulated
Epb41l1,10.817229,1.3959445,2.8527220132350675e-27,1.521451740392036e-25,p30,13,1.3959445,24.81774181866818,True,upregulated
Plxna1,10.62761,2.069858,2.2172007839103236e-26,1.1202698697652162e-24,p30,13,2.069858,23.950677344444276,True,upregulated
Cacna1a,10.612597,1.9462296,2.6040794644413607e-26,1.2499581429318531e-24,p30,13,1.9462296,23.903104529870415,True,upregulated
Slc17a7,10.573468,1.9591607,3.955906470542936e-26,1.808414386533914e-24,p30,13,1.9591607,23.742702046667915,True,upregulated
Prickle2,10.466364,1.7793761,1.2328772477926886e-25,5.094178599791291e-24,p30,13,1.7793761,23.29292583292087,True,upregulated
Gabbr1,10.464473,1.1673473,1.257748354825652e-25,5.094178599791291e-24,p30,13,1.1673473,23.29292583292087,True,upregulated
Mapk8ip3,10.46329,1.4975106,1.2735446499478227e-25,5.094178599791291e-24,p30,13,1.4975106,23.29292583292087,True,upregulated
Mbp,10.35666,1.4488889,3.903563780664868e-25,1.4989684917753092e-23,p30,13,1.4488889,22.82420749589884,True,upregulated
Glg1,10.351932,2.003674,4.10128427448631e-25,1.5143203475026374e-23,p30,13,2.003674,22.819782242117316,True,upregulated
Ndrg4,10.312683,2.0825298,6.175252618952506e-25,2.1956453756275576e-23,p30,13,2.0825298,22.658437802584796,True,upregulated
Cacna1b,10.158412,1.775354,3.0398806223747068e-24,1.0422447848141852e-22,p30,13,1.775354,21.982030269319523,True,upregulated
Ap2b1,10.130277,2.8241332,4.055018890307038e-24,1.3423510809292263e-22,p30,13,2.8241332,21.872133883146493,True,upregulated
