names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Plxna4,4.745728,1.826138,2.077579391038639e-06,0.00015342124733823794,e16,3,1.826138,3.8141144906950157,True,upregulated
Vcan,4.09319,1.1744037,4.2547836406038726e-05,0.0022692179416553986,e16,3,1.1744037,2.6441237913284126,True,upregulated
Grk3,4.0457644,1.0739588,5.215269576432678e-05,0.0026350835754607215,e16,3,1.0739588,2.5792056059596655,True,upregulated
Neo1,3.8471386,1.1907083,0.00011950534774905891,0.004988049297352024,e16,3,1.1907083,2.3020692629997983,True,upregulated
Ccdc80,3.8261647,1.1349669,0.00013015518097056242,0.004997958949269596,e16,3,1.1349669,2.3012073152721753,True,upregulated
Alpl,3.6456957,1.3830935,0.00026666943668945595,0.008827677904202679,e16,3,1.3830935,2.0541535213394915,True,upregulated
Llgl1,3.3171573,0.8868986,0.0009093840062379115,0.027281520187137344,e16,3,0.8868986,1.5641314334843743,True,upregulated
Lrp6,3.1197839,0.77207464,0.0018098378585463964,0.042670333250995555,e16,3,0.77207464,1.369873965331377,True,upregulated
Boc,3.117749,1.4136862,0.0018223788159279352,0.042670333250995555,e16,3,1.4136862,1.369873965331377,True,upregulated
Diablo,3.065471,1.4314182,0.0021732749053682636,0.0496229738126772,e16,3,1.4314182,1.3043172128220475,True,upregulated
Chd6,3.0587406,0.48162833,0.002222695702026166,0.0496229738126772,e16,3,0.48162833,1.3043172128220475,False,not_significant
Mdm2,2.9474537,1.0177897,0.0032040258624295432,0.06835255173183026,e16,3,1.0177897,1.1652452677476988,False,not_significant
Efnb1,2.9354017,1.1235281,0.0033311614651329634,0.06859197962172192,e16,3,1.1235281,1.1637266628597873,False,not_significant
Apoe,2.9328973,0.60639244,0.0033581490023134692,0.06859197962172192,e16,3,0.60639244,1.1637266628597873,False,not_significant
Ptk2,2.7843585,0.6501578,0.005363370487814972,0.09714784279815798,e16,3,0.6501578,1.012566838618063,False,not_significant
Tcf7l2,2.709698,0.62509084,0.006734451962073023,0.1175467978834564,e16,3,0.62509084,0.9297891970833785,False,not_significant
Ap2b1,2.6065502,0.57351077,0.00914593888069199,0.154036865359023,e16,3,0.57351077,0.8123753278260576,False,not_significant
Syne2,2.58542,0.48236638,0.009726046342826231,0.16071412993574352,e16,3,0.48236638,0.7939459385238163,False,not_significant
Fn1,2.517959,0.916616,0.011803698989353713,0.1770554848403057,e16,3,0.916616,0.7518906150850113,False,not_significant
Epb41l1,2.4586377,0.4691948,0.01394653153995531,0.1998308996769716,e16,3,0.4691948,0.699337356342166,False,not_significant
Cul1,2.3528292,0.53759915,0.01863119133519004,0.25921657509829626,e16,3,0.53759915,0.5863372317999938,False,not_significant
Sfxn5,2.294603,1.221234,0.021755873504639946,0.2793958701435667,e16,3,1.221234,0.5537800176460163,False,not_significant
