names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Kcnq2,22.545094,4.0046983,1.5002563360826757e-112,1.4402460826393686e-109,p30,8,4.0046983,108.84156329734805,True,upregulated
Atp1a3,20.718014,1.3105628,2.3831761783342793e-95,1.143924565600454e-92,p30,8,1.3105628,91.9416026135007,True,upregulated
Src,19.213923,2.790623,2.830450875383022e-82,9.05744280122567e-80,p30,8,2.790623,79.04299439990348,True,upregulated
Camk2a,18.80581,2.173617,6.767968168773594e-79,1.6243123605056626e-76,p30,8,2.173617,75.78933045083404,True,upregulated
Glg1,17.774748,2.7158225,1.1089596220870799e-70,2.1292024744071936e-68,p30,8,2.7158225,67.67178303779293,True,upregulated
Nfasc,17.69369,2.6834137,4.690156267733449e-70,7.504250028373517e-68,p30,8,2.6834137,67.12469270446188,True,upregulated
Eef1a2,17.619291,2.084865,1.7518339019664987e-69,2.4025150655540552e-67,p30,8,2.084865,66.61933388030188,True,upregulated
Cadm3,17.606647,3.189305,2.190385704726022e-69,2.6284628456712263e-67,p30,8,3.189305,66.58029815752096,True,upregulated
Slc17a7,17.259724,1.9926212,9.456197559983915e-67,1.008661073064951e-64,p30,8,1.9926212,63.99625473943675,True,upregulated
Gnao1,17.211517,2.685286,2.1765069044478678e-66,2.0894466282699533e-64,p30,8,2.685286,63.679968717769405,True,upregulated
Ndrg4,17.182842,2.8300216,3.5697984204474873e-66,3.115460439663262e-64,p30,8,2.8300216,63.50647775907622,True,upregulated
Mast3,17.134863,2.3492346,8.154495555356831e-66,6.523596444285464e-64,p30,8,2.3492346,63.185512912659476,True,upregulated
Epb41l1,16.780375,1.7874693,3.3968465478805723e-63,2.5084405276656532e-61,p30,8,1.7874693,60.6005961911532,True,upregulated
Prickle2,16.593197,2.1560087,7.805360357938062e-62,5.3522471025861e-60,p30,8,2.1560087,59.271463844266336,True,upregulated
Nsf,16.5871,1.6016269,8.639233873437037e-62,5.529109678999703e-60,p30,8,1.6016269,59.25734479502927,True,upregulated
Atp6v0e2,16.43108,2.6923423,1.145993495863312e-60,6.875960975179873e-59,p30,8,2.6923423,58.1626665968355,True,upregulated
Syp,16.202469,1.9487487,4.844219977175675e-59,2.735559516522734e-57,p30,8,1.9487487,56.56295383200469,True,upregulated
Efhd2,16.073883,2.7627172,3.8894248955064696e-58,2.0743599442701173e-56,p30,8,2.7627172,55.68311588235055,True,upregulated
Adcy1,15.754053,2.2493398,6.441673292271522e-56,3.254740189779295e-54,p30,8,2.2493398,53.48748367334727,True,upregulated
Cx3cl1,15.731813,2.2825541,9.155138645149018e-56,4.394466549671529e-54,p30,8,2.2825541,53.3570938369941,True,upregulated
Unc13a,15.326975,1.9299206,5.049652468124983e-53,2.3084125568571355e-51,p30,8,1.9299206,50.63668657196564,True,upregulated
Cacna1b,14.704532,1.9734722,6.028627433383361e-49,2.6306737891127397e-47,p30,8,1.9734722,46.579933002302646,True,upregulated
Shank1,14.598129,2.1440232,2.8865830959698236e-48,1.2048346835352307e-46,p30,8,2.1440232,45.919072538942885,True,upregulated
Atp6v1a,14.409257,2.2611654,4.525520215376926e-47,1.7377997627047395e-45,p30,8,2.2611654,44.76000026641571,True,upregulated
Camk2g,14.120869,2.348007,2.82487298928769e-45,1.0430300268139163e-43,p30,8,2.348007,42.98170318889669,True,upregulated
Gng7,14.026998,1.7965633,1.065692300937783e-44,3.7891281811121175e-43,p30,8,1.7965633,42.421460702878065,True,upregulated
Dpysl2,13.992903,1.9577063,1.722350835403505e-44,5.905202864240588e-43,p30,8,1.9577063,42.22876517826945,True,upregulated
Nfix,13.640165,1.8309755,2.310371285203995e-42,7.648125633778742e-41,p30,8,1.8309755,40.1164449866304,True,upregulated
Lrrc4,13.61753,1.9857213,3.150447978653715e-42,1.0081433531691888e-40,p30,8,1.9857213,39.99647770889865,True,upregulated
Dsp,13.572146,2.848794,5.858121076575013e-42,1.8141278172619393e-40,p30,8,2.848794,39.74133211728917,True,upregulated
Cacna1a,13.445818,1.905752,3.2578489963568115e-41,9.773546989070434e-40,p30,8,1.905752,39.00994779470281,True,upregulated
Dlgap1,13.2688,1.5686888,3.511617077404107e-40,1.0215613316084673e-38,p30,8,1.5686888,37.99073555445539,True,upregulated
Shank3,12.952582,2.4255514,2.27180412416586e-38,6.4145057623506635e-37,p30,8,2.4255514,36.192836800388484,True,upregulated
Sema7a,12.850131,1.7702546,8.586459794206025e-38,2.3551432578393667e-36,p30,8,1.7702546,35.6279826706171,True,upregulated
