names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Ccnd2,3.3256853,0.92462796,0.0008820147497480483,0.0940815733064585,e16,21,0.92462796,1.0264954285914905,False,not_significant
Nhlh2,3.0198622,1.876216,0.00252889783830714,0.18540308697159086,e16,21,1.876216,0.731883039104323,False,not_significant
Ptk2,2.9995492,1.2205003,0.0027037950183357,0.18540308697159086,e16,21,1.2205003,0.731883039104323,False,not_significant
Cldn5,2.4725404,1.484852,0.013415657880643752,0.49534736790069234,e16,21,1.484852,0.305090140351338,False,not_significant
Fbxo38,2.315679,1.4147447,0.0205758005816603,0.5985687441937542,e16,21,1.4147447,0.22288596470695393,False,not_significant
Apcdd1,2.1373763,1.0656346,0.03256740134742674,0.8684640359313799,e16,21,1.0656346,0.06124816146552288,False,not_significant
Sparcl1,2.1193204,1.0431789,0.03406340928255341,0.883807375979764,e16,21,1.0431789,0.05364237827277159,False,not_significant
Col3a1,2.0019565,1.1637058,0.045289418100377045,0.9881327585536811,e16,21,1.1637058,0.005184702746412233,False,not_significant
Grk3,1.9500455,1.585626,0.05117069698454882,1.0,e16,21,1.585626,-0.0,False,not_significant
Stxbp1,1.9387605,0.3831054,0.05253050702409502,1.0,e16,21,0.3831054,-0.0,False,not_significant
Ntrk3,1.8913636,2.3327463,0.05857582829364304,1.0,e16,21,2.3327463,-0.0,False,not_significant
Lamb1,1.8868495,1.187285,0.0591805610774867,1.0,e16,21,1.187285,-0.0,False,not_significant
Robo1,1.8755646,0.70789146,0.06071509269961415,1.0,e16,21,0.70789146,-0.0,False,not_significant
Ap2b1,1.8462236,0.6657298,0.06485974175196013,1.0,e16,21,0.6657298,-0.0,False,not_significant
Ndnf,1.7717427,1.5562948,0.07643727437298062,1.0,e16,21,1.5562948,-0.0,False,not_significant
Cdh5,1.7582008,1.1310958,0.0787133594251829,1.0,e16,21,1.1310958,-0.0,False,not_significant
Arfgef1,1.7288598,0.92653185,0.08383419438028622,1.0,e16,21,0.92653185,-0.0,False,not_significant
Prkcz,1.6871053,1.516793,0.09158310014117722,1.0,e16,21,1.516793,-0.0,False,not_significant
Cdk6,1.6848483,1.9203926,0.09201783685387181,1.0,e16,21,1.9203926,-0.0,False,not_significant
Cacnb1,1.6588929,1.4226773,0.09713738217121437,1.0,e16,21,1.4226773,-0.0,False,not_significant
Slc38a3,1.5832834,1.4173806,0.1133568700301857,1.0,e16,21,1.4173806,-0.0,False,not_significant
Dnm1,1.5708699,0.45714983,0.1162128527838659,1.0,e16,21,0.45714983,-0.0,False,not_significant
Ptpn11,1.5449145,0.59187615,0.12236694230055378,1.0,e16,21,0.59187615,-0.0,False,not_significant
Stx5a,1.5449145,0.60516274,0.12236694230055378,1.0,e16,21,0.60516274,-0.0,False,not_significant
Atp1a3,1.5336295,0.44642246,0.1251208196409251,1.0,e16,21,0.44642246,-0.0,False,not_significant
Atp1a2,1.527987,0.77953947,0.12651575681166186,1.0,e16,21,0.77953947,-0.0,False,not_significant
Plxnc1,1.491875,0.8736146,0.13573189610345152,1.0,e16,21,0.8736146,-0.0,False,not_significant
Nfatc3,1.4670482,1.0133457,0.14236296725363015,1.0,e16,21,1.0133457,-0.0,False,not_significant
Epb41l1,1.4523777,0.3629282,0.14639663204455342,1.0,e16,21,0.3629282,-0.0,False,not_significant
Dync1i1,1.4207797,0.69255966,0.1553808216850518,1.0,e16,21,0.69255966,-0.0,False,not_significant
Gng10,1.4162657,1.1541969,0.1566977323757872,1.0,e16,21,1.1541969,-0.0,False,not_significant
Tbc1d24,1.4072376,0.555877,0.15935691870016466,1.0,e16,21,0.555877,-0.0,False,not_significant
Nr4a1,1.3993382,3.1978326,0.16171158923750417,1.0,e16,21,3.1978326,-0.0,False,not_significant
Chrnb2,1.3812822,0.73930895,0.1671922015505145,1.0,e16,21,0.73930895,-0.0,False,not_significant
Kit,1.3654833,0.54763377,0.17210121579812188,1.0,e16,21,0.54763377,-0.0,False,not_significant
Ptprm,1.3575838,0.63784117,0.17459580062330438,1.0,e16,21,0.63784117,-0.0,False,not_significant
Cxcl12,1.3248574,0.8986582,0.18521848666399665,1.0,e16,21,0.8986582,-0.0,False,not_significant
Cacna2d1,1.3045443,0.24722573,0.1920480575946546,1.0,e16,21,0.24722573,-0.0,False,not_significant
Prex2,1.2898738,3.0131173,0.19709446435479283,1.0,e16,21,3.0131173,-0.0,False,not_significant
Notum,1.2571474,4.5867205,0.2087002718085884,1.0,e16,21,4.5867205,-0.0,False,not_significant
Crip2,1.2413484,1.3681414,0.21447707061081978,1.0,e16,21,1.3681414,-0.0,False,not_significant
Sall1,1.2345774,1.6391058,0.21698781953338064,1.0,e16,21,1.6391058,-0.0,False,not_significant
Apoe,1.2323204,0.72243524,0.21782941641539466,1.0,e16,21,0.72243524,-0.0,False,not_significant
Smo,1.2255495,0.7056933,0.22036828007825404,1.0,e16,21,0.7056933,-0.0,False,not_significant
Lpar1,1.1939515,1.6970559,0.23249695406164084,1.0,e16,21,1.6970559,-0.0,False,not_significant
Nrp1,1.1871805,0.542895,0.23515644115434742,1.0,e16,21,0.542895,-0.0,False,not_significant
Plxna2,1.1871805,0.24633491,0.23515644115434742,1.0,e16,21,0.24633491,-0.0,False,not_significant
Grk2,1.177024,0.4157743,0.2391859323862865,1.0,e16,21,0.4157743,-0.0,False,not_significant
Atp6v1a,1.1600965,0.40566954,0.24600951550498873,1.0,e16,21,0.40566954,-0.0,False,not_significant
Pdgfb,1.1510686,0.52129334,0.2497040474942821,1.0,e16,21,0.52129334,-0.0,False,not_significant
Slc6a13,1.1307555,2.2857623,0.25815799497207736,1.0,e16,21,2.2857623,-0.0,False,not_significant
Csf1,1.1194706,0.8760819,0.2629394432669857,1.0,e16,21,0.8760819,-0.0,False,not_significant
Disc1,1.0822301,1.0697865,0.279150292939521,1.0,e16,21,1.0697865,-0.0,False,not_significant
Zmiz1,1.0777161,0.3031627,0.28116046479869405,1.0,e16,21,0.3031627,-0.0,False,not_significant
Rgs4,1.0765876,0.6622504,0.281664539208734,1.0,e16,21,0.6622504,-0.0,False,not_significant
Sun1,1.0765876,0.39359817,0.281664539208734,1.0,e16,21,0.39359817,-0.0,False,not_significant
Dicer1,1.0528891,0.3731936,0.29239180102010587,1.0,e16,21,0.3731936,-0.0,False,not_significant
Apba1,1.0495037,0.53707016,0.29394637584486105,1.0,e16,21,0.53707016,-0.0,False,not_significant
Hspd1,1.0404756,2.4569871,0.29811896541032845,1.0,e16,21,2.4569871,-0.0,False,not_significant
Tanc1,1.0370902,1.1161909,0.2996938374647431,1.0,e16,21,1.1161909,-0.0,False,not_significant
Pecam1,1.0224197,0.67397255,0.3065823072902355,1.0,e16,21,0.67397255,-0.0,False,not_significant
Itgb8,0.99984974,1.4322684,0.3173832426389932,1.0,e16,21,1.4322684,-0.0,False,not_significant
Stx1a,0.9908217,0.55327165,0.321772638457933,1.0,e16,21,0.55327165,-0.0,False,not_significant
Gabbr2,0.9795367,0.9697665,0.3273148441166982,1.0,e16,21,0.9697665,-0.0,False,not_significant
Idh2,0.97276574,0.44847548,0.33066973897664553,1.0,e16,21,0.44847548,-0.0,False,not_significant
Atp6v1c1,0.96938026,2.1047106,0.3323555007510327,1.0,e16,21,2.1047106,-0.0,False,not_significant
Tead1,0.9637378,0.31016073,0.3351774174846709,1.0,e16,21,0.31016073,-0.0,False,not_significant
Igfbp2,0.95470977,0.41227224,0.33972448640471564,1.0,e16,21,0.41227224,-0.0,False,not_significant
Nectin2,0.94229627,0.48577395,0.3460409677757298,1.0,e16,21,0.48577395,-0.0,False,not_significant
