names,scores,logfoldchanges,pvals,pvals_adj,time_point,cluster,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Ubc,7.0978346,1.7893931,1.2672673586688912e-12,1.2165766643221355e-09,p0,19,1.7893931,8.914860518181598,True,upregulated
Epha4,3.4807494,1.7972404,0.0005000130008287254,0.16000416026519212,p0,19,1.7972404,0.7958687251145318,False,not_significant
Zbtb20,3.0717423,0.8459542,0.002128133375775492,0.510752010186118,p0,19,0.8459542,0.291789915422836,False,not_significant
Chd2,2.3474114,1.836053,0.018904372221475618,1.0,p0,19,1.836053,-0.0,False,not_significant
Pax6,2.1669,1.8343065,0.030242494056413112,1.0,p0,19,1.8343065,-0.0,False,not_significant
Gria2,2.0808332,0.6067139,0.03744918127814344,1.0,p0,19,0.6067139,-0.0,False,not_significant
Chd6,1.9772484,1.253204,0.048013550314019854,1.0,p0,19,1.253204,-0.0,False,not_significant
Nfib,1.8584307,0.50022936,0.06310786566566949,1.0,p0,19,0.50022936,-0.0,False,not_significant
Ankrd11,1.6527847,0.68696314,0.09837467988548775,1.0,p0,19,0.68696314,-0.0,False,not_significant
Grik2,1.573573,0.47050554,0.11558621293090278,1.0,p0,19,0.47050554,-0.0,False,not_significant
Ddx5,1.5164491,1.4290558,0.12940584562071092,1.0,p0,19,1.4290558,-0.0,False,not_significant
Nectin3,1.3709735,2.3575678,0.17038321052044836,1.0,p0,19,2.3575678,-0.0,False,not_significant
Nrp2,1.2651039,1.9514612,0.20583408535112668,1.0,p0,19,1.9514612,-0.0,False,not_significant
Prkca,1.2651039,1.9887605,0.20583408535112668,1.0,p0,19,1.9887605,-0.0,False,not_significant
Gria1,1.1074419,0.2140747,0.26810289972420664,1.0,p0,19,0.2140747,-0.0,False,not_significant
Gabbr2,1.1059186,2.667524,0.2687617359048906,1.0,p0,19,2.667524,-0.0,False,not_significant
Stxbp1,1.0556496,0.42274714,0.29112832613409345,1.0,p0,19,0.42274714,-0.0,False,not_significant
Sox2,1.0145204,1.717049,0.3103344975963185,1.0,p0,19,1.717049,-0.0,False,not_significant
Atp6v0c,0.9642514,2.079299,0.3349199121050114,1.0,p0,19,2.079299,-0.0,False,not_significant
Epb41l1,0.9429251,0.92173207,0.3457192042151396,1.0,p0,19,0.92173207,-0.0,False,not_significant
Neurod6,0.9269304,0.23102793,0.3539626562416409,1.0,p0,19,0.23102793,-0.0,False,not_significant
Gnai1,0.9071275,0.9470581,0.3643393878670015,1.0,p0,19,0.9470581,-0.0,False,not_significant
Ntrk3,0.8880862,2.1756496,0.3744943955110708,1.0,p0,19,2.1756496,-0.0,False,not_significant
Gnaq,0.86675996,0.99091923,0.386073563387611,1.0,p0,19,0.99091923,-0.0,False,not_significant
Fabp7,0.84543365,0.334045,0.39786875140691014,1.0,p0,19,0.334045,-0.0,False,not_significant
Ptprj,0.82106084,0.1975796,0.41161163212234975,1.0,p0,19,0.1975796,-0.0,False,not_significant
Id4,0.79059476,1.74231,0.42918052283899855,1.0,p0,19,1.74231,-0.0,False,not_significant
Lamb1,0.73270917,0.28832838,0.4637358226484859,1.0,p0,19,0.28832838,-0.0,False,not_significant
Cacna2d1,0.7304242,0.2997415,0.4651309146104945,1.0,p0,19,0.2997415,-0.0,False,not_significant
Cadm1,0.7030048,0.2019649,0.4820527858681576,1.0,p0,19,0.2019649,-0.0,False,not_significant
Celf2,0.69158,0.77391094,0.4892011401108566,1.0,p0,19,0.77391094,-0.0,False,not_significant
Ccdc88a,0.6900567,0.056936145,0.4901585489407516,1.0,p0,19,0.056936145,-0.0,False,not_significant
Neo1,0.68701005,0.38041556,0.4920763862069638,1.0,p0,19,0.38041556,-0.0,False,not_significant
Cul5,0.66339886,2.7625844,0.5070751398051544,1.0,p0,19,2.7625844,-0.0,False,not_significant
Top2a,0.6588289,2.219487,0.5100056198739371,1.0,p0,19,2.219487,-0.0,False,not_significant
Negr1,0.65654397,1.067046,0.5114741757077524,1.0,p0,19,1.067046,-0.0,False,not_significant
Lhx2,0.65578234,1.9491814,0.5119641844773333,1.0,p0,19,1.9491814,-0.0,False,not_significant
Mdm2,0.6534974,28.629805,0.5134356789947919,1.0,p0,19,28.629805,-0.0,False,not_significant
Neurod2,0.64131093,0.2251755,0.5213206782202852,1.0,p0,19,0.2251755,-0.0,False,not_significant
Nrp1,0.63826436,0.16508923,0.523301621406097,1.0,p0,19,0.16508923,-0.0,False,not_significant
Srgap1,0.6260779,0.39178747,0.5312638418546162,1.0,p0,19,0.39178747,-0.0,False,not_significant
Rtn4,0.6199847,0.9212103,0.5352678650879614,1.0,p0,19,0.9212103,-0.0,False,not_significant
Nras,0.6184614,0.8813119,0.5362712423815531,1.0,p0,19,0.8813119,-0.0,False,not_significant
Elavl2,0.6077983,1.5051955,0.5433212828096887,1.0,p0,19,1.5051955,-0.0,False,not_significant
Lrp8,0.5971351,0.2701172,0.5504171627120472,1.0,p0,19,0.2701172,-0.0,False,not_significant
Ncam2,0.59408855,27.889141,0.5524529048817779,1.0,p0,19,27.889141,-0.0,False,not_significant
Stx1b,0.59256524,0.32692003,0.5534721597077641,1.0,p0,19,0.32692003,-0.0,False,not_significant
Hdac4,0.5834254,1.1544154,0.5596069641345545,1.0,p0,19,1.1544154,-0.0,False,not_significant
Sox9,0.5773322,0.3848406,0.5637150771993179,1.0,p0,19,0.3848406,-0.0,False,not_significant
Dyrk1a,0.5773322,0.684795,0.5637150771993179,1.0,p0,19,0.684795,-0.0,False,not_significant
Frrs1l,0.5529593,1.1404016,0.5802912661619581,1.0,p0,19,1.1404016,-0.0,False,not_significant
Kcnip3,0.54762775,2.4968162,0.5839475266605649,1.0,p0,19,2.4968162,-0.0,False,not_significant
Gabbr1,0.5453428,0.31966525,0.5855177723944487,1.0,p0,19,0.31966525,-0.0,False,not_significant
Cdh24,0.5445812,2.2612817,0.5860416230076372,1.0,p0,19,2.2612817,-0.0,False,not_significant
Grin2a,0.53620297,0.35542637,0.5918182761888187,1.0,p0,19,0.35542637,-0.0,False,not_significant
Stx1a,0.49202716,2.732703,0.6227001408555523,1.0,p0,19,2.732703,-0.0,False,not_significant
Rnf2,0.47831744,1.4906069,0.6324242935644879,1.0,p0,19,1.4906069,-0.0,False,not_significant
Map2,0.47603247,0.5475585,0.6340512437708503,1.0,p0,19,0.5475585,-0.0,False,not_significant
Atp1b2,0.44785136,1.9582936,0.6542604809897163,1.0,p0,19,1.9582936,-0.0,False,not_significant
Atp6v0b,0.44785136,1.597785,0.6542604809897163,1.0,p0,19,1.597785,-0.0,False,not_significant
Atp6v0a1,0.4440431,0.20055835,0.6570114302451431,1.0,p0,19,0.20055835,-0.0,False,not_significant
Chd7,0.43261832,-0.3403663,0.6652920844465073,1.0,p0,19,0.3403663,-0.0,False,not_significant
Tcf7l2,0.43033335,2.4431813,0.6669531669220842,1.0,p0,19,2.4431813,-0.0,False,not_significant
Dcc,0.4280484,0.3265569,0.6686158835305483,1.0,p0,19,0.3265569,-0.0,False,not_significant
Rbx1,0.41586196,27.137957,0.677511010691662,1.0,p0,19,27.137957,-0.0,False,not_significant
Arid1b,0.41586196,27.608128,0.677511010691662,1.0,p0,19,27.608128,-0.0,False,not_significant
Sema3e,0.41586196,27.85009,0.677511010691662,1.0,p0,19,27.85009,-0.0,False,not_significant
Idh2,0.4074838,0.4290321,0.683652692605373,1.0,p0,19,0.4290321,-0.0,False,not_significant
Atp1a2,0.37854102,0.29127896,0.705028725580646,1.0,p0,19,0.29127896,-0.0,False,not_significant
Sall1,0.37625608,0.5282913,0.7067265375424041,1.0,p0,19,0.5282913,-0.0,False,not_significant
Trak2,0.37016284,2.415575,0.7112611545592059,1.0,p0,19,2.415575,-0.0,False,not_significant
L1cam,0.37016284,1.9917985,0.7112611545592059,1.0,p0,19,1.9917985,-0.0,False,not_significant
Ptprm,0.36863956,0.24468985,0.7123964143820007,1.0,p0,19,0.24468985,-0.0,False,not_significant
Snap29,0.36863956,2.0269446,0.7123964143820007,1.0,p0,19,2.0269446,-0.0,False,not_significant
Cers2,0.36102304,1.2015709,0.7180822331129872,1.0,p0,19,1.2015709,-0.0,False,not_significant
Epha5,0.35949972,1.0313691,0.7192212847700277,1.0,p0,19,1.0313691,-0.0,False,not_significant
Raf1,0.35645312,27.528538,0.7215012576194781,1.0,p0,19,27.528538,-0.0,False,not_significant
Skp2,0.35645312,27.808996,0.7215012576194781,1.0,p0,19,27.808996,-0.0,False,not_significant
Mapk8ip3,0.35645312,0.2855795,0.7215012576194781,1.0,p0,19,0.2855795,-0.0,False,not_significant
Prom1,0.35645312,28.179073,0.7215012576194781,1.0,p0,19,28.179073,-0.0,False,not_significant
Cdkl5,0.35645312,27.046135,0.7215012576194781,1.0,p0,19,27.046135,-0.0,False,not_significant
Cplx1,0.35645312,27.528797,0.7215012576194781,1.0,p0,19,27.528797,-0.0,False,not_significant
Ap2a1,0.34959826,1.7408268,0.726640226059587,1.0,p0,19,1.7408268,-0.0,False,not_significant
Clstn2,0.34274337,0.9801182,0.7317915244990231,1.0,p0,19,0.9801182,-0.0,False,not_significant
Slc1a2,0.33969676,0.21696852,0.7340848925883551,1.0,p0,19,0.21696852,-0.0,False,not_significant
Hcn1,0.33512685,-0.011455178,0.7375293913632583,1.0,p0,19,0.011455178,-0.0,False,not_significant
Lrp6,0.3328419,0.17571269,0.7392536244783405,1.0,p0,19,0.17571269,-0.0,False,not_significant
Psen2,0.30846906,2.121796,0.7577254531930561,1.0,p0,19,2.121796,-0.0,False,not_significant
Parp2,0.3077074,0.7045111,0.7583049957815351,1.0,p0,19,0.7045111,-0.0,False,not_significant
Bhlhe22,0.30389914,1.4247502,0.7612047402444299,1.0,p0,19,1.4247502,-0.0,False,not_significant
Ptprf,0.29704428,27.642561,0.7664327164541457,1.0,p0,19,27.642561,-0.0,False,not_significant
Gabrb1,0.29704428,27.844917,0.7664327164541457,1.0,p0,19,27.844917,-0.0,False,not_significant
Nf1,0.29704428,27.54502,0.7664327164541457,1.0,p0,19,27.54502,-0.0,False,not_significant
