EntityID,geometry,dataset,group
hippo,"POLYGON ((10724.7 717.047, 10416.7 1102.07, 11049.4 1470.29, 11614.7 1610.31, 12102.2 1278.4, 12413.4 936.108, 11915.5 687.17, 10971.6 692.357, 10724.7 717.047))",202503071102_SESSA-p30-E165_VMSC10702_region_0,hippo
