EntityID,geometry,dataset,group
hippo,"POLYGON ((11806.6 7599.75, 12548.2 7579.89, 12921.9 7335.26, 12840.4 6859.6, 12065.7 6703.32, 11291.1 6764.47, 11026.1 7158.59, 11806.6 7599.75))",202504111150_Sessa-p0-p7_VMSC10702_region_5,hippo
