names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Pou3f3,64.67637,2.7905715,0.0,0.0,0,p0_R5p_mut
Meis2,53.10274,3.0203784,0.0,0.0,0,p0_R5p_mut
Pou3f2,51.71738,3.7147548,0.0,0.0,0,p0_R5p_mut
Gria2,50.73427,1.574793,0.0,0.0,0,p0_R5p_mut
Satb2,43.940342,3.0684423,0.0,0.0,0,p0_R5p_mut
Plxna4,38.64757,2.5567782,0.0,0.0,0,p0_R5p_mut
Foxg1,36.68336,2.1463962,1.3453199580506511e-294,1.84501022818375e-292,0,p0_R5p_mut
Neurod2,36.049183,2.7021985,1.420302730844681e-284,1.7043632770136173e-282,0,p0_R5p_mut
Cux2,32.532284,2.8644023,3.728553655966958e-232,3.57941150972828e-230,0,p0_R5p_mut
Nfib,31.042723,1.1966842,1.4303848294636687e-211,1.2483358511682928e-209,0,p0_R5p_mut
Sox11,29.685059,1.794293,1.1972071614989823e-193,9.577657291991858e-192,0,p0_R5p_mut
Ptprs,25.589418,1.0272806,2.0008585156701706e-144,1.4775570577256643e-142,0,p0_R5p_mut
Cacna2d1,24.26442,1.807844,4.6578253553211295e-130,3.193937386505917e-128,0,p0_R5p_mut
Grik2,17.432468,0.8114508,4.678157229537432e-68,2.2455154701779675e-66,0,p0_R5p_mut
Neurod6,16.800133,1.4662992,2.434970797072446e-63,1.1131295072331183e-61,0,p0_R5p_mut
Sox4,14.900583,1.1479905,3.2671298519527194e-50,1.2545778631498442e-48,0,p0_R5p_mut
Plxna2,14.702111,2.0782888,6.248103545524292e-49,2.221547927297526e-47,0,p0_R5p_mut
Ttc28,13.008418,2.5516186,1.0958780845465487e-38,3.287634253639646e-37,0,p0_R5p_mut
Syne2,12.867891,1.3476194,6.823965318600075e-38,1.9267666781929625e-36,0,p0_R5p_mut
Igfbpl1,11.579511,2.4708602,5.2344251480341005e-31,1.3581211194899287e-29,0,p0_R5p_mut
Lrp8,11.565995,1.1667963,6.127694657450624e-31,1.5480491766191051e-29,0,p0_R5p_mut
Zbtb20,11.183889,0.46274215,4.8899008192806084e-29,1.1449523869535082e-27,0,p0_R5p_mut
Mpped1,11.01903,1.4635674,3.093767658934836e-28,6.90701616878475e-27,0,p0_R5p_mut
Nfix,10.21639,1.2743002,1.674614092807646e-24,3.653703475216682e-23,0,p0_R5p_mut
Nrp1,9.497837,0.8644698,2.1429547224048677e-21,4.114473067017346e-20,0,p0_R5p_mut
Mex3a,9.323572,1.0886159,1.1248799634150228e-20,2.076701470920042e-19,0,p0_R5p_mut
Cnr1,8.950984,1.0900167,3.5232649676256984e-19,6.3817629602276806e-18,0,p0_R5p_mut
Cdh2,8.678038,0.4287686,4.026571580495237e-18,7.158349476435977e-17,0,p0_R5p_mut
Ntng2,8.370819,2.7658525,5.721894796481125e-17,9.470722421761862e-16,0,p0_R5p_mut
Itpr1,8.116192,1.9472542,4.810385539745562e-16,7.448338900251192e-15,0,p0_R5p_mut
Epha3,7.986388,1.313485,1.3894946034053039e-15,1.9909176407001368e-14,0,p0_R5p_mut
Cd24a,7.046275,1.4701608,1.837710059480125e-12,2.484791066339324e-11,0,p0_R5p_mut
Asxl3,5.83043,0.82316446,5.528467203116194e-09,6.394371704809092e-08,0,p0_R5p_mut
Clstn2,5.5236387,1.6275456,3.320502916853555e-08,3.622366818385697e-07,0,p0_R5p_mut
Bhlhe22,5.319351,1.9724829,1.0413784522687474e-07,1.0413784522687473e-06,0,p0_R5p_mut
Nlgn2,5.1429725,0.29291514,2.704250579217667e-07,2.472457672427581e-06,0,p0_R5p_mut
Mdga1,5.052861,1.3010894,4.352400925094743e-07,3.868800822306439e-06,0,p0_R5p_mut
Unc5d,4.8520665,1.5514679,1.221815456422233e-06,1.047270391219057e-05,0,p0_R5p_mut
Neo1,4.816652,0.48440343,1.4598709802415877e-06,1.2186749052451515e-05,0,p0_R5p_mut
Celf2,4.781942,0.89198726,1.7360987037560405e-06,1.4244912441075205e-05,0,p0_R5p_mut
Nfasc,4.7369657,1.1547697,2.1694182439525755e-06,1.7501189194911532e-05,0,p0_R5p_mut
Dab1,4.645191,1.2218502,3.3976191199060367e-06,2.6518002887071508e-05,0,p0_R5p_mut
Tbr1,4.4545417,1.3100054,8.407260364821128e-06,6.351389515706161e-05,0,p0_R5p_mut
Ddx3x,4.3803988,0.54634786,1.1846223720115978e-05,8.747980593316415e-05,0,p0_R5p_mut
Robo2,4.3687034,0.5221847,1.2498649862442792e-05,9.15931592972907e-05,0,p0_R5p_mut
Cntn2,4.3554935,2.0265326,1.3276736016445603e-05,9.655808011960438e-05,0,p0_R5p_mut
