EntityID,geometry,dataset,group
ROI hippocampus,"POLYGON ((2551.43 8888.35, 2527.41 8831.32, 2505.92 8763.76, 2487.5 8702.35, 2487.5 8644.01, 2487.5 8567.24, 2487.5 8468.98, 2490.57 8401.43, 2521.27 8321.59, 2594.97 8223.33, 2662.52 8149.64, 2742.36 8088.23, 2840.62 8036.03, 2997.22 8014.53, 3172.24 8002.25, 3319.63 8014.53, 3494.66 8036.03, 3645.12 8085.16, 3780.23 8146.57, 3942.97 8250.97, 4071.94 8379.94, 4182.48 8511.97, 4246.96 8696.21, 4234.68 8865.09, 4200.9 8978.71, 4133.35 9030.91, 3949.11 9089.25, 3724.96 9126.1, 3562.21 9092.32, 3454.74 9049.33, 3310.42 9009.41, 3153.82 8981.78, 3009.5 8963.35, 2874.39 8975.64, 2733.15 9012.48, 2674.8 9052.4, 2607.25 9166.02, 2570.4 9294.98, 2508.99 9390.17, 2462.93 9420.88, 2367.74 9420.88, 2300.19 9399.38, 2269.48 9353.32, 2278.69 9294.98, 2324.75 9187.51, 2435.3 9052.4, 2518.2 8932.65, 2551.43 8888.35))",202503071102_SESSA-p30-E165_VMSC10702_region_2,ROI hippocampus
