EntityID,geometry,dataset,group
ROI hippocampus,"POLYGON ((11708 2951.26, 11760.5 2843.95, 11903.6 2644.79, 12082.8 2481.56, 12167.2 2408.34, 12243.5 2321.75, 12295.2 2221.26, 12332.7 2099.78, 12341 2015.04, 12341 1871.28, 12316.8 1733.03, 12303.2 1659.58, 12274.8 1581.67, 12255.1 1500.62, 12296.5 1452.86, 12355.3 1434.74, 12405.4 1455.71, 12488.1 1530.19, 12535.8 1607.57, 12618 1626.69, 12697.4 1620.64, 12766.2 1611.96, 12837.3 1654.7, 12939.6 1774.3, 13012.9 1894.69, 13069.6 2014.56, 13088.7 2148.09, 13082.5 2310.48, 13053.2 2481.27, 12971.1 2641.85, 12906.6 2769.89, 12813.8 2855.97, 12707.5 2950.18, 12537 3038.38, 12411.9 3116.59, 12197.9 3210.83, 12061.5 3267.02, 11914.8 3304.05, 11820.4 3295.94, 11744.1 3274.72, 11693.4 3234.33, 11670.3 3170.85, 11656.9 3107.11, 11664.8 3038.9, 11694.1 2975.93, 11706.2 2955.2, 11708 2951.26))",202504111150_Sessa-p0-p7_VMSC10702_region_0,ROI hippocampus
