names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Tcf7l2,10.569827,5.5778413,4.112516283774096e-26,3.948015632423132e-23,0,p30_R4p_ctrl
Snhg11,10.003146,3.9157183,1.4763107869623382e-23,7.086291777419224e-21,0,p30_R4p_ctrl
Rgs4,9.739403,3.8140843,2.0475377927198802e-22,6.552120936703616e-20,0,p30_R4p_ctrl
Lef1,8.985088,4.9059114,2.585263461370836e-19,6.204632307290006e-17,0,p30_R4p_ctrl
Atp1a3,8.224321,2.005258,1.962991255466342e-16,3.768943210495377e-14,0,p30_R4p_ctrl
Rgs16,8.19629,6.975117,2.4791895410461155e-16,3.966703265673784e-14,0,p30_R4p_ctrl
Ptprm,7.615894,3.0192363,2.6187296560017277e-14,3.5914006710880838e-12,0,p30_R4p_ctrl
Stxbp1,6.988289,1.7359002,2.7825930052032636e-12,3.3391116062439164e-10,0,p30_R4p_ctrl
Cplx1,6.800085,3.304307,1.0455726987624479e-11,1.115277545346611e-09,0,p30_R4p_ctrl
Kcnc2,6.5240374,6.358371,6.843960949862221e-11,6.570202511867733e-09,0,p30_R4p_ctrl
Slc17a6,6.4622436,7.688056,1.0316203994931502e-10,8.852910300252177e-09,0,p30_R4p_ctrl
Eef1a2,6.451619,2.0040977,1.1066137875315222e-10,8.852910300252177e-09,0,p30_R4p_ctrl
Gabbr1,6.4115534,1.6001012,1.440441656454515e-10,9.900679121708181e-09,0,p30_R4p_ctrl
Gabrb2,6.4111934,3.0139027,1.443849038582443e-10,9.900679121708181e-09,0,p30_R4p_ctrl
Gabbr2,6.072451,2.7716827,1.2597245156882106e-09,7.558347094129263e-08,0,p30_R4p_ctrl
Cacnb4,5.8767447,2.029185,4.184127344316743e-09,2.3628013238494548e-07,0,p30_R4p_ctrl
Rgs3,5.8047166,3.3569262,6.447497287773829e-09,3.4386652201460423e-07,0,p30_R4p_ctrl
Srgap1,5.566724,3.3271341,2.5957356808791282e-08,1.2855911993838113e-06,0,p30_R4p_ctrl
Grin1,5.5612617,1.594059,2.6783149987162733e-08,1.2855911993838113e-06,0,p30_R4p_ctrl
Syn1,5.2055926,1.7143916,1.9337844953251446e-07,8.438332343236996e-06,0,p30_R4p_ctrl
Calm1,5.04581,1.2305509,4.516034441668594e-07,1.884953506087761e-05,0,p30_R4p_ctrl
Ubc,4.9081764,0.6940841,9.192710666807267e-07,3.677084266722907e-05,0,p30_R4p_ctrl
Kcna2,4.7577877,2.1993754,1.957261094371871e-06,7.515882602387984e-05,0,p30_R4p_ctrl
Syt1,4.7214437,1.6012423,2.341765846836781e-06,8.646520049858883e-05,0,p30_R4p_ctrl
Nsf,4.6700335,1.259668,3.011506010104642e-06,0.00010337237908199558,0,p30_R4p_ctrl
Cntnap1,4.6697936,1.6339486,3.0150277232248714e-06,0.00010337237908199558,0,p30_R4p_ctrl
Rab3a,4.6594396,1.55108,3.170717579092454e-06,0.00010496168537685365,0,p30_R4p_ctrl
Rasgrp1,4.550977,1.7891908,5.339737906697026e-06,0.00017087161301430483,0,p30_R4p_ctrl
Epb41l3,4.5091105,2.984129,6.5099942069835745e-06,0.00020159982060336229,0,p30_R4p_ctrl
Cux2,4.480119,3.2675788,7.460130977275302e-06,0.00022380392931825905,0,p30_R4p_ctrl
Kcnq3,4.314635,1.8506881,1.5986700440471892e-05,0.0004513891889074417,0,p30_R4p_ctrl
Cntn4,4.1801224,3.8499289,2.9135246435465226e-05,0.0007487697926311852,0,p30_R4p_ctrl
Vamp2,4.17418,1.5312389,2.9906137913583587e-05,0.0007487697926311852,0,p30_R4p_ctrl
Unc13c,4.1726494,4.4701486,3.0107818337725642e-05,0.0007487697926311852,0,p30_R4p_ctrl
Syp,4.1703086,1.416505,3.04187728256419e-05,0.0007487697926311852,0,p30_R4p_ctrl
Gnas,4.1615148,1.392893,3.1614329438796344e-05,0.0007587439065311123,0,p30_R4p_ctrl
Atp6v0a1,4.1408067,1.5943387,3.460862720676367e-05,0.0008103483443534908,0,p30_R4p_ctrl
Stx1b,4.1081543,1.1468204,3.9883394210842535e-05,0.0009116204391049722,0,p30_R4p_ctrl
Sptan1,4.005724,1.16005,6.182777831416098e-05,0.0013803410972463848,0,p30_R4p_ctrl
Mbp,3.9846559,0.75219846,6.757798081302575e-05,0.0014744286722841982,0,p30_R4p_ctrl
Slc6a11,3.9587858,1.6925166,7.533176165574336e-05,0.0016070775819891916,0,p30_R4p_ctrl
Gnal,3.9092364,2.4797225,9.258830779592072e-05,0.001932277727914867,0,p30_R4p_ctrl
Grin2b,3.895041,1.7920256,9.818216071867534e-05,0.0020054228572325174,0,p30_R4p_ctrl
Gabra1,3.767311,1.5053579,0.00016501536396984912,0.0033003072793969823,0,p30_R4p_ctrl
Cdh2,3.7598982,1.335975,0.00016998255919794294,0.003330270547551535,0,p30_R4p_ctrl
Dnm1,3.6939924,1.0625135,0.0002207604043793372,0.004238599764083274,0,p30_R4p_ctrl
Cacna1a,3.6217542,1.8868355,0.0002926120941238465,0.005507992359978287,0,p30_R4p_ctrl
Ptprs,3.5480154,1.0373785,0.0003881455292797566,0.0071657636174724286,0,p30_R4p_ctrl
