EntityID,geometry,dataset,group
hippo,"POLYGON ((2228.21 8880.94, 2085.52 9526.46, 1922.44 9859.42, 2153.47 10389.4, 2404.88 10430.2, 2887.33 9988.52, 2921.3 9268.25, 3023.23 9044.02, 2540.78 8643.11, 2228.21 8880.94))",202504111150_Sessa-p0-p7_VMSC10702_region_3,hippo
