EntityID,geometry,dataset,group
hippo,"POLYGON ((12327.8 1353.83, 12235.6 1416.15, 12255 1560.72, 12349.5 1908.25, 12349.5 2058.37, 12321.7 2155.68, 12199.4 2386.43, 11965.9 2556.03, 11821.3 2733.96, 11762.9 2828.48, 11671.2 3023.09, 11662.8 3192.69, 11815.8 3312.23, 11988.1 3306.67, 12355.1 3214.93, 12410.7 3170.44, 12672 2978.61, 12869.4 2845.16, 12969.5 2653.33, 13080.7 2303.03, 13116.9 2052.81, 13111.3 1844.3, 13000.1 1633.01, 12944.5 1535.7, 12786 1441.18, 12610.9 1374.45, 12455.2 1341.09, 12327.8 1353.83))",202504111150_Sessa-p0-p7_VMSC10702_region_0,hippo
