EntityID,geometry,dataset,group
hippo,"POLYGON ((2439.36 4488.34, 1974.08 4661.95, 1800.47 4655.01, 1741.44 4540.43, 1724.08 4290.43, 1682.42 4085.57, 1682.42 3866.82, 1904.64 3700.15, 2168.53 3724.45, 2335.19 3922.37, 2369.92 3790.43, 2394.22 3644.59, 2543.53 3575.15, 2710.19 3613.34, 2908.11 3804.32, 3057.42 4026.54, 2991.44 4273.07, 2800.47 4321.68, 2439.36 4488.34))",202503071102_SESSA-p30-E165_VMSC10702_region_3,hippo
