EntityID,geometry,dataset,group
hippo,"POLYGON ((2542.79 8862.83, 2477.6 8701.55, 2467.18 8468.91, 2578.29 8229.33, 2807.46 8041.83, 3130.37 8014.05, 3491.48 8052.25, 3741.48 8107.8, 3932.46 8250.16, 4151.21 8514.05, 4231.07 8788.36, 4206.76 8968.91, 4060.93 9090.44, 3699.82 9118.22, 3498.43 9073.08, 3102.6 8975.86, 2928.98 8975.86, 2731.07 9041.83, 2644.26 9125.16, 2581.76 9291.83, 2515.79 9416.83, 2390.79 9427.25, 2262.32 9382.11, 2265.79 9309.19, 2345.65 9107.8, 2540.1 8868.22, 2542.79 8862.83))",202503071102_SESSA-p30-E165_VMSC10702_region_2,hippo
