EntityID,geometry,dataset,group
hippo,"POLYGON ((2408.42 3393.81, 1955.62 3434.36, 1935.32 3752.35, 2070.63 4246.24, 2131.52 4740.14, 2111.23 5349.05, 2138.29 5673.8, 2449.51 5761.76, 2781.03 5552.02, 3186.97 4943.11, 3295.22 4415.39, 3071.95 3894.43, 2726.9 3447.89, 2408.42 3393.81))",202504111150_Sessa-p0-p7_VMSC10702_region_2,hippo
