names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Gria1,37.134693,3.2810423,7.744292773817969e-302,7.43452106286525e-299,11,p7_R1_mut
Grin2a,26.192444,4.8193665,3.2399815458568475e-151,1.5551911420112869e-148,11,p7_R1_mut
Atp1a3,24.507044,1.6846598,1.2426046751648056e-132,3.976334960527378e-130,11,p7_R1_mut
Neurod6,21.635735,4.1075115,8.282037062371205e-104,1.9876888949690893e-101,11,p7_R1_mut
Dnm1,21.330528,1.9585506,5.913515744413453e-101,1.135395022927383e-98,11,p7_R1_mut
Gria2,21.252283,1.5870075,3.1401635898350324e-100,5.0242617437360516e-98,11,p7_R1_mut
Epha6,20.745396,5.9972596,1.3490808095189689e-95,1.6188969714227627e-93,11,p7_R1_mut
Crmp1,19.847448,2.062481,1.1594080062089503e-87,1.236701873289547e-85,11,p7_R1_mut
Nrp1,19.167732,2.5762773,6.884496596671337e-82,6.609116732804484e-80,11,p7_R1_mut
Stxbp1,18.701197,1.2843474,4.840553964310707e-78,4.2244834597620714e-76,11,p7_R1_mut
Epha7,18.262812,2.9115014,1.6364385388250646e-74,1.3091508310600515e-72,11,p7_R1_mut
Epha4,18.1166,1.9633832,2.3571536183394254e-73,1.6163339097184632e-71,11,p7_R1_mut
Prkca,17.659027,2.2764986,8.672034207981898e-70,5.550101893108415e-68,11,p7_R1_mut
Bin1,17.545078,1.4826913,6.486271510830388e-69,3.891762906498233e-67,11,p7_R1_mut
Grin1,17.163092,2.2072265,5.017006991181088e-66,2.8331333597257908e-64,11,p7_R1_mut
Snhg11,16.903301,2.097346,4.254089805907303e-64,2.268847896483895e-62,11,p7_R1_mut
Cadm1,16.317934,1.749205,7.358449871489199e-60,3.7179536192787535e-58,11,p7_R1_mut
Robo1,16.048588,2.3076067,5.847901762753908e-58,2.806992846121876e-56,11,p7_R1_mut
Nsf,15.483201,2.159925,4.504862033390058e-54,2.0593655009783124e-52,11,p7_R1_mut
Grin2b,15.122603,3.0257661,1.1490913323255527e-51,4.796207300141437e-50,11,p7_R1_mut
Neurod2,15.006497,2.948787,6.657162974572969e-51,2.6628651898291874e-49,11,p7_R1_mut
Nectin3,14.905779,4.3717794,3.0226617215188903e-50,1.1607021010632538e-48,11,p7_R1_mut
Sptan1,13.909906,1.0580127,5.515131275337464e-44,2.0363561632015254e-42,11,p7_R1_mut
Grik2,13.697218,1.3728067,1.0548991342675766e-42,3.616797031774548e-41,11,p7_R1_mut
Ppp3cb,13.39798,1.3141419,6.21314590807746e-41,2.0567655419842626e-39,11,p7_R1_mut
Srgap3,13.18196,1.2499614,1.1145635356731332e-39,3.5666033141540264e-38,11,p7_R1_mut
Kcnd2,13.162829,3.2116096,1.436059025191961e-39,4.4471505296267177e-38,11,p7_R1_mut
Gnai1,12.884924,1.6907942,5.472929647077914e-38,1.641878894123374e-36,11,p7_R1_mut
Trpc4,12.797906,2.794259,1.6843134949474456e-37,4.8998210762107504e-36,11,p7_R1_mut
Frrs1l,12.7695675,1.6725742,2.424994691181933e-37,6.847043833925458e-36,11,p7_R1_mut
Plxna4,12.692383,1.7981993,6.517220456915383e-37,1.787580468182505e-35,11,p7_R1_mut
Slit3,12.064283,4.8272324,1.6307603154714275e-33,4.2311618996015415e-32,11,p7_R1_mut
Stmn2,11.571632,1.2196504,5.7380232443138885e-31,1.4496058722477192e-29,11,p7_R1_mut
Gabra5,11.318893,2.3429337,1.0579930214027084e-29,2.5391832513665004e-28,11,p7_R1_mut
Foxg1,11.085329,1.5814124,1.4780532586733506e-28,3.460807630064431e-27,11,p7_R1_mut
Nr4a3,11.02778,5.0955706,2.807105774401486e-28,6.41624177006054e-27,11,p7_R1_mut
Rasgrp1,10.790573,3.435314,3.8140500926556476e-27,8.515088578952144e-26,11,p7_R1_mut
Camk2b,10.769251,1.8083947,4.808956696628998e-27,1.049226915628145e-25,11,p7_R1_mut
Srgap1,10.684546,1.1890334,1.2023507209011239e-26,2.565014871255731e-25,11,p7_R1_mut
Rab3a,10.3013525,1.5296415,6.947721527412569e-25,1.4191090779395885e-23,11,p7_R1_mut
Cntn1,10.015949,0.97058886,1.2971033498380302e-23,2.4416063055774685e-22,11,p7_R1_mut
Cacna2d1,9.66894,1.6281365,4.085893969551007e-22,7.543188866863397e-21,11,p7_R1_mut
Unc13a,9.376987,1.9403765,6.788432850883908e-21,1.206832506823806e-19,11,p7_R1_mut
Hcn1,9.24098,2.6406999,2.4425017896149914e-20,4.187145925054271e-19,11,p7_R1_mut
Zbtb20,9.017328,0.725476,1.927323968403846e-19,3.190053464944297e-18,11,p7_R1_mut
Flna,8.93992,0.86472964,3.8945013200265515e-19,6.231202112042482e-18,11,p7_R1_mut
Pak3,8.936736,1.0495201,4.008352828457504e-19,6.30822740216263e-18,11,p7_R1_mut
Kit,8.333076,1.9109931,7.87691009696158e-17,1.1120343666298701e-15,11,p7_R1_mut
Atp6v0a1,8.099511,1.0161176,5.518030657865274e-16,7.6772600457256e-15,11,p7_R1_mut
Gap43,8.010192,1.6018667,1.1452983049748344e-15,1.5706948182512014e-14,11,p7_R1_mut
Nfib,33.56075,3.2184331,6.274419288585838e-247,6.023442517042404e-244,9,p7_R1_mut
Zbtb20,27.403778,2.6419804,2.472507829802397e-165,1.1868037583051506e-162,9,p7_R1_mut
Sox11,20.886927,3.594859,7.040799086859725e-97,1.3518334246770672e-94,9,p7_R1_mut
Ptprs,19.747755,1.9290513,8.386538025025147e-87,1.3418460840040234e-84,9,p7_R1_mut
Nfia,17.298126,2.3342755,4.8594433557702696e-67,5.831332026924324e-65,9,p7_R1_mut
Prox1,16.882315,5.810345,6.071619157825807e-64,6.476393768347527e-62,9,p7_R1_mut
Chd7,16.549488,2.8918078,1.6147175662301642e-61,1.5501288635809577e-59,9,p7_R1_mut
Neurod1,16.163776,6.392379,9.082208303539979e-59,7.926290883089437e-57,9,p7_R1_mut
Epha4,13.705613,1.8274024,9.397057380747263e-43,7.51764590459781e-41,9,p7_R1_mut
Sox4,11.293556,2.545975,1.4120542798640257e-29,1.0427477758995882e-27,9,p7_R1_mut
Nfix,11.115025,2.322337,1.0602191924049595e-28,6.78540283139174e-27,9,p7_R1_mut
Draxin,11.0540905,4.156088,2.0944809463275053e-28,1.2566885677965032e-26,9,p7_R1_mut
Grik2,11.039656,1.4685767,2.459743220356647e-28,1.3890314656131655e-26,9,p7_R1_mut
Syne2,10.921832,2.9177938,9.06484802582477e-28,4.83458561377321e-26,9,p7_R1_mut
Gria2,8.719271,0.7455504,2.7999900107129903e-18,1.2218138228565776e-16,9,p7_R1_mut
Tead1,8.676674,2.4841225,4.075100489439995e-18,1.7009115086358239e-16,9,p7_R1_mut
Pou3f3,8.27965,1.1192206,1.2353780816295203e-16,4.743851833457358e-15,9,p7_R1_mut
Mki67,8.253026,3.617715,1.5443384834218729e-16,5.702172861865376e-15,9,p7_R1_mut
Mex3a,7.7549663,2.7384539,8.836710378672354e-15,2.925255849491538e-13,9,p7_R1_mut
Top2a,7.579141,3.56643,3.4784931432728665e-14,1.1131178058473173e-12,9,p7_R1_mut
Igfbpl1,7.457227,5.4983516,8.836211054023508e-14,2.7363750360846993e-12,9,p7_R1_mut
Cenpf,7.351534,3.625488,1.9594492198089334e-13,5.8783476594268e-12,9,p7_R1_mut
Ccnd2,7.333185,1.6786028,2.247456435088521e-13,6.538055083893878e-12,9,p7_R1_mut
Pax6,6.5597553,2.042788,5.389611258898269e-11,1.231911144891033e-09,9,p7_R1_mut
Cdh2,6.5547543,0.78937286,5.573350286284455e-11,1.2442828546123434e-09,9,p7_R1_mut
Lmnb1,6.4120684,2.5629344,1.4355846502922218e-10,3.132184691546666e-09,9,p7_R1_mut
Foxg1,5.745171,1.3155724,9.182806649746245e-09,1.7285283105404696e-07,9,p7_R1_mut
Neo1,5.547191,1.2674415,2.9029554472437364e-08,5.258183451611297e-07,9,p7_R1_mut
Igf1r,5.458581,1.0754143,4.7995451951285487e-08,8.377387976951649e-07,9,p7_R1_mut
Lrp8,5.2761593,1.2422845,1.3191929827085062e-07,2.183491833448562e-06,9,p7_R1_mut
Meis2,5.2534604,2.1930916,1.4926793204214188e-07,2.428766351872139e-06,9,p7_R1_mut
Stmn1,5.236034,1.4162941,1.64063918685968e-07,2.6229644289313083e-06,9,p7_R1_mut
Plxna4,5.1790967,1.0757781,2.2296313033482122e-07,3.3444469550223183e-06,9,p7_R1_mut
Zfp609,4.970299,1.058883,6.684981523364276e-07,9.437620974161331e-06,9,p7_R1_mut
Chd6,4.9508033,0.84208876,7.390773706156204e-07,1.024136380440258e-05,9,p7_R1_mut
Ddx5,4.9460273,1.0931741,7.574341980339408e-07,1.024136380440258e-05,9,p7_R1_mut
Plxna2,4.7761493,1.8256915,1.78683893546997e-06,2.3180613216907718e-05,9,p7_R1_mut
Ncam1,4.734593,0.8214376,2.1949517456750814e-06,2.8095382344641043e-05,9,p7_R1_mut
Fzd3,4.7191644,1.2777675,2.3681522316876634e-06,2.9913501873949432e-05,9,p7_R1_mut
Chd2,4.631855,1.1450367,3.624036967823515e-06,4.518279855987759e-05,9,p7_R1_mut
Pou3f2,4.355681,2.0909107,1.3265397147774009e-05,0.00015160453883170295,9,p7_R1_mut
Bhlhe22,4.201846,1.9361709,2.647472019850315e-05,0.000295531760355384,9,p7_R1_mut
