names,scores,logfoldchanges,pvals,pvals_adj,time_point,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Nhlh2,-0.02392226,0.11455094,0.980914617548079,0.9977249223574154,p7,0.11455094,0.0009891793231074813,False,not_significant
Pdgfb,-0.024272487,0.5113031,0.9806352594779595,0.9977249223574154,p7,0.5113031,0.0009891793231074813,False,not_significant
Ntn3,-0.025165875,0.57148767,0.9799226563142035,0.9977249223574154,p7,0.57148767,0.0009891793231074813,False,not_significant
Nkx2-1,-0.025616763,-0.42610538,0.9795630152252801,0.9977249223574154,p7,0.42610538,0.0009891793231074813,False,not_significant
Rac2,-0.027613256,-0.11384321,0.9779706088602291,0.9977249223574154,p7,0.11384321,0.0009891793231074813,False,not_significant
Dixdc1,-0.028217237,0.08645904,0.9774888894860474,0.9977249223574154,p7,0.08645904,0.0009891793231074813,False,not_significant
Grin2c,-0.028758304,0.081871234,0.9770573561796547,0.9977249223574154,p7,0.081871234,0.0009891793231074813,False,not_significant
Cd28,-0.029404227,-0.18028629,0.976542201190908,0.9977249223574154,p7,0.18028629,0.0009891793231074813,False,not_significant
Tuba1c,-0.030775767,0.49126217,0.9754483658419322,0.9977249223574154,p7,0.49126217,0.0009891793231074813,False,not_significant
Thrsp,-0.032679986,-0.051581275,0.9739297845804018,0.9977249223574154,p7,0.051581275,0.0009891793231074813,False,not_significant
Chrnb2,-0.03289809,-0.059367888,0.9737558560907943,0.9977249223574154,p7,0.059367888,0.0009891793231074813,False,not_significant
Itga8,-0.034938622,0.42278036,0.9721286828499432,0.9977249223574154,p7,0.42278036,0.0009891793231074813,False,not_significant
Chat,-0.0370211,-0.7180908,0.9704681827397222,0.9977249223574154,p7,0.7180908,0.0009891793231074813,False,not_significant
Stx19,-0.03865269,0.61494064,0.9691672958977507,0.9977249223574154,p7,0.61494064,0.0009891793231074813,False,not_significant
Cacna1f,-0.040376548,0.044219576,0.9677929262489796,0.9977249223574154,p7,0.044219576,0.0009891793231074813,False,not_significant
Kcng4,-0.040410105,-0.07704212,0.9677661754641964,0.9977249223574154,p7,0.07704212,0.0009891793231074813,False,not_significant
Rasd1,-0.04528809,0.46637797,0.9638776814462433,0.9977249223574154,p7,0.46637797,0.0009891793231074813,False,not_significant
Vip,-0.046647046,0.0663667,0.9627945354883569,0.9977249223574154,p7,0.0663667,0.0009891793231074813,False,not_significant
Hoxa9,-0.046995174,-0.2693871,0.9625170738803882,0.9977249223574154,p7,0.2693871,0.0009891793231074813,False,not_significant
Pard6a,-0.047053896,-0.07841528,0.9624702735737298,0.9977249223574154,p7,0.07841528,0.0009891793231074813,False,not_significant
Rnd1,-0.048832282,0.05291095,0.961052954863718,0.9977249223574154,p7,0.05291095,0.0009891793231074813,False,not_significant
Cldn7,-0.049079746,-0.5359243,0.9608557432812593,0.9977249223574154,p7,0.5359243,0.0009891793231074813,False,not_significant
Cldn16,-0.054486215,0.045053955,0.9565477902778874,0.9977249223574154,p7,0.045053955,0.0009891793231074813,False,not_significant
Mdh1,-0.055589322,-0.106466874,0.955668972576458,0.9977249223574154,p7,0.106466874,0.0009891793231074813,False,not_significant
Gabrr2,-0.05661693,-1.614591,0.9548503505543816,0.9977249223574154,p7,1.614591,0.0009891793231074813,False,not_significant
Rims1,-0.056965053,-0.038992975,0.9545730322183685,0.9977249223574154,p7,0.038992975,0.0009891793231074813,False,not_significant
Cd2,-0.05792765,0.33810034,0.9538062590424555,0.9977249223574154,p7,0.33810034,0.0009891793231074813,False,not_significant
Alcam,-0.058154143,-0.15597169,0.9536258480118533,0.9977249223574154,p7,0.15597169,0.0009891793231074813,False,not_significant
Gng8,-0.05891541,0.20661362,0.953019483961412,0.9977249223574154,p7,0.20661362,0.0009891793231074813,False,not_significant
Gabrd,-0.059152387,-0.28343648,0.9528307315404092,0.9977249223574154,p7,0.28343648,0.0009891793231074813,False,not_significant
Pomc,-0.06049247,-0.03215196,0.9517634117491367,0.9977249223574154,p7,0.03215196,0.0009891793231074813,False,not_significant
Sv2a,-0.06118034,-0.28996417,0.951215587811602,0.9977249223574154,p7,0.28996417,0.0009891793231074813,False,not_significant
Madcam1,-0.06123067,0.03550651,0.9511755040352718,0.9977249223574154,p7,0.03550651,0.0009891793231074813,False,not_significant
Atp6v1f,-0.0615054,0.30718344,0.9509567156028094,0.9977249223574154,p7,0.30718344,0.0009891793231074813,False,not_significant
Stx18,-0.06458612,-0.35835856,0.9485035359067048,0.9977249223574154,p7,0.35835856,0.0009891793231074813,False,not_significant
Cxcr4,-0.06617577,0.15600267,0.9472378912950837,0.9977249223574154,p7,0.15600267,0.0009891793231074813,False,not_significant
Itgal,-0.067459226,-0.208408,0.9462161221863954,0.9977249223574154,p7,0.208408,0.0009891793231074813,False,not_significant
Cd276,-0.067465514,-0.09446476,0.946211113730807,0.9977249223574154,p7,0.09446476,0.0009891793231074813,False,not_significant
Gzmb,-0.06916421,0.37182668,0.9448589091443967,0.9977249223574154,p7,0.37182668,0.0009891793231074813,False,not_significant
Cplx3,-0.07029458,-0.5912293,0.9439591965953192,0.9977249223574154,p7,0.5912293,0.0009891793231074813,False,not_significant
Rasgrf2,-0.07183179,-0.04406339,0.9427357692304728,0.9977249223574154,p7,0.04406339,0.0009891793231074813,False,not_significant
C1qb,-0.07317188,0.12207183,0.9416693444345415,0.9977249223574154,p7,0.12207183,0.0009891793231074813,False,not_significant
Gpr151,-0.073903784,0.6230206,0.9410869436217599,0.9977249223574154,p7,0.6230206,0.0009891793231074813,False,not_significant
Cycs,-0.07708098,0.23343016,0.9385591259005546,0.9977249223574154,p7,0.23343016,0.0009891793231074813,False,not_significant
Pparg,-0.07760527,0.40284202,0.9381420530842298,0.9977249223574154,p7,0.40284202,0.0009891793231074813,False,not_significant
Cldn6,-0.07903972,-0.06933894,0.9370010289234795,0.9977249223574154,p7,0.06933894,0.0009891793231074813,False,not_significant
Icam2,-0.08125851,-0.9335778,0.9352363670693498,0.9977249223574154,p7,0.9335778,0.0009891793231074813,False,not_significant
Trem2,-0.081485,-0.026233776,0.9350562492043358,0.9977249223574154,p7,0.026233776,0.0009891793231074813,False,not_significant
Chrm2,-0.082028165,-0.1420213,0.9346243134421565,0.9977249223574154,p7,0.1420213,0.0009891793231074813,False,not_significant
Nos1,-0.083275974,-0.12703653,0.9336321016770927,0.9977249223574154,p7,0.12703653,0.0009891793231074813,False,not_significant
Cd22,-0.084072895,-0.1881452,0.932998474064779,0.9977249223574154,p7,0.1881452,0.0009891793231074813,False,not_significant
Slc1a7,-0.084597185,-0.108863674,0.9325816369198611,0.9977249223574154,p7,0.108863674,0.0009891793231074813,False,not_significant
Evx1,-0.08466429,-0.8178394,0.9325282830975904,0.9977249223574154,p7,0.8178394,0.0009891793231074813,False,not_significant
Pla2g4d,-0.08472302,-0.98598814,0.9324815987517661,0.9977249223574154,p7,0.98598814,0.0009891793231074813,False,not_significant
Slitrk6,-0.08507953,-0.08105877,0.9321981630722164,0.9977249223574154,p7,0.08105877,0.0009891793231074813,False,not_significant
Ccr2,-0.08515922,-0.07189025,0.9321348080358608,0.9977249223574154,p7,0.07189025,0.0009891793231074813,False,not_significant
Atp6v0e,-0.08604842,-0.08345346,0.9314279284641686,0.9977249223574154,p7,0.08345346,0.0009891793231074813,False,not_significant
Slitrk3,-0.08624136,-0.03405922,0.9312745560561,0.9977249223574154,p7,0.03405922,0.0009891793231074813,False,not_significant
Rbp1,-0.08645526,-0.8342436,0.9311045157174939,0.9977249223574154,p7,0.8342436,0.0009891793231074813,False,not_significant
Cdk5,-0.08722702,-0.24827215,0.930491063043396,0.9977249223574154,p7,0.24827215,0.0009891793231074813,False,not_significant
Pak7,-0.08832593,0.22910787,0.9296176311310062,0.9977249223574154,p7,0.22910787,0.0009891793231074813,False,not_significant
Ccnb1,-0.08897605,0.15241408,0.9291009459886741,0.9977249223574154,p7,0.15241408,0.0009891793231074813,False,not_significant
Kcnt1,-0.089898795,-0.8459518,0.9283676377982419,0.9977249223574154,p7,0.8459518,0.0009891793231074813,False,not_significant
Stx2,-0.09004559,-0.13756286,0.9282509807239733,0.9977249223574154,p7,0.13756286,0.0009891793231074813,False,not_significant
Mthfs,-0.093080185,-0.101221986,0.9258398614117259,0.9977249223574154,p7,0.101221986,0.0009891793231074813,False,not_significant
Pik3cd,-0.09330039,0.09403312,0.9256649273640354,0.9977249223574154,p7,0.09403312,0.0009891793231074813,False,not_significant
Cldn18,-0.09400293,0.22793716,0.9251068285159527,0.9977249223574154,p7,0.22793716,0.0009891793231074813,False,not_significant
Cdh1,-0.095395446,-1.0830433,0.9240007358092032,0.9977249223574154,p7,1.0830433,0.0009891793231074813,False,not_significant
Pax2,-0.095900856,0.08409095,0.9235993136910154,0.9977249223574154,p7,0.08409095,0.0009891793231074813,False,not_significant
Cd40,-0.0964629,-0.31822157,0.9231529418229034,0.9977249223574154,p7,0.31822157,0.0009891793231074813,False,not_significant
Nectin2,-0.09679005,-0.17439772,0.9228931245560932,0.9977249223574154,p7,0.17439772,0.0009891793231074813,False,not_significant
Ascl2,-0.098748796,0.15565744,0.9213377249879422,0.9977249223574154,p7,0.15565744,0.0009891793231074813,False,not_significant
Cacng5,-0.100040644,-0.024453193,0.9203120582682525,0.9977249223574154,p7,0.024453193,0.0009891793231074813,False,not_significant
Kcnk4,-0.10121505,-0.017250743,0.9193797489521924,0.9977249223574154,p7,0.017250743,0.0009891793231074813,False,not_significant
Acta2,-0.101550594,-0.24667586,0.9191133951599901,0.9977249223574154,p7,0.24667586,0.0009891793231074813,False,not_significant
Lmna,-0.102993436,-0.21138409,0.9179681776441875,0.9977249223574154,p7,0.21138409,0.0009891793231074813,False,not_significant
Grin3b,-0.104740374,-0.14715074,0.9165818268469498,0.9977249223574154,p7,0.14715074,0.0009891793231074813,False,not_significant
Tuba1b,-0.10478861,0.031570274,0.9165435518326307,0.9977249223574154,p7,0.031570274,0.0009891793231074813,False,not_significant
Gabre,-0.10525208,-0.072330296,0.916175788741983,0.9977249223574154,p7,0.072330296,0.0009891793231074813,False,not_significant
Rras,-0.10861801,-0.34636292,0.9135054732243766,0.9977249223574154,p7,0.34636292,0.0009891793231074813,False,not_significant
Hpcal1,-0.10933734,-0.7939901,0.9129349332374606,0.9977249223574154,p7,0.7939901,0.0009891793231074813,False,not_significant
Hmgn2,-0.11033768,-0.15062788,0.9121415747302224,0.9977249223574154,p7,0.15062788,0.0009891793231074813,False,not_significant
Gbx2,-0.11084519,-0.43896985,0.91173910761934,0.9977249223574154,p7,0.43896985,0.0009891793231074813,False,not_significant
Hes5,-0.11401609,-0.15218987,0.9092250364016421,0.9977249223574154,p7,0.15218987,0.0009891793231074813,False,not_significant
Kcnj2,-0.11434535,0.09870417,0.9089640370087245,0.9977249223574154,p7,0.09870417,0.0009891793231074813,False,not_significant
Wnt3,-0.11524293,0.077800944,0.9082525727274785,0.9977249223574154,p7,0.077800944,0.0009891793231074813,False,not_significant
Slitrk4,-0.11729185,-0.4390096,0.9066287825272898,0.9977249223574154,p7,0.4390096,0.0009891793231074813,False,not_significant
Kras,-0.11832994,0.082804814,0.9058062328215142,0.9977249223574154,p7,0.082804814,0.0009891793231074813,False,not_significant
Gal,-0.11935965,-0.15018311,0.9049904297920291,0.9977249223574154,p7,0.15018311,0.0009891793231074813,False,not_significant
Grm4,-0.12211531,-0.31269455,0.9028076968435924,0.9977249223574154,p7,0.31269455,0.0009891793231074813,False,not_significant
Prkn,-0.123365216,-0.21268879,0.9018179007897287,0.9977249223574154,p7,0.21268879,0.0009891793231074813,False,not_significant
Gabrg1,-0.12421666,-0.357066,0.901143731041957,0.9977249223574154,p7,0.357066,0.0009891793231074813,False,not_significant
Epha1,-0.124866776,-0.5784174,0.900629018867982,0.9977249223574154,p7,0.5784174,0.0009891793231074813,False,not_significant
Mog,-0.12539107,-0.46326733,0.900213958829162,0.9977249223574154,p7,0.46326733,0.0009891793231074813,False,not_significant
Pde2a,-0.12582098,-0.1664238,0.8998736299528416,0.9977249223574154,p7,0.1664238,0.0009891793231074813,False,not_significant
Calb2,-0.12716317,-0.16045268,0.8988112585309871,0.9977249223574154,p7,0.16045268,0.0009891793231074813,False,not_significant
S100a6,-0.12783216,-0.19513506,0.8982818003644196,0.9977249223574154,p7,0.19513506,0.0009891793231074813,False,not_significant
Wnt3a,-0.12882201,-0.40012726,0.8974984845735255,0.9977249223574154,p7,0.40012726,0.0009891793231074813,False,not_significant
Sema6b,-0.1317832,-0.56030244,0.895155774772759,0.9977249223574154,p7,0.56030244,0.0009891793231074813,False,not_significant
Dlx5,-0.13209148,-0.10738879,0.8949119329492757,0.9977249223574154,p7,0.10738879,0.0009891793231074813,False,not_significant
Stx11,-0.13225716,-0.51972824,0.8947808928045283,0.9977249223574154,p7,0.51972824,0.0009891793231074813,False,not_significant
Lamp5,-0.13357207,-0.45364422,0.8937409674437584,0.9977249223574154,p7,0.45364422,0.0009891793231074813,False,not_significant
Ntng1,-0.13373774,-0.24650134,0.8936099530841727,0.9977249223574154,p7,0.24650134,0.0009891793231074813,False,not_significant
Il33,-0.13395166,-0.6127159,0.8934407995975384,0.9977249223574154,p7,0.6127159,0.0009891793231074813,False,not_significant
Gdf7,-0.13452838,-2.0253677,0.8929847727009502,0.9977249223574154,p7,2.0253677,0.0009891793231074813,False,not_significant
Spi1,-0.13556647,-0.45091912,0.8921640135433533,0.9977249223574154,p7,0.45091912,0.0009891793231074813,False,not_significant
