names,scores,logfoldchanges,pvals,pvals_adj,time_point,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Hopx,0.2522455,0.19622664,0.8008513323309037,0.9987685606333164,p0,0.19622664,0.0005351368837287537,False,not_significant
Rhoa,0.24816634,0.13258947,0.8040057078369001,0.9987685606333164,p0,0.13258947,0.0005351368837287537,False,not_significant
Cldn1,0.23100547,0.92412907,0.8173105449861839,0.9987685606333164,p0,0.92412907,0.0005351368837287537,False,not_significant
Ryk,0.21817046,0.009147405,0.8272962914417034,0.9987685606333164,p0,0.009147405,0.0005351368837287537,False,not_significant
Npy2r,0.2155936,1.0940878,0.8293045444092167,0.9987685606333164,p0,1.0940878,0.0005351368837287537,False,not_significant
Bcl6,0.21292353,0.44919777,0.831386613439357,0.9987685606333164,p0,0.44919777,0.0005351368837287537,False,not_significant
Trpc6,0.19361892,0.39088714,0.8464742779331988,0.9987685606333164,p0,0.39088714,0.0005351368837287537,False,not_significant
Cdc42,0.18120061,-0.052558947,0.8562101214173756,0.9987685606333164,p0,0.052558947,0.0005351368837287537,False,not_significant
Eomes,0.18097033,0.196174,0.8563908652200215,0.9987685606333164,p0,0.196174,0.0005351368837287537,False,not_significant
Grik1,0.1805372,0.40414158,0.8567308561069178,0.9987685606333164,p0,0.40414158,0.0005351368837287537,False,not_significant
Slit2,0.17625795,0.65558106,0.8600912990919236,0.9987685606333164,p0,0.65558106,0.0005351368837287537,False,not_significant
Slitrk2,0.16902626,1.6890085,0.8657759859423241,0.9987685606333164,p0,1.6890085,0.0005351368837287537,False,not_significant
Cstb,0.16825594,0.5646004,0.8663819341307935,0.9987685606333164,p0,0.5646004,0.0005351368837287537,False,not_significant
Vamp4,0.15980984,0.9033092,0.8730308757228645,0.9987685606333164,p0,0.9033092,0.0005351368837287537,False,not_significant
Il1r1,0.159363,0.6730204,0.873382891512154,0.9987685606333164,p0,0.6730204,0.0005351368837287537,False,not_significant
Fxyd1,0.15824726,0.46712264,0.8742619604744575,0.9987685606333164,p0,0.46712264,0.0005351368837287537,False,not_significant
Prkcg,0.15501522,0.26931408,0.8768093249211899,0.9987685606333164,p0,0.26931408,0.0005351368837287537,False,not_significant
Pafah1b1,0.15496038,0.062110186,0.8768525482952221,0.9987685606333164,p0,0.062110186,0.0005351368837287537,False,not_significant
Trp73,0.15233965,0.31280348,0.8789190515715027,0.9987685606333164,p0,0.31280348,0.0005351368837287537,False,not_significant
Synpr,0.14334254,0.11489881,0.8860196633676345,0.9987685606333164,p0,0.11489881,0.0005351368837287537,False,not_significant
Tac2,0.14062312,0.7690628,0.8881676860037037,0.9987685606333164,p0,0.7690628,0.0005351368837287537,False,not_significant
Kcnt2,0.13703468,1.2632091,0.89100337794592,0.9987685606333164,p0,1.2632091,0.0005351368837287537,False,not_significant
Rnf7,0.1353844,0.8512486,0.8923079633411602,0.9987685606333164,p0,0.8512486,0.0005351368837287537,False,not_significant
Itga4,0.11346728,0.32853276,0.9096600973497118,0.9987685606333164,p0,0.32853276,0.0005351368837287537,False,not_significant
Igsf1,0.10234288,0.19928557,0.918484519671869,0.9987685606333164,p0,0.19928557,0.0005351368837287537,False,not_significant
Lrig2,0.09430524,0.033309918,0.9248666889878808,0.9987685606333164,p0,0.033309918,0.0005351368837287537,False,not_significant
Gng4,0.08565901,0.712424,0.9317374835559806,0.9987685606333164,p0,0.712424,0.0005351368837287537,False,not_significant
Bcl2,0.08252291,0.2823003,0.9342309018827015,0.9987685606333164,p0,0.2823003,0.0005351368837287537,False,not_significant
Pla2g4a,0.08244615,-0.17082681,0.9342919377946233,0.9987685606333164,p0,0.17082681,0.0005351368837287537,False,not_significant
Unc5c,0.079367615,1.5536122,0.9367402284063626,0.9987685606333164,p0,1.5536122,0.0005351368837287537,False,not_significant
Atp6v1f,0.07896738,0.7076632,0.9370585724253887,0.9987685606333164,p0,0.7076632,0.0005351368837287537,False,not_significant
Cntnap1,0.076878466,0.99783427,0.9387202286906174,0.9987685606333164,p0,0.99783427,0.0005351368837287537,False,not_significant
Mdh1,0.06478088,0.17538965,0.9483484643056614,0.9987685606333164,p0,0.17538965,0.0005351368837287537,False,not_significant
Gal,0.0533796,0.6286195,0.9574294593768777,0.9987685606333164,p0,0.6286195,0.0005351368837287537,False,not_significant
Itgav,0.05073968,-0.19018424,0.9595329590951465,0.9987685606333164,p0,0.19018424,0.0005351368837287537,False,not_significant
Parp2,0.047669362,-0.023864197,0.9619797504152127,0.9987685606333164,p0,0.023864197,0.0005351368837287537,False,not_significant
Slitrk4,0.044610016,0.18303025,0.9644181594438717,0.9987685606333164,p0,0.18303025,0.0005351368837287537,False,not_significant
P2ry12,0.039642688,-0.049136896,0.968377995468578,0.9987685606333164,p0,0.049136896,0.0005351368837287537,False,not_significant
Best1,0.036742337,-0.31216317,0.9706904520147106,0.9987685606333164,p0,0.31216317,0.0005351368837287537,False,not_significant
Stx8,0.03125689,0.456443,0.9750646691631661,0.9987685606333164,p0,0.456443,0.0005351368837287537,False,not_significant
Slc6a3,0.03034128,0.39918113,0.9757948749660087,0.9987685606333164,p0,0.39918113,0.0005351368837287537,False,not_significant
Gbx2,0.030291935,-0.2266063,0.9758342279561104,0.9987685606333164,p0,0.2266063,0.0005351368837287537,False,not_significant
Gdf7,0.028145457,0.66052294,0.9775461386455246,0.9987685606333164,p0,0.66052294,0.0005351368837287537,False,not_significant
Glycam1,0.02736143,1.0232881,0.9781714604524296,0.9987685606333164,p0,1.0232881,0.0005351368837287537,False,not_significant
Gabre,0.026429372,0.40588713,0.9789148674345894,0.9987685606333164,p0,0.40588713,0.0005351368837287537,False,not_significant
Itgam,0.025672758,0.23113129,0.9795183524813921,0.9987685606333164,p0,0.23113129,0.0005351368837287537,False,not_significant
Lamp5,0.023578366,1.7430267,0.9811889291347751,0.9987685606333164,p0,1.7430267,0.0005351368837287537,False,not_significant
S100a6,0.020974081,-0.22853507,0.9832663311003184,0.9987685606333164,p0,0.22853507,0.0005351368837287537,False,not_significant
Spi1,0.019745955,0.4733578,0.9842460303674447,0.9987685606333164,p0,0.4733578,0.0005351368837287537,False,not_significant
Ptprf,0.019482786,0.49532542,0.9844559690660467,0.9987685606333164,p0,0.49532542,0.0005351368837287537,False,not_significant
Fbxo2,0.01825466,0.84501004,0.985435696990595,0.9987685606333164,p0,0.84501004,0.0005351368837287537,False,not_significant
Hmgb2,0.016319266,0.70303756,0.9869796872344065,0.9987685606333164,p0,0.70303756,0.0005351368837287537,False,not_significant
Pvalb,0.014252287,-0.028975945,0.9886287050269876,0.9987685606333164,p0,0.028975945,0.0005351368837287537,False,not_significant
Grin2d,0.010628221,0.9480553,0.9915200667170514,0.9987685606333164,p0,0.9480553,0.0005351368837287537,False,not_significant
Hmgn2,0.0057568382,-0.2964937,0.9954067328369717,0.9987685606333164,p0,0.2964937,0.0005351368837287537,False,not_significant
Atp6v1c1,0.003539085,0.022083249,0.997176224627299,0.9987685606333164,p0,0.022083249,0.0005351368837287537,False,not_significant
Mag,0.0022945113,1.073222,0.9981692464392579,0.9987685606333164,p0,1.073222,0.0005351368837287537,False,not_significant
Kcnj6,0.001543381,0.73014164,0.9987685606333164,0.9987685606333164,p0,0.73014164,0.0005351368837287537,False,not_significant
Il33,-0.0015899839,0.67372155,0.9987313768822488,0.9987685606333164,p0,0.67372155,0.0005351368837287537,False,not_significant
Efemp1,-0.0017407583,0.34609985,0.9986110765304369,0.9987685606333164,p0,0.34609985,0.0005351368837287537,False,not_significant
Chat,-0.004641108,-1.263841,0.9962969445985569,0.9987685606333164,p0,1.263841,0.0005351368837287537,False,not_significant
Ccdc153,-0.0054141693,0.6262905,0.9956801388406472,0.9987685606333164,p0,0.6262905,0.0005351368837287537,False,not_significant
Epha6,-0.007453735,0.19149877,0.994052834878406,0.9987685606333164,p0,0.19149877,0.0005351368837287537,False,not_significant
Hes5,-0.008363863,-0.0041089514,0.9933266799371759,0.9987685606333164,p0,0.0041089514,0.0005351368837287537,False,not_significant
Lhx5,-0.0085064145,0.19471946,0.99321294531127,0.9987685606333164,p0,0.19471946,0.0005351368837287537,False,not_significant
Cd22,-0.012654079,-0.33166873,0.9899037749985572,0.9987685606333164,p0,0.33166873,0.0005351368837287537,False,not_significant
Gabarap,-0.017585771,0.059947018,0.985969308140212,0.9987685606333164,p0,0.059947018,0.0005351368837287537,False,not_significant
S100b,-0.017602218,0.3120633,0.9859561864783112,0.9987685606333164,p0,0.3120633,0.0005351368837287537,False,not_significant
Kcnk4,-0.01847671,-0.11002697,0.9852585570131069,0.9987685606333164,p0,0.11002697,0.0005351368837287537,False,not_significant
Hpcal1,-0.019115444,0.124931045,0.984749010296174,0.9987685606333164,p0,0.124931045,0.0005351368837287537,False,not_significant
Map3k5,-0.019203167,-0.24493861,0.9846790301124133,0.9987685606333164,p0,0.24493861,0.0005351368837287537,False,not_significant
Gabra4,-0.020595774,-0.14055179,0.9835681108430109,0.9987685606333164,p0,0.14055179,0.0005351368837287537,False,not_significant
Gnat3,-0.021412699,0.12313821,0.9829164445439729,0.9987685606333164,p0,0.12313821,0.0005351368837287537,False,not_significant
Cd6,-0.02143463,-0.49013656,0.9828989503018566,0.9987685606333164,p0,0.49013656,0.0005351368837287537,False,not_significant
Rara,-0.02176085,-0.08752446,0.9826387244259404,0.9987685606333164,p0,0.08752446,0.0005351368837287537,False,not_significant
Fas,-0.023073956,-0.2897091,0.9815912795714858,0.9987685606333164,p0,0.2897091,0.0005351368837287537,False,not_significant
Sema3b,-0.02545345,0.038282458,0.979693277889977,0.9987685606333164,p0,0.038282458,0.0005351368837287537,False,not_significant
Nkx2-1,-0.025683723,0.64868206,0.9795096062367458,0.9987685606333164,p0,0.64868206,0.0005351368837287537,False,not_significant
Gngt1,-0.025944153,0.44118804,0.9793018836526963,0.9987685606333164,p0,0.44118804,0.0005351368837287537,False,not_significant
Vip,-0.026780264,0.18388647,0.9786349943865468,0.9987685606333164,p0,0.18388647,0.0005351368837287537,False,not_significant
Calb2,-0.026936522,-0.32212323,0.9785103642641321,0.9987685606333164,p0,0.32212323,0.0005351368837287537,False,not_significant
Sp8,-0.027142122,0.3738869,0.9783463780606485,0.9987685606333164,p0,0.3738869,0.0005351368837287537,False,not_significant
Cenpe,-0.032701585,0.13174199,0.9739125608303686,0.9987685606333164,p0,0.13174199,0.0005351368837287537,False,not_significant
Tigit,-0.036117308,-0.35028994,0.9711888215280828,0.9987685606333164,p0,0.35028994,0.0005351368837287537,False,not_significant
Slc6a12,-0.037394777,-0.91467625,0.9701702364012659,0.9987685606333164,p0,0.91467625,0.0005351368837287537,False,not_significant
Mog,-0.03740026,-1.5391581,0.9701658648949553,0.9987685606333164,p0,1.5391581,0.0005351368837287537,False,not_significant
Slc1a7,-0.038244598,-0.5731599,0.969492663701496,0.9987685606333164,p0,0.5731599,0.0005351368837287537,False,not_significant
Chrna2,-0.03825556,-0.91927177,0.9694839209708069,0.9987685606333164,p0,0.91927177,0.0005351368837287537,False,not_significant
Mthfs,-0.03979072,-0.20034043,0.9682599753522501,0.9987685606333164,p0,0.20034043,0.0005351368837287537,False,not_significant
Gnb5,-0.040092267,-0.57633376,0.9680195661573101,0.9987685606333164,p0,0.57633376,0.0005351368837287537,False,not_significant
Pak7,-0.040656988,-0.26790363,0.9675693531365862,0.9987685606333164,p0,0.26790363,0.0005351368837287537,False,not_significant
Hoxa9,-0.042907637,-0.9630476,0.9657751616612619,0.9987685606333164,p0,0.9630476,0.0005351368837287537,False,not_significant
Sv2a,-0.0434422,0.54440594,0.9653490389924437,0.9987685606333164,p0,0.54440594,0.0005351368837287537,False,not_significant
Lmna,-0.044464722,-0.19025703,0.9645339704811527,0.9987685606333164,p0,0.19025703,0.0005351368837287537,False,not_significant
Itgb7,-0.04579428,-0.6282876,0.9634742184452434,0.9987685606333164,p0,0.6282876,0.0005351368837287537,False,not_significant
Icam2,-0.046600237,0.14219517,0.9628318433478785,0.9987685606333164,p0,0.14219517,0.0005351368837287537,False,not_significant
Cd8b1,-0.046655063,-0.62044215,0.9627881452333915,0.9987685606333164,p0,0.62044215,0.0005351368837287537,False,not_significant
Slc17a8,-0.047493916,-0.5001197,0.9621195780977791,0.9987685606333164,p0,0.5001197,0.0005351368837287537,False,not_significant
Sncg,-0.051227637,-0.4496406,0.9591441285533203,0.9987685606333164,p0,0.4496406,0.0005351368837287537,False,not_significant
Pdcd1,-0.05186089,0.038759008,0.9586395371304741,0.9987685606333164,p0,0.038759008,0.0005351368837287537,False,not_significant
Rnd3,-0.053640027,0.19250931,0.9572219648446559,0.9987685606333164,p0,0.19250931,0.0005351368837287537,False,not_significant
Cacna1f,-0.054243125,-1.7702576,0.9567414623432279,0.9987685606333164,p0,1.7702576,0.0005351368837287537,False,not_significant
Shh,-0.0550436,-0.58047533,0.9561037287842284,0.9987685606333164,p0,0.58047533,0.0005351368837287537,False,not_significant
Aif1,-0.055657662,0.24613172,0.9556145275435824,0.9987685606333164,p0,0.24613172,0.0005351368837287537,False,not_significant
Ntng1,-0.061647516,-0.7426652,0.950843536613299,0.9987685606333164,p0,0.7426652,0.0005351368837287537,False,not_significant
Plxnb3,-0.06256587,-0.46380082,0.9501122089302896,0.9987685606333164,p0,0.46380082,0.0005351368837287537,False,not_significant
Pomc,-0.06325669,0.39738706,0.9495621035265297,0.9987685606333164,p0,0.39738706,0.0005351368837287537,False,not_significant
Stap1,-0.06336086,-0.19130959,0.9494791532036863,0.9987685606333164,p0,0.19130959,0.0005351368837287537,False,not_significant
Epha1,-0.06637635,-1.0895772,0.9470782005815452,0.9987685606333164,p0,1.0895772,0.0005351368837287537,False,not_significant
Cldn16,-0.067174084,-0.2248848,0.9464431189615657,0.9987685606333164,p0,0.2248848,0.0005351368837287537,False,not_significant
P2rx4,-0.06793343,-0.10032836,0.9458386227052366,0.9987685606333164,p0,0.10032836,0.0005351368837287537,False,not_significant
Id3,-0.06879148,-0.22894126,0.9451556013013469,0.9987685606333164,p0,0.22894126,0.0005351368837287537,False,not_significant
Pdcd1lg2,-0.0701649,-1.5129234,0.9440624147372813,0.9987685606333164,p0,1.5129234,0.0005351368837287537,False,not_significant
Ocln,-0.071705535,0.048376363,0.9428362510768326,0.9987685606333164,p0,0.048376363,0.0005351368837287537,False,not_significant
Agt,-0.07171102,-0.035716463,0.9428318877452414,0.9987685606333164,p0,0.035716463,0.0005351368837287537,False,not_significant
Atp6v1b1,-0.071760364,-0.21519612,0.9427926178381357,0.9987685606333164,p0,0.21519612,0.0005351368837287537,False,not_significant
Wnt3a,-0.07188098,-0.6040393,0.9426966253174669,0.9987685606333164,p0,0.6040393,0.0005351368837287537,False,not_significant
Kank1,-0.0724457,0.01792023,0.9422472168813354,0.9987685606333164,p0,0.01792023,0.0005351368837287537,False,not_significant
Acta2,-0.07254987,-0.19972917,0.9421643183003607,0.9987685606333164,p0,0.19972917,0.0005351368837287537,False,not_significant
Cenpa,-0.07814497,-0.53380513,0.937712735493745,0.9987685606333164,p0,0.53380513,0.0005351368837287537,False,not_significant
Foxd3,-0.078627445,-0.85773706,0.937328954701376,0.9987685606333164,p0,0.85773706,0.0005351368837287537,False,not_significant
Gnb3,-0.07912637,0.295472,0.9369321057857444,0.9987685606333164,p0,0.295472,0.0005351368837287537,False,not_significant
Slitrk6,-0.08028048,-0.9241807,0.9360141803063945,0.9987685606333164,p0,0.9241807,0.0005351368837287537,False,not_significant
Cd226,-0.08317535,-1.044888,0.9337121122770924,0.9987685606333164,p0,1.044888,0.0005351368837287537,False,not_significant
Madcam1,-0.08341659,-0.38705122,0.9335202980277042,0.9987685606333164,p0,0.38705122,0.0005351368837287537,False,not_significant
Cd80,-0.08556855,-0.26749137,0.9318093998206205,0.9987685606333164,p0,0.26749137,0.0005351368837287537,False,not_significant
Gng13,-0.08775889,-0.43408838,0.9300683123205412,0.9987685606333164,p0,0.43408838,0.0005351368837287537,False,not_significant
Gabrg1,-0.0893708,-0.29668728,0.9287872246685365,0.9987685606333164,p0,0.29668728,0.0005351368837287537,False,not_significant
Itgal,-0.08939274,-0.65614855,0.9287697961695165,0.9987685606333164,p0,0.65614855,0.0005351368837287537,False,not_significant
Rasgrp1,-0.09010275,-0.38861576,0.9282055670201269,0.9987685606333164,p0,0.38861576,0.0005351368837287537,False,not_significant
Rhod,-0.09152277,-0.3837087,0.927077217287716,0.9987685606333164,p0,0.3837087,0.0005351368837287537,False,not_significant
Kl,-0.09305792,-0.1963498,0.9258575447592802,0.9987685606333164,p0,0.1963498,0.0005351368837287537,False,not_significant
