names,scores,logfoldchanges,pvals,pvals_adj,time_point,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Pdgfra,2.3643425,0.38384858,0.018062109526604756,0.05222778658295351,e16,0.38384858,1.282098379201846,False,not_significant
Homer2,2.3488045,1.7639042,0.018833798321201876,0.05429563479986127,e16,1.7639042,1.2652350849330336,False,not_significant
Gabbr2,2.2496579,0.7472725,0.024470673974461513,0.0695025059629676,e16,0.7472725,1.1579995363268896,False,not_significant
Disc1,2.2294164,0.64755386,0.025786209815041792,0.0725946082769505,e16,0.64755386,1.1390956338801173,False,not_significant
Chrna1,2.221306,1.5193207,0.02633023638929635,0.07367751521100807,e16,1.5193207,1.1326650292328229,False,not_significant
Stx5a,2.2202601,0.30270255,0.02640110961727789,0.07367751521100807,e16,0.30270255,1.1326650292328229,False,not_significant
Pdgfb,2.1228359,0.7582701,0.03376760308592633,0.09080363855039013,e16,0.7582701,1.0418967487179418,False,not_significant
Glul,2.1148946,0.38587433,0.034438924399002376,0.09190549229100092,e16,0.38587433,1.036658534311374,False,not_significant
Tmem119,2.0864615,0.5509044,0.0369368369015466,0.09741583358649654,e16,0.5509044,1.011370448866978,False,not_significant
Prkcz,2.0496237,0.81834614,0.04040116834265052,0.10539435219821874,e16,0.81834614,0.9771826611810344,False,not_significant
Sdc4,2.034668,1.4436462,0.0418842817212646,0.10884136248980827,e16,1.4436462,0.9632060303055311,False,not_significant
Nrxn3,2.034023,1.100979,0.04194927512628027,0.10884136248980827,e16,1.100979,0.9632060303055311,False,not_significant
Alpl,2.0022519,0.7798529,0.04525765955475669,0.11585960846017712,e16,0.7798529,0.9360679435037306,False,not_significant
Efhd2,1.8959656,0.39757204,0.05796459040527194,0.14567017484047398,e16,0.39757204,0.8366293585123088,False,not_significant
Slc1a6,1.8927716,1.2926229,0.05838825126846807,0.14635175252670846,e16,1.2926229,0.8346020726280589,False,not_significant
Alg13,1.8380158,1.2754911,0.06606007139527104,0.1613681133319598,e16,1.2754911,0.7921822786108672,False,not_significant
Atp6v1e1,1.821219,0.8102215,0.06857357619297053,0.1670828252417556,e16,0.8102215,0.7770681897599765,False,not_significant
Stx17,1.7202437,0.7633275,0.08538815424149333,0.20700158603998384,e16,0.7633275,0.6840263269789555,False,not_significant
Itpr2,1.6820593,1.0919157,0.09255733453347399,0.2215836437709103,e16,1.0919157,0.654462300271234,False,not_significant
Wnt5b,1.678477,0.77036685,0.0932540151413007,0.2226961555613151,e16,0.77036685,0.6522872801950512,False,not_significant
Cadm3,1.6692581,0.19361672,0.09506622991532619,0.22646049806132293,e16,0.19361672,0.6450075418636705,False,not_significant
F11r,1.6647865,1.0444691,0.09595535718800874,0.22789022794638486,e16,1.0444691,0.64227429719765,False,not_significant
Cdh5,1.6626697,0.3682606,0.09637857556899193,0.22789022794638486,e16,0.3682606,0.64227429719765,False,not_significant
Gnb5,1.6585175,1.3797162,0.09721307198141442,0.22929864644264827,e16,1.3797162,0.639598508916916,False,not_significant
Pak6,1.6537389,1.0857847,0.09818057360042255,0.23044829011346127,e16,1.0857847,0.6374265099176054,False,not_significant
Ptgs1,1.6241534,0.982425,0.1043430752986936,0.243721051792569,e16,0.982425,0.6131069563200813,False,not_significant
Cd70,1.5874846,2.359959,0.11240292367464823,0.2600164017534031,e16,2.359959,0.5849992560048457,False,not_significant
Rspo3,1.5041704,0.7158925,0.13253747876747576,0.301138004934501,e16,0.7158925,0.5212344311635196,False,not_significant
Bmp5,1.5011518,0.40426943,0.13331630426787805,0.301138004934501,e16,0.40426943,0.5212344311635196,False,not_significant
Wnt4,1.4622034,0.2176892,0.14368548585571786,0.32153395436244553,e16,0.2176892,0.4927731583117292,False,not_significant
P2ry13,1.4607567,1.1733943,0.14408223077148896,0.32167195707123114,e16,1.1733943,0.49258679865685795,False,not_significant
Mdm2,1.4435339,0.27133182,0.14887011824674315,0.3306999201013726,e16,0.27133182,0.48056591001383625,False,not_significant
Gabrr1,1.393181,0.9830717,0.16356507989478852,0.3560600378662063,e16,0.9830717,0.4484767663091408,False,not_significant
Ripk1,1.389511,0.480416,0.1646774366143121,0.35628157067253463,e16,0.480416,0.4482066417585112,False,not_significant
Diablo,1.3891728,0.40170372,0.16478022643604728,0.35628157067253463,e16,0.40170372,0.4482066417585112,False,not_significant
Itgb2l,1.379791,1.413585,0.16765098655247646,0.360055810045587,e16,1.413585,0.44363017668758886,False,not_significant
En1,1.3531866,2.065193,0.17599601227280848,0.376294369224713,e16,2.065193,0.42447228030605166,False,not_significant
Fbxw7,1.3470867,0.5652474,0.17795232311902642,0.37963162265392303,e16,0.5652474,0.4206376187629329,False,not_significant
Cldn8,1.3298889,1.7232516,0.18355485098480617,0.38985101094118124,e16,1.7232516,0.40910133525218834,False,not_significant
Lockd,1.3247285,1.2783344,0.185261240186406,0.39097170519197466,e16,1.2783344,0.4078546715648378,False,not_significant
Fn1,1.3245782,0.6557712,0.18531111610767736,0.39097170519197466,e16,0.6557712,0.4078546715648378,False,not_significant
Cd8a,1.3221482,2.115102,0.18611882215909625,0.39097170519197466,e16,2.115102,0.4078546715648378,False,not_significant
Nrp2,1.3078251,0.3262132,0.19093263710654795,0.39933623447121136,e16,0.3262132,0.3986612815488533,False,not_significant
Camk2g,1.2824169,0.25538778,0.19969644476674486,0.41405742327446016,e16,0.25538778,0.38293942486496174,False,not_significant
Cd40,1.2379634,1.1716886,0.21572961155750048,0.44236357309978436,e16,1.1716886,0.354220642673286,False,not_significant
Epb41l1,1.2236717,0.13369459,0.2210760911888986,0.4514107881903996,e16,0.13369459,0.34542806600355186,False,not_significant
Creb1,1.2226195,0.6062528,0.2214734179559148,0.4514107881903996,e16,0.6062528,0.34542806600355186,False,not_significant
Tuba3a,1.2048582,1.2810603,0.22825803214610452,0.4629856615224881,e16,1.2810603,0.33443245869713767,False,not_significant
Dnm2,1.181285,0.49327716,0.2374895153842871,0.4789704511952008,e16,0.49327716,0.3196912783990239,False,not_significant
Cacna2d1,1.1773207,0.2822501,0.23906754259865914,0.48114222409793034,e16,0.2822501,0.31772652859302725,False,not_significant
Sema4a,1.173206,0.7022938,0.24071320787822836,0.48344075222405697,e16,0.7022938,0.3156567430056224,False,not_significant
Grik2,1.1565845,0.1790422,0.2474421587486909,0.4930042322922969,e16,0.1790422,0.30714935241992875,False,not_significant
Ccdc141,1.1563716,0.37910745,0.2475292082967574,0.4930042322922969,e16,0.37910745,0.30714935241992875,False,not_significant
Efna5,1.1454366,0.57949984,0.25202830472943605,0.5009258230647176,e16,0.57949984,0.3002265795593536,False,not_significant
Cxcl12,1.1321032,0.259849,0.2575910612895843,0.5077770407351149,e16,0.259849,0.29432693975112534,False,not_significant
Cntnap1,1.084274,0.57201266,0.27824328983518876,0.5392662975578947,e16,0.57201266,0.26819672089856095,False,not_significant
Itpr3,1.0834537,0.46243182,0.2786071081267275,0.5392662975578947,e16,0.46243182,0.26819672089856095,False,not_significant
Cldn11,1.0670451,0.03247785,0.2859514714278838,0.5490268251415369,e16,0.03247785,0.26040643564765925,False,not_significant
Slc6a1,1.0534861,0.2158472,0.29211825499987853,0.5597475544907853,e16,0.2158472,0.25200779515576993,False,not_significant
Cd86,1.0503422,2.6629202,0.2935608172354579,0.5613912042749792,e16,2.6629202,0.2507343960563455,False,not_significant
Clu,1.046002,0.38771796,0.2955600831447439,0.5640908147494119,e16,0.38771796,0.24865097195715016,False,not_significant
Gjb6,1.0386307,0.3540391,0.29897650909147855,0.5675046131422793,e16,0.3540391,0.2460306038192569,False,not_significant
Fbxo38,1.0383176,0.4716258,0.2991222231770764,0.5675046131422793,e16,0.4716258,0.2460306038192569,False,not_significant
Pparg,1.0079179,1.6776963,0.31349387455044264,0.5935978689712524,e16,1.6776963,0.22650766685249146,False,not_significant
Gnal,1.0020434,0.7106331,0.3163226369437404,0.5973882305111483,e16,0.7106331,0.22374333793278495,False,not_significant
Stx7,0.99592465,0.20841399,0.31928676974999437,0.5998342445401068,e16,0.20841399,0.22196874399451733,False,not_significant
Atp6v1d,0.9930437,0.5292424,0.32068864314705015,0.6006161061254013,e16,0.5292424,0.22140302593723843,False,not_significant
Snhg11,0.9924989,0.47655675,0.3209542317107613,0.6006161061254013,e16,0.47655675,0.22140302593723843,False,not_significant
Bmpr1b,0.9888163,1.4310714,0.32275301067879114,0.6016714519403118,e16,1.4310714,0.2206405943898847,False,not_significant
Lrp6,0.9883654,0.28579718,0.32297372028260907,0.6016714519403118,e16,0.28579718,0.2206405943898847,False,not_significant
Sema3f,0.985591,0.44492224,0.32433386236361783,0.6016714519403118,e16,0.44492224,0.2206405943898847,False,not_significant
Dsp,0.98430085,1.1300334,0.3249676123937636,0.6016714519403118,e16,1.1300334,0.2206405943898847,False,not_significant
Tenm1,0.96429116,1.7210227,0.3348999668063095,0.6151106993062164,e16,1.7210227,0.21104671874240805,False,not_significant
Six3,0.9638778,0.75131595,0.33510718305953247,0.6151106993062164,e16,0.75131595,0.21104671874240805,False,not_significant
Plin2,0.9164433,0.79406,0.3594344341722914,0.6531287834671036,e16,0.79406,0.18500117640540498,False,not_significant
Gls2,0.9109571,1.4950266,0.36231799017255384,0.6550381743232612,e16,1.4950266,0.1837333894512082,False,not_significant
Gda,0.9011683,1.2752938,0.36749884052499204,0.6619116076997981,e16,1.2752938,0.17920000278282341,False,not_significant
P2rx4,0.8968407,1.1453215,0.3698039254352018,0.6648160457262055,e16,1.1453215,0.17729850714474385,False,not_significant
Erbb4,0.882574,0.2327438,0.3774664704009053,0.6722964964468815,e16,0.2327438,0.1724391519875062,False,not_significant
Rara,0.86517596,1.2521844,0.38694223261434035,0.6853589359958796,e16,1.2521844,0.16408192033896668,False,not_significant
Cd274,0.86277103,0.3600203,0.388263378952062,0.6864324931749162,e16,0.3600203,0.1634021667785749,False,not_significant
Mrc1,0.8367741,0.13793063,0.40271956489121086,0.7054941282765738,e16,0.13793063,0.1515065964634181,False,not_significant
Pld1,0.83190787,0.8868682,0.40546094092679674,0.70900273823265,e16,0.8868682,0.14935208752915677,False,not_significant
Plxnc1,0.82152414,0.54631907,0.4113477766013449,0.7140937893983564,e16,0.54631907,0.14624474404573568,False,not_significant
Olig2,0.81930083,0.59968054,0.41261478911453087,0.7150003565883568,e16,0.59968054,0.14569374160546897,False,not_significant
Tafa2,0.8086603,1.0022001,0.4187105507553812,0.7229534689301546,e16,1.0022001,0.1408896540708653,False,not_significant
Egfr,0.807295,0.49498653,0.419496520839968,0.7230101615913272,e16,0.49498653,0.14085559884374252,False,not_significant
Ntng1,0.7717348,1.7612889,0.4402715131842455,0.7559601425380149,e16,1.7612889,0.12150110176350276,False,not_significant
Psen2,0.7705449,0.5082927,0.44097674981384205,0.7559601425380149,e16,0.5082927,0.12150110176350276,False,not_significant
Cx3cr1,0.76732576,0.45682666,0.44288784162576655,0.7578829375414188,e16,0.45682666,0.12039787023329444,False,not_significant
Dlx1,0.7593219,0.50662214,0.4476600122523633,0.7645355222501831,e16,0.50662214,0.11660233136501315,False,not_significant
Lmna,0.75813824,1.2019042,0.44836822815297195,0.7645355222501831,e16,1.2019042,0.11660233136501315,False,not_significant
Mast3,0.7552135,0.15494098,0.45012088406669504,0.765643709349615,e16,0.15494098,0.11597328136040753,False,not_significant
Atp6v0e2,0.7491511,0.28937048,0.4537661331424494,0.7696386710543311,e16,0.28937048,0.11371311898015866,False,not_significant
Slc4a4,0.746289,0.4498985,0.4554928519873145,0.7712048287615907,e16,0.4498985,0.11283025983921433,False,not_significant
Folr1,0.7380096,0.9085017,0.46050863399355413,0.7776305002731703,e16,0.9085017,0.10922671382180074,False,not_significant
Adcy4,0.7371328,0.3830143,0.4610416089606789,0.7776305002731703,e16,0.3830143,0.10922671382180074,False,not_significant
Trpc3,0.73484683,0.5091346,0.46243277064022836,0.7776305002731703,e16,0.5091346,0.10922671382180074,False,not_significant
Kcnq2,0.73298055,0.14545508,0.46357030281137257,0.7780200886344715,e16,0.14545508,0.10900918929505875,False,not_significant
Socs7,0.7119625,0.56580514,0.4764879722130684,0.7966178950878244,e16,0.56580514,0.09874994190032478,False,not_significant
Myc,0.7105722,0.6896385,0.4773493768651592,0.7966178950878244,e16,0.6896385,0.09874994190032478,False,not_significant
Cx3cl1,0.70957017,0.32467014,0.47797073705269466,0.7966178950878244,e16,0.32467014,0.09874994190032478,False,not_significant
Aif1,0.6914205,1.3924255,0.48930131022183854,0.8116178525790663,e16,1.3924255,0.09064840866764191,False,not_significant
Rras,0.6912076,2.1202705,0.48943509610409774,0.8116178525790663,e16,2.1202705,0.09064840866764191,False,not_significant
Ap2m1,0.68530804,0.37585315,0.4931495716505978,0.8139314767793214,e16,0.37585315,0.08941215593300167,False,not_significant
C1qc,0.6848383,0.29721412,0.4934459577974636,0.8139314767793214,e16,0.29721412,0.08941215593300167,False,not_significant
Slitrk6,0.6823833,1.4207364,0.494996620254609,0.815088774347212,e16,1.4207364,0.08879508805816887,False,not_significant
Vsx2,0.6795838,1.2208194,0.49676802258390285,0.816361654290917,e16,1.2208194,0.08811740292824663,False,not_significant
Slc6a13,0.6739097,-0.12527528,0.5003687211712797,0.8197166763215503,e16,0.12527528,0.0863362295336592,False,not_significant
Igfbp2,0.6654236,0.23616734,0.5057795958268843,0.8259979954204274,e16,0.23616734,0.08302100664923437,False,not_significant
Nr4a1,0.66233605,0.4820288,0.507755889355272,0.8265316973584363,e16,0.4820288,0.08274048664922491,False,not_significant
Gsn,0.66199785,0.16026245,0.5079726056682057,0.8265316973584363,e16,0.16026245,0.08274048664922491,False,not_significant
Cdh3,0.6603695,0.56562674,0.5090167336086024,0.8268292119530598,e16,0.56562674,0.08258418810920552,False,not_significant
Kcnc2,0.65764517,0.6177671,0.5107661511533277,0.8282694343026935,e16,0.6177671,0.08182836515152708,False,not_significant
P2ry1,0.64958495,0.79532987,0.5159603568514544,0.8338753242043706,e16,0.79532987,0.07889887748894296,False,not_significant
Nkx2-1,0.6447751,0.8447342,0.5190729324931741,0.8360906295192065,e16,0.8447342,0.07774664389259969,False,not_significant
Slc1a7,0.6417314,2.1079302,0.5210476066756778,0.836464385298747,e16,2.1079302,0.07755254555335503,False,not_significant
Itgav,0.6372222,2.8345418,0.5239801434044378,0.839634991707536,e16,2.8345418,0.07590947053171647,False,not_significant
Cdh1,0.6330198,1.1728601,0.526720701953252,0.839634991707536,e16,1.1728601,0.07590947053171647,False,not_significant
Crip2,0.63219315,0.24963753,0.5272606884310135,0.839634991707536,e16,0.24963753,0.07590947053171647,False,not_significant
Itgal,0.63198644,1.2027043,0.5273957291662961,0.839634991707536,e16,1.2027043,0.07590947053171647,False,not_significant
Sst,0.61961114,1.1514277,0.5355138306276924,0.8483387415884237,e16,1.1514277,0.07143069936178988,False,not_significant
Trpc5,0.60138637,0.43324095,0.5475826800347119,0.8629491860027095,e16,0.43324095,0.0640147765771986,False,not_significant
Olig1,0.59891254,1.1393701,0.5492312006746412,0.8629491860027095,e16,1.1393701,0.0640147765771986,False,not_significant
Plcg2,0.5928564,0.48593926,0.5532772492269218,0.8664700803553751,e16,0.48593926,0.062246429096517834,False,not_significant
Grin2d,0.5839507,1.5049617,0.559253482397182,0.8744028389271902,e16,1.5049617,0.05828844103043535,False,not_significant
Calb2,0.5757527,0.7844275,0.5647823626228168,0.8816114928746408,e16,0.7844275,0.05472275690029404,False,not_significant
Itgb2,0.5701788,1.3340898,0.5685564481825374,0.8860619971675906,e16,1.3340898,0.052535889754266256,False,not_significant
C1ql3,0.56803066,1.6640836,0.5700141667978742,0.886099776240025,e16,1.6640836,0.0525173731121195,False,not_significant
Shh,0.56441075,1.1452676,0.5724746381911076,0.88784435002175,e16,1.1452676,0.05166316468501153,False,not_significant
Tgfb2,0.55854875,0.7201835,0.5764697323070982,0.8889326145283533,e16,0.7201835,0.05113115944338523,False,not_significant
Ptprb,0.5546533,0.30410647,0.5791318440716189,0.8900994040199524,e16,0.30410647,0.050561489752095505,False,not_significant
Ppp3cc,0.5467997,0.35116315,0.5845163442301471,0.8963828921101297,e16,0.35116315,0.047506440772706486,False,not_significant
Pax3,0.533629,1.3469559,0.5935982282856829,0.9045768619174214,e16,1.3469559,0.04355452522386372,False,not_significant
Lhx6,0.53359145,0.1820344,0.5936242316830543,0.9045768619174214,e16,0.1820344,0.04355452522386372,False,not_significant
Atp6v1g1,0.5335852,0.4396648,0.5936285656333078,0.9045768619174214,e16,0.4396648,0.04355452522386372,False,not_significant
Rac2,0.52814907,1.559399,0.59739588335858,0.9088748780098839,e16,1.559399,0.04149590063952415,False,not_significant
Rhod,0.5244665,0.7788797,0.599954096392246,0.9113226780641711,e16,0.7788797,0.040327822269482554,False,not_significant
Unc5b,0.51774025,0.34506512,0.6046394993139719,0.9164540820647897,e16,0.34506512,0.03788929000941059,False,not_significant
Hpgds,0.51631236,0.59243315,0.6056362743784957,0.9164540820647897,e16,0.59243315,0.03788929000941059,False,not_significant
Gabra4,0.5155107,0.407795,0.6061961896991057,0.9164540820647897,e16,0.407795,0.03788929000941059,False,not_significant
Gzmb,0.5044255,1.7270163,0.6139623795937954,0.9238305398276546,e16,1.7270163,0.03440768502149342,False,not_significant
Cd2,0.50042987,1.5111127,0.6167724326902447,0.9265214351177016,e16,1.5111127,0.033144528805254106,False,not_significant
Ccnd2,0.49913973,0.25365713,0.6176809567451343,0.9265214351177016,e16,0.25365713,0.033144528805254106,False,not_significant
Snap23,0.49151787,0.19772671,0.6230602088124215,0.9316788169157706,e16,0.19772671,0.030733778720764333,False,not_significant
Slc32a1,0.48325098,0.18753274,0.6289175480343996,0.9364510924875145,e16,0.18753274,0.028514899353813926,False,not_significant
Gng12,0.47510305,0.39643344,0.6347135214064847,0.9371089501158137,e16,0.39643344,0.02820991425262352,False,not_significant
Cep44,0.4624647,0.28733957,0.6437481085983419,0.9409777058244626,e16,0.28733957,0.026420666001130008,False,not_significant
Clta,0.46213904,0.26659012,0.6439816174236166,0.9409777058244626,e16,0.26659012,0.026420666001130008,False,not_significant
P2ry12,0.46016,0.9769027,0.6454013876354885,0.9413099386343785,e16,0.9769027,0.02626735587557421,False,not_significant
Pla2g4a,0.45600775,0.3107487,0.6483844081876067,0.9413099386343785,e16,0.3107487,0.02626735587557421,False,not_significant
Gabre,0.45372808,0.66254973,0.6500245515820788,0.9413099386343785,e16,0.66254973,0.02626735587557421,False,not_significant
Gad2,0.44969484,0.34898305,0.652930497497153,0.9436666096176924,e16,0.34898305,0.02518141160965176,False,not_significant
Fxyd1,0.44819802,1.2176893,0.6540102905636401,0.9436666096176924,e16,1.2176893,0.02518141160965176,False,not_significant
Grin2a,0.44668242,0.7012372,0.6551043758522603,0.9436666096176924,e16,0.7012372,0.02518141160965176,False,not_significant
Tgfb1,0.4459246,0.42730182,0.6556516964739593,0.9436666096176924,e16,0.42730182,0.02518141160965176,False,not_significant
Sparcl1,0.44447792,0.057068422,0.6566970947562933,0.9437361923355831,e16,0.057068422,0.025149389414497465,False,not_significant
Pard3,0.44093317,0.6958953,0.6592613855550334,0.9440699575072892,e16,0.6958953,0.024995822403556422,False,not_significant
Icam1,0.43775165,0.55226403,0.6615663208840362,0.9440699575072892,e16,0.55226403,0.024995822403556422,False,not_significant
Stx18,0.4329794,0.6055048,0.6650297411079213,0.9440699575072892,e16,0.6055048,0.024995822403556422,False,not_significant
Slc12a5,0.43177068,0.7795425,0.6659080986395556,0.9440699575072892,e16,0.7795425,0.024995822403556422,False,not_significant
Sdc1,0.42579594,0.8131125,0.6702565391690993,0.9440699575072892,e16,0.8131125,0.024995822403556422,False,not_significant
Grin2b,0.42471248,0.08405548,0.6710462830148112,0.9440699575072892,e16,0.08405548,0.024995822403556422,False,not_significant
Cldn15,0.42052892,0.6501255,0.6740991032551693,0.9440699575072892,e16,0.6501255,0.024995822403556422,False,not_significant
Grin3a,0.4201782,0.5273196,0.6743552731286079,0.9440699575072892,e16,0.5273196,0.024995822403556422,False,not_significant
Pik3cd,0.41985255,0.1630162,0.674593178958794,0.9440699575072892,e16,0.1630162,0.024995822403556422,False,not_significant
Trim25,0.41955194,0.104138106,0.6748128132150948,0.9440699575072892,e16,0.104138106,0.024995822403556422,False,not_significant
Gria4,0.41847473,0.37976348,0.6756000633411537,0.9440699575072892,e16,0.37976348,0.024995822403556422,False,not_significant
Unc13a,0.41022032,0.11931984,0.6816443218376327,0.9511316118664642,e16,0.11931984,0.02175938384853271,False,not_significant
Npy,0.40861705,0.93469495,0.6828207088729392,0.9513902474862433,e16,0.93469495,0.021641304760365115,False,not_significant
Mag,0.40563595,1.2562671,0.6850101009935052,0.9524196676037583,e16,1.2562671,0.021171644930752933,False,not_significant
Pde2a,0.3995172,0.8972549,0.6895121551923042,0.9524196676037583,e16,0.8972549,0.021171644930752933,False,not_significant
Prkn,0.39683044,0.4248785,0.6914924938243527,0.9537827501025555,e16,0.4248785,0.020550536382145646,False,not_significant
Chrm2,0.39019814,1.1648743,0.6963900406638501,0.9556462319338446,e16,1.1648743,0.01970284826071291,False,not_significant
Atp6v1b1,0.38960943,0.8110171,0.6968253774517617,0.9556462319338446,e16,0.8110171,0.01970284826071291,False,not_significant
Gata2,0.38555738,0.8420892,0.6998244936665967,0.9583901767759384,e16,0.8420892,0.01845764632566106,False,not_significant
Trpc1,0.3803342,1.2991133,0.7036973452415616,0.9623211558858963,e16,1.2991133,0.01667996647283912,False,not_significant
Cldn10,0.37431565,2.0648863,0.7081694915476631,0.9670593341191416,e16,2.0648863,0.01454687887459867,False,not_significant
Itga8,0.3705517,0.5150312,0.7109714633742302,0.9681313543819305,e16,0.5150312,0.014065714372301284,False,not_significant
Mef2c,0.3633307,0.3379179,0.7163578787333946,0.9700073886926733,e16,0.3379179,0.01322495763454354,False,not_significant
Ndel1,0.3627044,0.7388915,0.7168257143426082,0.9700073886926733,e16,0.7388915,0.01322495763454354,False,not_significant
Zmiz1,0.35946652,0.14800395,0.7192461160642564,0.9711339963736795,e16,0.14800395,0.012720842315760294,False,not_significant
Notum,0.352114,0.44504812,0.7247527804643153,0.9758242205410137,e16,0.44504812,0.010628406641084137,False,not_significant
Trpc6,0.34649,0.74206394,0.7289745120022151,0.9787629811498273,e16,0.74206394,0.00932246492955258,False,not_significant
Wnt3,0.33958212,1.1548961,0.7341712586728164,0.9799312167578428,e16,1.1548961,0.008804407196162812,False,not_significant
Ascl2,0.32646778,1.1903665,0.744070465174175,0.987015240040974,e16,1.1903665,0.005676141540494122,False,not_significant
Efemp1,0.32470793,0.6820438,0.7454021344059439,0.987015240040974,e16,0.6820438,0.005676141540494122,False,not_significant
Itgam,0.31682932,1.0928986,0.7513731214688595,0.9888658131616456,e16,1.0928986,0.004862637176595829,False,not_significant
Cldn2,0.3141864,0.6326166,0.7533794668223678,0.9888658131616456,e16,0.6326166,0.004862637176595829,False,not_significant
Icam2,0.3129714,1.847845,0.7543023751436562,0.9888658131616456,e16,1.847845,0.004862637176595829,False,not_significant
Gnb3,0.30842462,1.4528823,0.7577592501172775,0.9888658131616456,e16,1.4528823,0.004862637176595829,False,not_significant
Rims1,0.3078234,0.31413373,0.7582167221000372,0.9888658131616456,e16,0.31413373,0.004862637176595829,False,not_significant
Aldh1l1,0.30658334,0.24695191,0.7591605253126383,0.9888658131616456,e16,0.24695191,0.004862637176595829,False,not_significant
Gabrg1,0.30082157,0.84963953,0.7635505603550216,0.9918924735329103,e16,0.84963953,0.0035354051466169514,False,not_significant
Grik1,0.2927864,0.032466516,0.7696854371701631,0.9971633194107377,e16,0.032466516,0.0012337053693284462,False,not_significant
Trpc4,0.2875444,0.24487768,0.7736955020902059,0.9974586968937024,e16,0.24487768,0.0011050786813452858,False,not_significant
Slitrk3,0.2870559,0.7515375,0.7740695095685503,0.9974586968937024,e16,0.7515375,0.0011050786813452858,False,not_significant
Cldn1,0.2810812,0.6776989,0.7786481276368521,0.9982157310883806,e16,0.6776989,0.000775590279308483,False,not_significant
Chat,0.28076804,2.2643647,0.7788883106883162,0.9982157310883806,e16,2.2643647,0.000775590279308483,False,not_significant
Pomc,0.27707925,0.7812534,0.7817192507857987,0.9982157310883806,e16,0.7812534,0.000775590279308483,False,not_significant
