names,scores,logfoldchanges,pvals,pvals_adj,time_point,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Flna,18.659592,1.0891333,1.055333704925204e-77,1.1919063020331715e-76,p30,1.0891333,75.92375788394928,True,upregulated
Cacna1b,18.619791,1.370332,2.220763217308323e-77,2.478991498390686e-76,p30,1.370332,75.60572496262643,True,upregulated
Dlgap1,18.497372,0.88222677,2.1679531104749914e-76,2.3922241219034387e-75,p30,0.88222677,74.62119813473954,True,upregulated
Cdk5r2,18.476702,1.9026942,3.180389951379402e-76,3.4695163105957114e-75,p30,1.9026942,74.45973106650052,True,upregulated
Bmpr2,18.453577,1.0139285,4.8805880615389466e-76,5.264454538289201e-75,p30,1.0139285,74.27864662035373,True,upregulated
Fxyd6,18.446636,1.9469345,5.549439792982766e-76,5.919402445848284e-75,p30,1.9469345,74.22772213239348,True,upregulated
Limk2,18.42493,1.192427,8.289736379829909e-76,8.745216400699684e-75,p30,1.192427,74.0582294394195,True,upregulated
Cntnap1,18.264664,0.95040625,1.5818360380705924e-74,1.650611517986705e-73,p30,0.95040625,72.78235512870407,True,upregulated
Rapgef2,18.22353,0.8134819,3.357823815844707e-74,3.4661407131300196e-73,p30,0.8134819,72.46015381043473,True,upregulated
Scrib,18.21116,1.2701629,4.209316043666129e-74,4.2988759594888126e-73,p30,1.2701629,72.36664508591038,True,upregulated
Axin2,18.09893,1.044167,3.24916564657969e-73,3.2833673902278973e-72,p30,1.044167,71.48368051945718,True,upregulated
Lrrc4,17.81617,1.7481604,5.293868004597981e-71,5.293868004597981e-70,p30,1.7481604,69.27622689144219,True,upregulated
Mapk3,17.770782,1.6513199,1.1901796464442337e-70,1.177909753181922e-69,p30,1.6513199,68.92888798221148,True,upregulated
Cntn1,17.652922,0.84957856,9.662605629779529e-70,9.36979939857409e-69,p30,0.84957856,68.02826970698041,True,upregulated
Ccnd2,17.63993,1.0863596,1.2160894516077492e-69,1.1674458735434392e-68,p30,1.0863596,67.932763245551,True,upregulated
Zbtb20,17.21357,0.78254884,2.1007602979241647e-66,1.9967622633734636e-65,p30,0.78254884,64.69967363961162,True,upregulated
Rgma,17.03372,1.8124583,4.617340248084975e-65,4.345731998197624e-64,p30,1.8124583,63.36193706018135,True,upregulated
Astn1,16.808355,0.71404475,2.1197209297615144e-63,1.97566222579714e-62,p30,0.71404475,61.704287303681404,True,upregulated
Ablim1,16.727455,1.6841968,8.269579310366513e-63,7.633457824953704e-62,p30,1.6841968,61.11727868955232,True,upregulated
Aldoc,16.647888,1.2770973,3.1347005625596917e-62,2.866011942911718e-61,p30,1.2770973,60.542722004193436,True,upregulated
Arhgef2,16.63964,0.8281218,3.597670945629413e-62,3.258268026230412e-61,p30,0.8281218,60.487013193347,True,upregulated
Nlgn3,16.543736,0.9247681,1.776560987256271e-61,1.593923876416841e-60,p30,0.9247681,59.79753242374389,True,upregulated
Cnr1,16.504953,1.4165788,3.379891191081758e-61,3.004347725406007e-60,p30,1.4165788,59.52224980319736,True,upregulated
Tanc1,16.498615,1.1358136,3.7540371228291884e-61,3.306307924693597e-60,p30,1.1358136,59.48065670195399,True,upregulated
Htra1,16.490713,0.91426784,4.2786696281449874e-61,3.734111675471989e-60,p30,0.91426784,59.42781269781811,True,upregulated
Llgl1,16.440079,3.9566731,9.879096941192299e-61,8.544083841031177e-60,p30,3.9566731,59.06833449866775,True,upregulated
Pdpk1,16.33745,1.2886438,5.344239178530476e-60,4.580776438740408e-59,p30,1.2886438,58.33906090311381,True,upregulated
Hdac4,16.26041,1.3107933,1.8847132195256e-59,1.6011722926943152e-58,p30,1.3107933,57.79556193370188,True,upregulated
Ankrd11,16.17336,0.6429667,7.773839924501551e-59,6.546391515369728e-58,p30,0.6429667,57.18399802471087,True,upregulated
Ntrk3,15.956784,0.7666098,2.555653598004224e-57,2.1334151774643956e-56,p30,0.7666098,55.67092461959233,True,upregulated
Gabbr2,15.800035,0.82893854,3.109420755635675e-56,2.573313728801938e-55,p30,0.82893854,54.58950726300008,True,upregulated
Rbfox3,15.731523,1.5304779,9.197328463641235e-56,7.546525918885116e-55,p30,1.5304779,54.12225293201194,True,upregulated
Gnb2,15.691482,1.1921616,1.7296975960829434e-55,1.407211603592903e-54,p30,1.1921616,53.85164059242809,True,upregulated
Prkcz,15.628464,1.680548,4.65899519868875e-55,3.758517135076638e-54,p30,1.680548,53.424983465465175,True,upregulated
Gfap,15.607828,0.6908381,6.43917290603941e-55,5.151338324831528e-54,p30,0.6908381,53.288079925991624,True,upregulated
Socs7,15.534982,0.90357083,2.011310483901259e-54,1.5957504665662882e-53,p30,0.90357083,52.79703501991891,True,upregulated
Tbc1d24,15.512841,1.3581744,2.8402562099297574e-54,2.2349557061742356e-53,p30,1.3581744,52.65073107958114,True,upregulated
Slc38a3,15.472553,1.823763,5.315586336884951e-54,4.1487503117150837e-53,p30,1.823763,52.382082701952754,True,upregulated
Trak2,15.469874,0.828766,5.541516308024161e-54,4.290206173954189e-53,p30,0.828766,52.36752183647283,True,upregulated
Syn2,15.42545,1.1498489,1.1038264071740259e-53,8.477386807096519e-53,p30,1.1498489,52.07173800035631,True,upregulated
Chd6,15.386803,0.70710224,2.0070763120241252e-53,1.5292009996374286e-52,p30,0.70710224,51.81553542675498,True,upregulated
Grin2b,15.3545475,0.7389141,3.3020666352598033e-53,2.4960503699601664e-52,p30,0.7389141,51.602746654897054,True,upregulated
Nrp1,15.34341,0.9052647,3.9205253000150483e-53,2.9403939750112863e-52,p30,0.9052647,51.53159447580886,True,upregulated
Slitrk5,15.310538,0.84780014,6.502361114954343e-53,4.838966411128813e-52,p30,0.84780014,51.31524739246299,True,upregulated
Cfl1,15.303893,1.0150898,7.201720741939155e-53,5.3181937786627606e-52,p30,1.0150898,51.27423584235783,True,upregulated
Stx5a,15.05069,1.3360416,3.4165387834005203e-51,2.5037230779118317e-50,p30,1.3360416,49.60141370756445,True,upregulated
Cadm1,15.042529,0.6290276,3.864977324993718e-51,2.810892599995431e-50,p30,0.6290276,49.551155747818534,True,upregulated
Stx16,14.994317,0.7034608,7.998108306758676e-51,5.773070657510022e-50,p30,0.7034608,49.238593127071105,True,upregulated
Sox2,14.952489,1.0874363,1.5003522163319815e-50,1.0748791997602256e-49,p30,1.0874363,48.9686403411674,True,upregulated
Arhgef9,14.948857,0.82425314,1.5844544706014353e-50,1.126723179094354e-49,p30,0.82425314,48.94818277122899,True,upregulated
Stx1b,14.944546,0.6931308,1.6904060712579256e-50,1.1932278150055946e-49,p30,0.6931308,48.92327663147269,True,upregulated
Mdga1,14.790607,1.816003,1.6842761941014943e-49,1.1802227345528719e-48,p30,1.816003,47.928036023830416,True,upregulated
Calm1,14.729282,0.5774745,4.1812157385497e-49,2.908671818121531e-48,p30,0.5774745,47.53630527690323,True,upregulated
Zmiz1,14.697784,0.9963576,6.660328179588939e-49,4.5999388866225764e-48,p30,0.9963576,47.3372479381834,True,upregulated
Sqstm1,14.615584,0.7927607,2.2342760023339115e-48,1.5320749730289678e-47,p30,0.7927607,46.81471998171642,True,upregulated
Crmp1,14.590721,0.7466302,3.217775287955005e-48,2.190825727969365e-47,p30,0.7466302,46.65939216757459,True,upregulated
Ngef,14.55489,0.7846645,5.437364034105943e-48,3.6759644174237364e-47,p30,0.7846645,46.43462870114646,True,upregulated
Ptk2,14.5537815,0.7937361,5.526217063176241e-48,3.709907958495938e-47,p30,0.7937361,46.430636864943764,True,upregulated
Zyg11b,14.4933815,1.1669742,1.3341075372186936e-47,8.894050248124625e-47,p30,1.1669742,46.05090042127548,True,upregulated
Itpr1,14.48678,0.80887806,1.4686769878676071e-47,9.723654540364848e-47,p30,0.80887806,46.012170479063414,True,upregulated
Fbxo2,14.309752,2.673729,1.9018897113855038e-46,1.2505576184452628e-45,p30,2.673729,44.902896293700486,True,upregulated
Dnajc5,14.238708,0.8211498,5.2692632008911926e-46,3.441151478133023e-45,p30,0.8211498,44.46329620948621,True,upregulated
Ncam1,14.220509,0.5237008,6.835401107008303e-46,4.433773691032413e-45,p30,0.5237008,44.35322647794325,True,upregulated
Camkk1,14.165178,1.0242302,1.5048505332066712e-45,9.695681287774525e-45,p30,1.0242302,44.0134216688828,True,upregulated
Robo1,14.146422,0.9886569,1.965026638171543e-45,1.2576170484297876e-44,p30,0.9886569,43.900451583908996,True,upregulated
Sdc4,14.138864,2.2107425,2.1878952259976e-45,1.3909797463296e-44,p30,2.2107425,43.85667919360345,True,upregulated
Plp1,14.091643,0.5879224,4.274983280405693e-45,2.6999894402562274e-44,p30,0.5879224,43.568637934377094,True,upregulated
Tnfrsf19,14.038646,1.5371639,9.042358182913419e-45,5.673636506926067e-44,p30,1.5371639,43.24613849160908,True,upregulated
Rbfox2,13.935064,1.3903885,3.878507657807993e-44,2.417771007464723e-43,p30,1.3903885,42.61658483453559,True,upregulated
Cdkl5,13.868153,1.4694979,9.878854516830989e-44,6.118516345908225e-43,p30,1.4694979,42.213353875387256,True,upregulated
Arhgap32,13.836847,1.073091,1.527619786500999e-43,9.400737147698455e-43,p30,1.073091,42.02683809037628,True,upregulated
Olig2,13.764989,1.1114881,4.139499763256768e-43,2.531159090908597e-42,p30,1.1114881,41.59668055727859,True,upregulated
Plxna4,13.75641,0.49410832,4.66103340562893e-43,2.8320202970909953e-42,p30,0.49410832,41.54790363838233,False,not_significant
Nfia,13.644027,0.6625755,2.191184788556531e-42,1.3229794949775282e-41,p30,0.6625755,40.87844688694411,True,upregulated
Cntn2,13.626756,2.219821,2.7765063864689216e-42,1.6659038318813532e-41,p30,2.219821,40.778350072850444,True,upregulated
Apcdd1,13.6254635,1.2062038,2.8260975284223795e-42,1.6851264765748352e-41,p30,1.2062038,40.7733674977498,True,upregulated
Nectin1,13.557162,1.537653,7.186308686272894e-42,4.258553295569122e-41,p30,1.537653,40.370737913212,True,upregulated
Map2k1,13.505226,0.8483058,1.456654605712732e-41,8.579070070455354e-41,p30,0.8483058,40.06655978501347,True,upregulated
Stxbp1,13.474875,0.5680791,2.1985465591381457e-41,1.286954083397939e-40,p30,0.5680791,39.89043694779852,True,upregulated
Unc5a,13.467501,1.0544661,2.4295137626072167e-41,1.4135352800623807e-40,p30,1.0544661,39.849693347595256,True,upregulated
Gls,13.398617,0.93622077,6.160036406862424e-41,3.5624306931252572e-40,p30,0.93622077,39.44825357607426,True,upregulated
Gabrb1,13.381794,1.2694957,7.725944191143752e-41,4.4412613314359295e-40,p30,1.2694957,39.35249367144209,True,upregulated
Cdk5r1,13.37682,1.3360187,8.260668532105256e-41,4.720382018345861e-40,p30,1.3360187,39.32602285269092,True,upregulated
Jun,13.364849,1.0262547,9.70315265635547e-41,5.5118500296457106e-40,p30,1.0262547,39.25870260753428,True,upregulated
S100b,13.35475,1.189218,1.1113062815698517e-40,6.275611942982691e-40,p30,1.189218,39.202343919169195,True,upregulated
Sun1,13.344261,1.9649721,1.27933114810126e-40,7.182209954252688e-40,p30,1.9649721,39.14374190349279,True,upregulated
Kcnd2,13.300903,0.7311466,2.286877452259863e-40,1.2763967175403886e-39,p30,0.7311466,38.894014321335256,True,upregulated
Stx2,13.285454,1.323946,2.81147765889964e-40,1.5601263309500894e-39,p30,1.323946,38.806840233303795,True,upregulated
Sox4,13.240735,1.1978377,5.104693725431345e-40,2.81638274506557e-39,p30,1.1978377,38.550308325107146,True,upregulated
Idh2,13.203385,1.0338875,8.387920276147127e-40,4.601373408629281e-39,p30,1.0338875,38.33711252163047,True,upregulated
Cxcl14,13.184438,1.6728276,1.078555419939913e-39,5.883029563308616e-39,p30,1.6728276,38.230398969197196,True,upregulated
Neurod2,13.036939,0.680317,7.542533729682579e-39,4.090865751692246e-38,p30,0.680317,37.388184772336366,True,upregulated
Nipbl,13.024336,0.78314805,8.897231244188471e-39,4.798506738438726e-38,p30,0.78314805,37.31889389098948,True,upregulated
Stmn2,12.96249,1.1493251,1.9965966678137934e-38,1.0708004475425931e-37,p30,1.1493251,36.970291455971065,True,upregulated
Vim,12.9516,1.2300909,2.3010810718039646e-38,1.2272432382954478e-37,p30,1.2300909,36.911069352040535,True,upregulated
Sptan1,12.816659,0.5110768,1.322779171257308e-37,7.015845328215557e-37,p30,0.5110768,36.153919994020995,True,upregulated
Kcnq3,12.80002,0.8183281,1.6390786750695758e-37,8.645689714652709e-37,p30,0.8183281,36.06320035492684,True,upregulated
Parp1,12.746283,0.7237551,3.2696793028099017e-37,1.7152416014740468e-36,p30,0.7237551,35.76567469848015,True,upregulated
Limk1,12.643843,0.9641606,1.2099264220573048e-36,6.31265959334246e-36,p30,0.9641606,35.199787629129624,True,upregulated
Sun2,12.550399,1.6562513,3.955107600713894e-36,2.052380160370453e-35,p30,1.6562513,34.68774219216676,True,upregulated
Mpzl1,12.540069,0.993094,4.506034485106549e-36,2.3256952181195092e-35,p30,0.993094,34.63344720008122,True,upregulated
Arhgef7,12.522809,0.8480047,5.6016962707033785e-36,2.8757371229279375e-35,p30,0.8480047,34.54125081623065,True,upregulated
Ptch1,12.518921,0.9665977,5.882954593057771e-36,3.0040619198592873e-35,p30,0.9665977,34.52229111987823,True,upregulated
Srgap2,12.490097,1.1525009,8.455074404542696e-36,4.2946409673867665e-35,p30,1.1525009,34.36707313739741,True,upregulated
Efnb3,12.485487,1.0257121,8.959316921981773e-36,4.5268127605802645e-35,p30,1.0257121,34.344207468555,True,upregulated
Fbxw11,12.297275,0.875357,9.368249838384139e-35,4.708649133428678e-34,p30,0.875357,33.32710366995077,True,upregulated
Cacnb1,12.290762,1.3057733,1.015438373001303e-34,5.077191865006515e-34,p30,1.3057733,33.29437642447423,True,upregulated
Pdgfb,12.277103,2.0289836,1.2022562361421765e-34,5.9801346460958e-34,p30,2.0289836,33.22328903751692,True,upregulated
Slc38a1,12.259574,0.8759693,1.4928327907181123e-34,7.3872138097391125e-34,p30,0.8759693,33.13151933091727,True,upregulated
Tet2,12.160348,0.4772614,5.054298505649779e-34,2.4882700335506605e-33,p30,0.4772614,32.60410249065433,False,not_significant
Rab3a,12.159646,0.6621301,5.097910727072939e-34,2.4969358663214396e-33,p30,0.6621301,32.60259261233844,True,upregulated
Kcna2,11.961685,0.84123707,5.640577245146549e-33,2.748707693066339e-32,p30,0.84123707,31.560871442054705,True,upregulated
Mdh2,11.941108,0.8704568,7.225452906350636e-33,3.5032498939881874e-32,p30,0.8704568,31.455528882462698,True,upregulated
Syt1,11.892701,0.6775823,1.291612828512301e-32,6.230896057144769e-32,p30,0.6775823,31.205449493518948,True,upregulated
Fgfr1,11.8874035,1.4806533,1.3761892012579644e-32,6.605708166038229e-32,p30,1.4806533,31.180080616941737,True,upregulated
Map2,11.835978,0.77351135,2.543634408353494e-32,1.2148701651837584e-31,p30,0.77351135,30.915470133223856,True,upregulated
Nr4a1,11.804499,2.381671,3.6998872085977355e-32,1.7583622377494189e-31,p30,2.381671,30.754891651645533,True,upregulated
Mfge8,11.79601,1.0750757,4.0926298424374607e-32,1.9354308614482572e-31,p30,1.0750757,30.713222338180113,True,upregulated
Stx1a,11.794366,1.1922334,4.173303109420669e-32,1.9639073456097266e-31,p30,1.1922334,30.706879005469446,True,upregulated
Adgrg1,11.78527,1.5938137,4.649290080306976e-32,2.1772285254120472e-31,p30,1.5938137,30.66209598431827,True,upregulated
Neo1,11.774864,0.7077146,5.260170220292778e-32,2.4513414618840136e-31,p30,0.7077146,30.61059618908122,True,upregulated
Foxg1,11.735922,0.6707767,8.341283905499442e-32,3.868421521391045e-31,p30,0.6707767,30.412466209242606,True,upregulated
Frrs1l,11.701123,0.61646956,1.2577761499106874e-31,5.80512069189548e-31,p30,0.61646956,30.236188746592187,True,upregulated
Ptprm,11.678814,0.5982587,1.6356233848989539e-31,7.5129112416411275e-31,p30,0.5982587,30.124191741932663,True,upregulated
Cul1,11.463202,0.517851,2.0190818641111635e-30,9.230088521651034e-30,p30,0.517851,29.03479413382997,True,upregulated
Trpc5,11.427493,1.1606772,3.047800832196707e-30,1.3866771558809661e-29,p30,1.1606772,28.858024638955424,True,upregulated
Sema6c,11.423844,2.396879,3.1785427368945126e-30,1.4393401072729868e-29,p30,2.396879,28.841836572804574,True,upregulated
Sparcl1,11.36144,0.476325,6.50636351347348e-30,2.932445527199315e-29,p30,0.476325,28.532770046546272,False,not_significant
Nfib,11.284863,0.44516712,1.5588425081204513e-29,6.992938354185202e-29,p30,0.44516712,28.155340300238983,False,not_significant
Dicer1,11.249207,1.2413064,2.336840771912415e-29,1.0434265772260084e-28,p30,1.2413064,27.981538105513202,True,upregulated
Epha6,11.247517,0.75324064,2.38205756206256e-29,1.0586922498055822e-28,p30,0.75324064,27.975230266176993,True,upregulated
Grik2,11.238099,0.35654756,2.6502673434433383e-29,1.1724685021684815e-28,p30,0.35654756,27.93089881557933,False,not_significant
Gnaq,11.199775,0.62418336,4.0877051498948297e-29,1.8000903412380902e-28,p30,0.62418336,27.744705698387452,True,upregulated
Sox9,11.114269,0.9648869,1.0692252994209267e-28,4.687015011160227e-28,p30,0.9648869,27.329103655557322,True,upregulated
