,Cluster_1,Cluster_10,Cluster_11,Cluster_12,Cluster_13,Cluster_14,Cluster_15,Cluster_16,Cluster_17,Cluster_18,Cluster_19,Cluster_2,Cluster_20,Cluster_21,Cluster_22,Cluster_23,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8,Cluster_9,Cluster_0.0,Cluster_0.1,Cluster_0.10,Cluster_0.2,Cluster_0.3,Cluster_0.4,Cluster_0.5,Cluster_0.6,Cluster_0.7,Cluster_0.8,Cluster_0.9
Cluster_6,0.627679148637844,0.3424689612915959,0.44910442851431964,0.03997066012444164,0.15928638890347946,0.35861421921747416,0.044258114383301246,0.04669000751479466,0.18859740587750207,-0.011950443855374684,0.3162727000790087,0.20614729902770138,0.18315540736248073,0.15793346630387647,0.30860709003187575,0.3477511558658813,0.24012145769587762,0.2672802314812149,0.21658414515257726,1.0,0.29479983322939496,0.02063062896419249,0.3027292697489126,0.16289399068087312,0.06890990894046478,0.10466284249570537,0.3142783682936391,0.328439507312857,0.14385664653663593,0.16735331894923805,0.35930224705549074,0.10714032486137129,0.16487651627062452,0.19368245413265603
Cluster_7,0.2878525770691616,0.26590242170119543,0.39565860064165687,0.03400595170488037,0.4502156442325444,0.14373242227788266,0.019367155986617212,-0.037911734053941236,0.29620477974122195,-0.021260773012011798,0.46849900456461724,0.7457782982803158,0.10121251268744734,0.14419627957696168,0.32296548226067334,0.2300870939080277,0.09322502945022758,0.6095753972378356,0.6050344232733126,0.29479983322939496,1.0,0.12179448308471899,0.3834295816490628,0.4946638510502238,0.249973791105574,0.1637053334433368,0.8467055375319323,0.5907243917441407,0.39425093789270793,0.6054576382646393,0.63459187820716,0.2832378541548964,0.2900743988593629,0.39589471293924355
Cluster_8,0.018941241629864398,0.012159803617808615,0.04869932560039506,0.02687299415949708,0.03872101012840166,-0.0023761697690687167,0.09116263347532956,0.04480320024638363,0.060463326568062144,0.019884356279493094,0.07936768228464489,0.11116001015272896,-0.00731501651499903,0.011605375445939689,0.049826260481365264,-0.003784455298456128,-0.008668148368012373,0.03435893965046172,0.14595803095396825,0.020630628964192495,0.121794483084719,1.0,0.08401323898166389,0.13072070315264056,0.030863530846978002,0.009200256816720374,0.08499187631405432,0.12651003887023565,0.06805566606946971,0.1176779232860107,0.05432602750142185,0.03842486980107191,0.061105541843600196,0.033470270455922255
Cluster_9,0.31013351616450086,0.173407901510837,0.3787459763667702,0.03409142653285776,0.2210134634485312,0.2205621128961975,0.1586888938970849,0.004125965877182541,0.24658742547330048,0.021822700561664337,0.4207460755003098,0.3253410759562074,0.12125895946653238,0.14395748555691415,0.36069516346315916,0.18359375348168974,0.10163473353150444,0.322456150516024,0.27639141730315925,0.3027292697489126,0.3834295816490629,0.0840132389816639,1.0,0.1846865203998092,0.08407890987904988,0.14944120470516228,0.3988979742524303,0.3876756986337969,0.2689246553675534,0.23922056263715075,0.49366299855363766,0.12750790695061415,0.33501721814908686,0.21354340519438333
Cluster_0.0,0.18405954015486897,0.14621474091092865,0.23218215904619488,0.04961356953485672,0.2519445079275269,0.025886168700096,0.03328919977210627,0.022472750352714822,0.14429243584652604,-0.011770023303764284,0.23555414738841293,0.38815785004387177,0.04155488997845719,0.12841346835884224,0.16263364368656244,0.11296965195567922,0.12402484942790505,0.225522607092459,0.46984711615535674,0.16289399068087312,0.4946638510502238,0.1307207031526406,0.1846865203998092,1.0,0.26054952368606554,0.09421498366161962,0.4360087604650096,0.37046137404675306,0.22085766146745095,0.3872063573698342,0.29475346613153863,0.14859962750668237,0.1267207643321805,0.17288259200971115
Cluster_0.1,0.07985857565040946,0.08375156923832285,0.12101278808888112,0.016666633402735265,0.11579702472924247,0.035514327018568236,0.033683308923406034,-0.015514097278826272,0.08152744546355148,0.0041936514743212,0.10544350532337544,0.21556057149495875,0.0398086864595477,0.06605124933674131,0.07606807529345525,0.0525341576500723,0.0502366212745695,0.10530861007308429,0.22402465357813447,0.06890990894046478,0.24997379110557397,0.030863530846978002,0.08407890987904988,0.26054952368606554,0.9999999999999998,0.029961966831019027,0.17273735131358015,0.1691507331460479,0.10282927539642432,0.21797128434937202,0.13325018485918624,0.0792832405651102,0.043418938366791594,0.07828291250774834
Cluster_0.10,0.11325291819521519,0.06605806100697524,0.13843634795665144,0.021354659975915093,0.1015172929052121,0.18881918079569576,0.07011067694830309,-0.013210796396578583,0.07505743266562621,-0.005059108279774064,0.13107838469399777,0.1565740861790603,0.04648316968215801,0.05609863650490533,0.09273655937026853,0.07972161754099817,0.021293519149485175,0.0873815519916964,0.11437316999014523,0.10466284249570537,0.16370533344333682,0.009200256816720374,0.14944120470516228,0.09421498366161964,0.029961966831019027,1.0,0.15103736427845627,0.15216981638698457,0.12357805606971226,0.12374767863404368,0.17604387803981159,0.07588215310194878,0.10323085348903,0.0689495351535036
Cluster_0.2,0.3363016223234798,0.2654310178600001,0.3790544385236277,0.03225058901200366,0.3811964798321819,0.16197944809041356,0.08903398480771309,-0.020672888236316817,0.28190246759304355,-0.004269057464781655,0.4466340342365904,0.5965419310081188,0.11543118446821182,0.12874330958165883,0.3243000529032618,0.23735350313732193,0.11973943714145728,0.6120571337008588,0.5030304743142696,0.3142783682936391,0.8467055375319322,0.08499187631405432,0.39889797425243023,0.4360087604650096,0.17273735131358012,0.15103736427845627,1.0,0.610700336342537,0.40142179159478186,0.4749895831873641,0.6835096324411406,0.2566522491339078,0.3233159457048275,0.38060490836962124
Cluster_0.3,0.3929290600697736,0.2603119702861773,0.43459793843089806,0.10885660613780328,0.2803284772993989,0.2100527620057503,0.22265714039327786,-0.004603047891980905,0.27105108064492417,0.03217174187374507,0.4014115747968291,0.4828753709815368,0.13725840905605877,0.15302139922605773,0.2963042273561701,0.21198588231841922,0.1627169760475083,0.3648807768866844,0.4534846131719361,0.3284395073128569,0.5907243917441407,0.12651003887023562,0.3876756986337969,0.3704613740467531,0.1691507331460479,0.15216981638698457,0.6107003363425371,1.0,0.33536163070190095,0.4610057384503554,0.5100611569943451,0.21443699325237905,0.29535173926779845,0.2709701156303873
Cluster_0.4,0.1298842801035605,0.10306065011620529,0.1993085881192612,0.049390844647082446,0.18348270891739646,0.047881163588761634,0.10913286728710628,0.010700025815025448,0.1628206469134204,-0.009274350571194807,0.24451372516435027,0.3424826767937278,0.019557358566168276,0.07239298890360576,0.18177718877571564,0.08130415924469168,0.09603459568223581,0.2699833228407662,0.28563631034315223,0.14385664653663593,0.39425093789270793,0.06805566606946971,0.2689246553675534,0.22085766146745098,0.10282927539642432,0.12357805606971224,0.40142179159478186,0.33536163070190095,0.9999999999999999,0.3340535008386658,0.3192866141749829,0.15180896826622817,0.288729000984305,0.21329982178439874
Cluster_0.5,0.18230230240535694,0.1493532545288399,0.27688652339032643,0.03329161663626077,0.3011210086554345,0.09642710593435,0.0862409390929026,-0.044223723849714305,0.19632858122677788,0.004681249392939577,0.31473372249413295,0.5866492046490009,0.09083753520756518,0.09672917509118233,0.2011026641995757,0.11765904015098028,0.04330344972656673,0.2830593869943565,0.49249612758181827,0.16735331894923805,0.6054576382646393,0.1176779232860107,0.23922056263715075,0.3872063573698342,0.217971284349372,0.12374767863404369,0.47498958318736406,0.46100573845035536,0.3340535008386658,1.0,0.3386916580268229,0.26977534850174567,0.2037855858673462,0.22612224643872078
Cluster_0.6,0.41847308973532854,0.2892528323656985,0.5194060724959939,0.014812224698396444,0.3036391654830193,0.27122622783689304,0.11964020198409561,0.01648268983148774,0.28303213392978716,0.005170296495343744,0.44341293647792546,0.4495369084904789,0.1625393597908467,0.15391636602900732,0.3626799977677232,0.24763841952624274,0.12074475183959678,0.5471399246444477,0.3938053421734393,0.35930224705549074,0.6345918782071601,0.054326027501421854,0.49366299855363766,0.29475346613153863,0.13325018485918624,0.17604387803981159,0.6835096324411407,0.5100611569943451,0.3192866141749829,0.33869165802682294,1.0,0.1956223759118755,0.3436835107692432,0.35710675442794454
Cluster_0.7,0.11381065216539227,0.06819351435915721,0.16189574458922174,0.009758060212227176,0.11690060499186404,0.10476984194940442,0.028406479664110106,-0.008540242904913753,0.09447525631309563,-0.006039325592892836,0.14856669114669208,0.25818258572374836,0.03319685545543956,0.028319613404557076,0.10445409308584139,0.054460963366373766,0.0373842018671142,0.1932986602210961,0.1814706836411876,0.10714032486137129,0.2832378541548964,0.038424869801071904,0.12750790695061415,0.14859962750668237,0.0792832405651102,0.07588215310194878,0.2566522491339077,0.21443699325237908,0.1518089682662282,0.26977534850174567,0.19562237591187548,0.9999999999999998,0.0963823215346892,0.1169324283549208
Cluster_0.8,0.1563059703106354,0.10998356947984861,0.24917326306829354,0.022946700412157652,0.1612255798718578,0.10096516642458274,0.07062288424817359,-0.0032680174579288496,0.15188266558293834,-0.005884941228297164,0.21935523141001578,0.22718211789062162,0.0499146651270314,0.07823830330651556,0.17611127342093733,0.09690325347934282,0.08246027423252561,0.21470157867626663,0.25370879482039727,0.16487651627062452,0.29007439885936287,0.061105541843600196,0.33501721814908686,0.12672076433218052,0.043418938366791594,0.10323085348903,0.3233159457048275,0.29535173926779845,0.288729000984305,0.20378558586734616,0.34368351076924314,0.0963823215346892,1.0,0.17097702831993794
Cluster_0.9,0.22341536986349045,0.14736762006483795,0.23269782482294984,0.025295273501321186,0.17553186958576775,0.11131792391946525,0.010045408567815611,0.030848215432840848,0.14439290136029642,-0.005665654916590083,0.2704369861464081,0.28061259711942743,0.08298039855314737,0.07100697458183707,0.1846004821418169,0.16092140563976828,0.07629588819822782,0.41627382245493133,0.23892041348386092,0.193682454132656,0.39589471293924355,0.033470270455922255,0.21354340519438336,0.17288259200971115,0.07828291250774834,0.06894953515350362,0.38060490836962124,0.2709701156303873,0.2132998217843987,0.22612224643872078,0.3571067544279445,0.1169324283549208,0.17097702831993797,0.9999999999999999
