EntityID,geometry,dataset,group
hippo,"POLYGON ((12464.6 1481.93, 12319.1 1888.12, 12208.6 2256.54, 11649.8 2545.13, 11330.5 3153.01, 12098.1 3392.48, 12890.2 2815.3, 13148.1 2434.6, 13191 1802.16, 12841 1525.85, 12441.9 1470.59, 12464.6 1481.93))",202504111150_Sessa-p0-p7_VMSC10702_region_0,hippo
