EntityID,geometry,dataset,group
hippo,"POLYGON ((4622.38 8545.63, 3799.59 8046.42, 2702.61 7962.03, 2552.6 8721.48, 3068.27 9134.02, 4052.74 9312.16, 4999.71 8890.25, 4615.3 8552.71, 4622.38 8545.63))",202503071102_SESSA-p30-E165_VMSC10702_region_2,hippo
