names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Dnm1,44.651714,2.7246563,0.0,0.0,9,p30_R4p_ctrl
Prkca,39.67418,3.7227404,0.0,0.0,9,p30_R4p_ctrl
Gria1,39.608635,2.8993108,0.0,0.0,9,p30_R4p_ctrl
Atp1a3,35.74117,1.9589165,9.073126436516851e-280,2.1775503447640443e-277,9,p30_R4p_ctrl
Snhg11,35.344948,3.5220525,1.1988518323162029e-273,1.9181629317059244e-271,9,p30_R4p_ctrl
Grin2a,34.753857,3.204122,1.2119570174286e-264,1.6621124810449373e-262,9,p30_R4p_ctrl
Neurod6,31.90646,7.011557,2.1724070488953445e-223,2.6068884586744133e-221,9,p30_R4p_ctrl
Stxbp1,31.118946,1.8120714,1.335090393324086e-212,1.4240964195456918e-210,9,p30_R4p_ctrl
Gria2,29.389627,2.0297356,7.452164748090511e-190,7.154078158166892e-188,9,p30_R4p_ctrl
Epha6,28.646095,5.4789844,1.7930092041648374e-180,1.5648080327256764e-178,9,p30_R4p_ctrl
Rasgrp1,28.102388,3.6617718,9.159445592022598e-174,7.327556473618079e-172,9,p30_R4p_ctrl
Frrs1l,27.633684,2.5358737,4.383735186980708e-168,3.237219830385754e-166,9,p30_R4p_ctrl
Nsf,27.073904,2.1695638,1.9984032055930648e-161,1.3703336266923873e-159,9,p30_R4p_ctrl
Grin1,25.840107,2.0887268,3.1431899396244295e-147,2.011641561359635e-145,9,p30_R4p_ctrl
Ppp3cb,25.746696,2.4315755,3.5101164490535076e-146,2.1060698694321045e-144,9,p30_R4p_ctrl
Epha4,24.635319,2.2682025,5.287275680900128e-134,2.819880363146735e-132,9,p30_R4p_ctrl
Syt1,24.62089,2.773898,7.547992137336503e-134,3.813722343075286e-132,9,p30_R4p_ctrl
Syp,21.308704,2.3455236,9.42693046990161e-101,4.11356965959343e-99,9,p30_R4p_ctrl
Gabra5,20.876392,3.514826,8.777551060803668e-97,3.663673486248487e-95,9,p30_R4p_ctrl
Epha7,20.004879,2.101956,4.9938805822977404e-89,1.997552232919096e-87,9,p30_R4p_ctrl
Rab3a,17.919859,1.966157,8.253634585838936e-72,3.047495847078991e-70,9,p30_R4p_ctrl
Mapk8ip3,17.542889,1.424503,6.741272852100199e-69,2.3968970140800705e-67,9,p30_R4p_ctrl
Sptan1,17.529577,1.2795546,8.520134631882222e-69,2.9211890166453333e-67,9,p30_R4p_ctrl
Ptprs,17.400982,1.3278812,8.1099652436855e-68,2.684678149633821e-66,9,p30_R4p_ctrl
Prkcg,16.829403,4.0560265,1.48593765568017e-63,4.755000498176544e-62,9,p30_R4p_ctrl
Neurod2,16.268335,2.0440412,1.655975610205513e-59,4.817383593325128e-58,9,p30_R4p_ctrl
Zbtb20,16.211555,1.1639038,4.1786316145672e-59,1.179848926466033e-57,9,p30_R4p_ctrl
Grin2b,16.051302,2.6014278,5.597760576727058e-58,1.535385758187993e-56,9,p30_R4p_ctrl
Syn1,15.712585,1.6521058,1.240172367234763e-55,3.307126312626035e-54,9,p30_R4p_ctrl
Dlgap1,15.139326,1.2384613,8.91219872289365e-52,2.312354263237271e-50,9,p30_R4p_ctrl
Trpc4,14.752789,2.515588,2.9521245477735354e-49,7.457998857533142e-48,9,p30_R4p_ctrl
Camk2b,14.537302,1.3284916,7.03098129469737e-48,1.7307030879255063e-46,9,p30_R4p_ctrl
Slc17a7,13.689847,2.7676692,1.1675537794760751e-42,2.8021290707425804e-41,9,p30_R4p_ctrl
Gabbr1,13.588893,0.7818667,4.660757393610331e-42,1.0912992921624189e-40,9,p30_R4p_ctrl
Srgap3,13.24548,1.3034202,4.7921125999539144e-40,1.095340022846609e-38,9,p30_R4p_ctrl
Cacna2d1,13.214714,1.6266243,7.216042822803228e-40,1.6110235139281626e-38,9,p30_R4p_ctrl
Stx1b,13.0613785,0.9015906,5.472789075323539e-39,1.1675283360690216e-37,9,p30_R4p_ctrl
Parp1,12.354971,1.6015122,4.5792020238871867e-35,9.55659552811239e-34,9,p30_R4p_ctrl
Plcb1,12.329486,1.1749535,6.284652861834627e-35,1.2836737760343067e-33,9,p30_R4p_ctrl
Nrp1,12.316115,1.5863806,7.418280417490337e-35,1.4674954519605637e-33,9,p30_R4p_ctrl
Prickle2,12.315335,1.7061036,7.490341369382044e-35,1.4674954519605637e-33,9,p30_R4p_ctrl
Eef1a2,12.274508,1.0090487,1.2414359249377058e-34,2.383556975880395e-33,9,p30_R4p_ctrl
Ppp3r1,11.878731,2.189251,1.526676555284527e-32,2.818479794371434e-31,9,p30_R4p_ctrl
Rasd1,11.809954,3.3958344,3.4675060913543405e-32,6.164455273518827e-31,9,p30_R4p_ctrl
Ppp3ca,11.639432,2.067196,2.5973969064961283e-31,4.45268041113622e-30,9,p30_R4p_ctrl
Cacna1a,11.600843,2.0160253,4.080358735743496e-31,6.872183133883783e-30,9,p30_R4p_ctrl
Bin1,11.374867,0.7237756,5.578726062365392e-30,9.233753482535822e-29,9,p30_R4p_ctrl
Unc13a,11.312907,1.4625204,1.1327265501853278e-29,1.8430804884371436e-28,9,p30_R4p_ctrl
Rapgef2,11.284672,1.1359993,1.5622378735431346e-29,2.4995805976690154e-28,9,p30_R4p_ctrl
Crmp1,11.274432,2.2507825,1.7550712924046956e-29,2.762079410997554e-28,9,p30_R4p_ctrl
Dsp,42.128914,8.478904,0.0,0.0,11,p30_R4p_ctrl
Ptprj,36.02263,3.2990968,3.700713390331323e-284,1.776342427359035e-281,11,p30_R4p_ctrl
Gria2,35.582172,2.61021,2.643443682060302e-277,8.459019782592967e-275,11,p30_R4p_ctrl
Gria1,34.853516,2.7183564,3.766291349581187e-266,9.039099238994849e-264,11,p30_R4p_ctrl
Epha7,31.681309,4.1309133,2.8109770471216538e-220,5.397075930473576e-218,11,p30_R4p_ctrl
Grin2a,29.901592,2.843735,1.8762325800196367e-196,3.0019721280314186e-194,11,p30_R4p_ctrl
Grin1,29.078615,2.5270157,6.69207484752991e-186,9.17770264804102e-184,11,p30_R4p_ctrl
Camk2b,28.301966,3.385156,3.268654669729087e-176,3.4865649810443596e-174,11,p30_R4p_ctrl
Zbtb20,27.609749,2.1857057,8.49880425866221e-168,8.158852088315723e-166,11,p30_R4p_ctrl
Plxna4,25.625338,3.8144553,7.964368089497603e-145,6.950721241743364e-143,11,p30_R4p_ctrl
Cplx2,23.776516,1.9853412,5.84456800425741e-125,4.3159886800670104e-123,11,p30_R4p_ctrl
Nfib,22.797302,1.9632875,4.876569929356143e-115,3.343933665844212e-113,11,p30_R4p_ctrl
Epha4,22.169662,2.2046869,6.741513915410429e-109,4.3145689058626745e-107,11,p30_R4p_ctrl
Grik2,21.44816,2.7814174,4.750644724945507e-102,2.8503868349673045e-100,11,p30_R4p_ctrl
Dnm1,21.25376,1.370962,3.0429369826193153e-100,1.718364413714437e-98,11,p30_R4p_ctrl
Prox1,21.151194,4.5639963,2.6904337831738653e-99,1.4348980176927282e-97,11,p30_R4p_ctrl
Nsf,20.84264,1.6794918,1.7776271752556567e-96,8.98169520129174e-95,11,p30_R4p_ctrl
Neurod2,19.015873,3.0729942,1.2602251511289427e-80,5.260070196016456e-79,11,p30_R4p_ctrl
Stxbp1,17.699768,1.0671859,4.210393268762144e-70,1.6841573075048577e-68,11,p30_R4p_ctrl
Stxbp6,17.546967,4.4176416,6.274224677017165e-69,2.409302275974591e-67,11,p30_R4p_ctrl
Adcy1,17.526028,2.5582352,9.068699394227442e-69,3.348442853253209e-67,11,p30_R4p_ctrl
Tiam1,16.554642,4.625494,1.4821911237053433e-61,5.270012884285665e-60,11,p30_R4p_ctrl
Nrcam,15.614494,2.0381398,5.800342258628698e-55,1.9201132994081207e-53,11,p30_R4p_ctrl
Epb41l1,15.128376,1.303135,1.052618087373887e-51,3.259720528641714e-50,11,p30_R4p_ctrl
Fam163b,14.6955805,5.0750737,6.880588110234971e-49,2.0641764330704915e-47,11,p30_R4p_ctrl
C1ql3,14.190039,5.4186616,1.0559986506192821e-45,3.0719960745288207e-44,11,p30_R4p_ctrl
Frrs1l,14.060227,1.294845,6.667127659763933e-45,1.882483103933346e-43,11,p30_R4p_ctrl
Ntrk3,13.741097,3.1152232,5.759638878228705e-43,1.5797866637427303e-41,11,p30_R4p_ctrl
Dlgap1,13.41555,1.2391768,4.902828478555841e-41,1.3074209276148912e-39,11,p30_R4p_ctrl
Sptan1,13.373801,1.1251692,8.602936466517381e-41,2.2321132453666717e-39,11,p30_R4p_ctrl
Cntnap1,13.174519,1.6390176,1.2300930509878561e-39,3.1076034972324787e-38,11,p30_R4p_ctrl
Atp1a3,12.71602,0.7808754,4.817826670336318e-37,1.1859265650058629e-35,11,p30_R4p_ctrl
Atp1a1,12.61958,1.8721074,1.6469673786933315e-36,3.952721708863996e-35,11,p30_R4p_ctrl
Cacna2d1,12.56193,2.0189867,3.4189280570292694e-36,8.005294962800241e-35,11,p30_R4p_ctrl
Tanc1,12.150615,2.349767,5.693556466912174e-34,1.2711195833106248e-32,11,p30_R4p_ctrl
Calm1,12.114309,0.6997297,8.87082752883517e-34,1.9354532790185825e-32,11,p30_R4p_ctrl
Unc13a,11.933103,1.9878708,7.95525329440806e-33,1.697120702807053e-31,11,p30_R4p_ctrl
Srgap3,11.832819,1.3344139,2.641189543196749e-32,5.512047742323649e-31,11,p30_R4p_ctrl
Camkk1,11.654134,2.80425,2.1859216229079954e-31,4.464861187216331e-30,11,p30_R4p_ctrl
Trpc4,11.646189,2.237045,2.399516429179899e-31,4.799032858359797e-30,11,p30_R4p_ctrl
Gabbr2,11.157439,1.9662505,6.586124476160181e-29,1.2645358994227547e-27,11,p30_R4p_ctrl
Trpc6,10.878529,4.994737,1.4589850389929999e-27,2.6426898819495847e-26,11,p30_R4p_ctrl
Plcb1,10.697651,1.1909639,1.0439128714370051e-26,1.8558451047768979e-25,11,p30_R4p_ctrl
Sema5a,10.4554205,3.680327,1.383840634998827e-25,2.3306789642085508e-24,11,p30_R4p_ctrl
