gene,log2FoldChange,pvalue,ctrl_mean,mut_mean,ctrl_detection_rate,mut_detection_rate,ctrl_cells,mut_cells,padj,time_point,abs_log2FC,-log10_padj,significant,regulation
Dcx,,3.490904183242394e-21,-25.69049,1.341711,0.142923326384063,0.08153928955866523,4317,7432,1.0705439495276675e-20,p0,,19.970395498714662,False,not_significant
Nectin3,,3.5131122665928125e-20,15.507764,-7.82948,0.05072967338429465,0.0968783638320775,4317,7432,1.0100197766454336e-19,p0,,18.995670122451124,False,not_significant
Nxph1,,6.438046779111909e-20,-17.542522,5.6481233,0.06161686356265925,0.02691065662002153,4317,7432,1.7420597167008697e-19,p0,,18.758936961734126,False,not_significant
Cdh4,,9.20772182547958e-16,-21.310923,1.2693397,0.12578179291174427,0.07669537136706135,4317,7432,2.353084466511448e-15,p0,,14.628362483074117,False,not_significant
Chl1,-6.1594977,3.422013490974699e-15,-25.71135,-0.3596924,0.09034051424600417,0.05153390742734123,4317,7432,8.284874767622955e-15,p0,6.1594977,14.08171405189659,False,not_significant
Kit,,1.8915389060986238e-13,-16.12859,2.8779662,0.17187861941162844,0.11423573735199138,4317,7432,4.350539484026835e-13,p0,,12.361456885480171,False,not_significant
Nr2f1,,4.825921177034299e-10,12.675292,-3.8853056,0.03567292100996062,0.0616254036598493,4317,7432,1.0571065435408467e-09,p0,,8.975881238860973,False,not_significant
Neurod6,,1.448024870682606e-09,-13.698574,3.382188,0.2501737317581654,0.18877825618945102,4317,7432,3.0276883659727218e-09,p0,,8.51888882795115,False,not_significant
Cadm1,-2.947663,2.90970157051324e-08,-29.85763,-3.8700836,0.4208941394486912,0.3323466092572659,4317,7432,5.81940314102648e-08,p0,2.947663,7.235121555874357,True,downregulated
Itpr3,,4.782315904182894e-08,-9.931164,2.5140362,0.04378040305767894,0.024757804090419805,4317,7432,9.166105483017213e-08,p0,,7.037815149226437,False,not_significant
Gabra2,,6.073421807914942e-08,1.9853873,-9.899715,0.03729441741950429,0.059607104413347684,4317,7432,1.1175096126563494e-07,p0,,6.951748732441526,False,not_significant
Neurod2,,5.41114087479045e-07,-12.549116,2.898803,0.28908964558721334,0.2238966630785791,4317,7432,9.573556932321567e-07,p0,,6.018926675694728,False,not_significant
Celf2,,1.1328259612753382e-06,-11.197193,1.4482226,0.08918230252490156,0.06283638320775027,4317,7432,1.929999785876502e-06,p0,,5.714442739174951,False,not_significant
Ephb2,,7.191950469695795e-06,-6.417334,2.8186538,0.06856613388927496,0.04709364908503767,4317,7432,1.181534720021452e-05,p0,,4.927553511871495,False,not_significant
Ntm,,3.142721775233218e-05,-8.449323,1.1394283,0.07458883483900858,0.05355220667384284,4317,7432,4.9850069538182076e-05,p0,,4.302334231534318,False,not_significant
Foxg1,,4.078912231613442e-05,-13.411484,0.68802243,0.2828353022932592,0.23762109795479008,4317,7432,6.254332088473945e-05,p0,,4.203819062593772,False,not_significant
Neo1,1.9494475,8.479882107087795e-05,-2.0464118,-7.903786,0.2237665045170257,0.2360064585575888,4317,7432,0.0001258305086858189,p0,1.9494475,3.9002140477022507,True,upregulated
Casp3,,0.0001652297878297043,1.7449499,-6.2052336,0.034051424600416956,0.04843918191603875,4317,7432,0.00023751782000519994,p0,,3.6243038014513225,False,not_significant
Cdh2,0.7031962,0.00030004128022199846,-1.4363024,-2.3384552,0.41487143849895763,0.39652852529601723,4317,7432,0.0004182393603094524,p0,0.7031962,3.3785750983456464,False,not_significant
Hcn1,,0.0005756828485370372,0.5392887,-6.1788783,0.0847810979847116,0.10252960172228202,4317,7432,0.0007788650303736386,p0,,3.108537794756827,False,not_significant
Tuba1a,,0.002243906884855811,-6.8358984,0.3869947,0.07018763029881862,0.0546286329386437,4317,7432,0.0029491347629533515,p0,,2.530305381578493,False,not_significant
P2ry1,,0.003186203105638116,-4.4635925,2.4339173,0.015520037062775075,0.009418729817007535,4317,7432,0.004071259523870926,p0,,2.390271212483625,False,not_significant
Stmn1,-3.4085553,0.00947632035657955,-8.179398,-0.77027166,0.16423442205235117,0.13751345532831,4317,7432,0.011781371254125927,p0,3.4085553,1.9288041583229782,False,not_significant
Btg1,,0.01209881140536387,-4.276048,1.3588876,0.11003011350474867,0.09257265877287406,4317,7432,0.01464592959596679,p0,,1.8342830578788494,False,not_significant
Meis2,,0.014890549084097222,-5.642616,1.1801522,0.14825110030113506,0.1302475780409042,4317,7432,0.017563211740217237,p0,,1.7553960628313772,False,not_significant
Epha3,-1.2551323,0.11980091254869353,-19.976366,-8.369202,0.06184850590687978,0.05435952637244349,4317,7432,0.13777104943099758,p0,1.2551323,0.8608420334682821,False,not_significant
Rnf2,,0.20084435188012528,-2.049621,0.5190373,0.046096826499884176,0.0405005382131324,4317,7432,0.22533756552404302,p0,,0.6471664019741313,False,not_significant
Cd24a,-1.2575002,0.2229032167026027,-10.075615,-4.2143083,0.07412555015056753,0.06660387513455328,4317,7432,0.244132094483803,p0,1.2575002,0.6123751229139252,False,not_significant
Nrp1,-1.1990273,0.33211633934830287,-13.310935,-5.7978287,0.3634468380820014,0.32831001076426264,4317,7432,0.3552872467446961,p0,1.1990273,0.4494203814997252,False,not_significant
Lnpk,-2.314568,0.40999056986971205,-2.517066,-0.505988,0.01992124160296502,0.017626480086114102,4317,7432,0.42862650486378984,p0,2.314568,0.36792097711084565,False,not_significant
Cdc42,-3.741896,0.5864552998423906,1.9689912,0.14717054,0.024090803798934444,0.025565123789020452,4317,7432,0.5994876398388882,p0,3.741896,0.22221976670208626,False,not_significant
Sox11,-2.1932437,0.919527506412043,-5.156791,-1.12758,0.3094741718786194,0.27179763186221745,4317,7432,0.919527506412043,p0,2.1932437,0.036435274904105974,False,not_significant
