gene,log2FoldChange,pvalue,ctrl_mean,mut_mean,ctrl_detection_rate,mut_detection_rate,ctrl_cells,mut_cells,padj,time_point,abs_log2FC,-log10_padj,significant,regulation
Dpysl2,-0.6348276,0.0,50.876656,32.76547,0.16522292993630575,0.6099778815433767,7850,4069,0.0,p30,0.6348276,300.0,False,not_significant
Glg1,-0.25285354,0.0,45.553436,38.23003,0.10165605095541401,0.5239616613418531,7850,4069,0.0,p30,0.25285354,300.0,False,not_significant
Src,0.28524092,0.0,36.90367,44.97132,0.09121019108280255,0.5195379700172033,7850,4069,0.0,p30,0.28524092,300.0,False,not_significant
Fbxo31,1.2958499,5.4018277286603e-310,16.668943,40.925854,0.06178343949044586,0.3472597689850086,7850,4069,1.2475649754286927e-308,p30,1.2958499,299.9999999945819,True,upregulated
Ap2a1,0.45086804,2.4238602792234393e-307,26.248613,35.878242,0.08866242038216561,0.40820840501351685,7850,4069,5.3435101610153095e-306,p30,0.45086804,299.99999767934924,False,not_significant
Grk3,-0.18250221,7.18961227343165e-298,33.702477,29.697725,0.04114649681528663,0.2880314573605308,7850,4069,1.5160704141801524e-296,p30,0.18250221,295.8192519822273,False,not_significant
Llgl1,-0.63155055,3.57650088400227e-287,43.523655,28.093748,0.010573248407643312,0.1946424182845908,7850,4069,7.227512203087921e-286,p30,0.63155055,285.1410111663845,False,not_significant
Akt2,-0.10355191,4.673469517493073e-283,33.482838,31.163773,0.02929936305732484,0.2482182354386827,7850,4069,9.066530863936562e-282,p30,0.10355191,281.04255885570217,False,not_significant
Coro2b,-0.3449537,6.452380343887688e-283,36.019318,28.359207,0.05872611464968153,0.3226837060702875,7850,4069,1.2036171026098187e-281,p30,0.3449537,280.9195116498483,False,not_significant
Apba1,0.45076612,5.209483149062429e-269,24.115925,32.960823,0.09184713375796179,0.3863357090194151,7850,4069,9.357775286278807e-268,p30,0.45076612,267.0288273879856,False,not_significant
Cdk5r2,3.071297,9.371987990493672e-269,5.8054767,48.796688,0.030063694267515925,0.24182845908085523,7850,4069,1.6233622054962252e-267,p30,3.071297,266.78958456933077,True,upregulated
Prickle2,,1.749502835666797e-265,-29.476505,61.47233,0.16726114649681528,0.5431309904153354,7850,4069,2.9258926734427466e-264,p30,,263.5337416085547,False,not_significant
Cx3cl1,,6.592502835701792e-261,-15.699725,54.868103,0.08598726114649681,0.3703612681248464,7850,4069,1.0657879584384563e-259,p30,,258.9723291908443,False,not_significant
Adcy1,,1.7059059709907016e-258,-25.071918,58.400604,0.1710828025477707,0.537970017203244,7850,4069,2.6689174062273882e-257,p30,,256.57366486591826,False,not_significant
Slc6a1,0.24686554,3.648442356140962e-255,26.088531,30.957335,0.04,0.26001474563774885,7850,4069,5.529670446026145e-254,p30,0.24686554,253.25730075074543,False,not_significant
Spop,6.1995926,6.127270203993463e-255,0.5961161,43.812115,0.13401273885350318,0.466699434750553,7850,4069,9.005230451323726e-254,p30,6.1995926,253.04550516874588,True,upregulated
Lrp1,-0.45311716,1.6221060102739114e-254,35.489487,25.923752,0.05401273885350318,0.2941754730892111,7850,4069,2.3138865146554323e-253,p30,0.45311716,252.6356579449813,False,not_significant
Gnb1,0.014482814,2.755807195969529e-251,31.06637,31.379807,0.19668789808917198,0.5765544359793561,7850,4069,3.818761400129205e-250,p30,0.014482814,249.41807747591432,False,not_significant
Lrrc4,1.0259894,4.943558900370793e-251,18.462416,37.596043,0.03184713375796178,0.23666748586876382,7850,4069,6.660072407443985e-250,p30,1.0259894,249.17652104921072,True,upregulated
Syp,,6.762118016458185e-231,-14.75912,49.57908,0.21452229299363057,0.5846645367412141,7850,4069,8.863857399951945e-230,p30,,229.05237723940627,False,not_significant
Fbxo2,2.9407353,4.7988082922508924e-225,6.800123,52.21152,0.01605095541401274,0.1776849348734333,7850,4069,6.12479479405706e-224,p30,2.9407353,223.21290845738002,True,upregulated
Gng7,,9.741623348313839e-221,-14.2839575,45.76526,0.11273885350318472,0.4003440648808061,7850,4069,1.2114582881877466e-219,p30,,218.91669153449533,False,not_significant
Gnai2,-0.1541951,1.3407316042246885e-217,30.099638,27.048546,0.15312101910828024,0.4743180142541165,7850,4069,1.625637070122435e-216,p30,0.1541951,215.78897640587374,False,not_significant
Camk2a,,1.078346905562109e-216,-77.33286,72.99039,0.3356687898089172,0.7530105677070533,7850,4069,1.2756054858478607e-215,p30,,214.8942836217054,False,not_significant
Eef1a2,,4.514212663029043e-216,-46.681633,61.741344,0.2689171974522293,0.6500368640943721,7850,4069,5.212840813259729e-215,p30,,214.28292553710608,False,not_significant
Mapk3,1.2784135,7.105364125817569e-214,13.995599,33.949417,0.04828025477707006,0.2546080117965102,7850,4069,8.01418976981749e-213,p30,1.2784135,212.09614037802402,True,upregulated
Atp1b2,,1.571404579944071e-207,-6.349306,41.029278,0.15987261146496815,0.47136888670434995,7850,4069,1.7321164119838054e-206,p30,,205.76142292329834,False,not_significant
Camk2g,0.023815764,1.257756326224457e-202,24.459616,24.866743,0.07592356687898089,0.30892111083804374,7850,4069,1.355581818264137e-201,p30,0.023815764,200.86787426476866,False,not_significant
Cacna1a,1.2762991,2.064249877089581e-202,13.427176,32.52288,0.11872611464968152,0.39690341607274515,7850,4069,2.1764373704096674e-201,p30,1.2762991,200.6622538256703,True,upregulated
Unc13a,1.413351,2.8391489979663925e-202,12.730237,33.90764,0.15898089171974522,0.4745637748832637,7850,4069,2.9297601361993624e-201,p30,1.413351,200.53316793452277,True,upregulated
Sun1,-0.6907805,7.888998069024813e-200,34.92431,21.636257,0.018089171974522294,0.1695748341115753,7850,4069,7.971175132243822e-199,p30,0.6907805,198.0984776490144,False,not_significant
Sdc4,2.6675127,4.576174794145706e-199,6.713224,42.651318,0.02407643312101911,0.1848119931187024,7850,4069,4.529479132980954e-198,p30,2.6675127,197.34395173676822,True,upregulated
Rhob,,1.5214606181154395e-195,-16.111532,44.75895,0.19121019108280254,0.5377242565740968,7850,4069,1.4758167995719763e-194,p30,,193.83096755028603,False,not_significant
Ablim1,0.9268191,1.7036000996206504e-195,16.06189,30.534933,0.0489171974522293,0.24281150159744408,7850,4069,1.6200902908157166e-194,p30,0.9268191,193.7904607806979,True,upregulated
Prkcz,1.6218868,1.8495803129407316e-195,11.081277,34.105656,0.03821656050955414,0.21798967805357583,7850,4069,1.7250893303389517e-194,p30,1.6218868,193.76318841092765,True,upregulated
Slc38a3,-0.2729266,2.454377240895618e-195,28.88917,23.909801,0.03681528662420382,0.21479478987466208,7850,4069,2.2459867204422166e-194,p30,0.2729266,193.64859281586428,False,not_significant
Vamp2,,1.2740916581759557e-187,-16.078339,43.70865,0.15503184713375795,0.4472843450479233,7850,4069,1.1443230633617378e-186,p30,,185.94145134894495,False,not_significant
Apoe,,3.1588258822593315e-185,-13.542353,41.853596,0.19796178343949045,0.5271565495207667,7850,4069,2.7855100961741377e-184,p30,,183.55509526308688,False,not_significant
Sema7a,0.2757562,1.2019082423659847e-184,21.088078,25.529829,0.14522292993630573,0.4288522978618825,7850,4069,1.040938388477683e-183,p30,0.2757562,182.98257497494288,False,not_significant
Rbfox3,1.2772104,3.3824088326849896e-182,12.714402,30.81588,0.04713375796178344,0.23027770951093635,7850,4069,2.87801453307407e-181,p30,1.2772104,180.54090701734245,True,upregulated
Tbc1d24,-0.72610486,2.24068334432663e-180,32.60139,19.708647,0.04573248407643312,0.2268370607028754,7850,4069,1.8736748655145093e-179,p30,0.72610486,178.72730576903183,False,not_significant
Sema6b,0.3553371,2.9033688863372303e-180,23.95721,30.648087,0.005095541401273885,0.11919390513639715,7850,4069,2.386667643853486e-179,p30,0.3553371,178.62220805459611,False,not_significant
Olig1,,6.744595331216653e-179,-15.498294,45.078304,0.08178343949044586,0.3013025313344802,7850,4069,5.451881226066794e-178,p30,,177.26345361421406,False,not_significant
Ntsr2,,1.3621299696917607e-178,-33.458023,53.434555,0.08636942675159236,0.31113295650036865,7850,4069,1.0830049759024654e-177,p30,,176.9653695479896,False,not_significant
Epb41l1,,4.2716815040582944e-178,-11.615599,44.740105,0.3440764331210191,0.7399852543622512,7850,4069,3.3415573055939886e-177,p30,,176.4760510866008,False,not_significant
Lhfpl4,-0.22692853,2.3022167862046365e-174,28.959333,24.744362,0.008407643312101911,0.12656672401081348,7850,4069,1.7723414941416646e-173,p30,0.22692853,172.75145259467678,False,not_significant
Slc6a11,-0.74816614,4.864514966080432e-173,32.01614,19.061125,0.12343949044585988,0.37355615630376016,7850,4069,3.6863902477328273e-172,p30,0.74816614,171.43339869150822,False,not_significant
Pdgfb,1.0888047,3.391693044227678e-170,14.688714,31.242565,0.02165605095541401,0.16121897272057018,7850,4069,2.5307248099237288e-169,p30,1.0888047,168.59675507729506,True,upregulated
Tuba3a,0.9070355,9.324721946404422e-170,18.544909,34.775196,0.006242038216560509,0.11698205947407225,7850,4069,6.852257793948704e-169,p30,0.9070355,168.16416630647953,True,upregulated
Nectin1,-0.6226292,1.8875345737527612e-166,29.993256,19.480206,0.03414012738853503,0.1899729663307938,7850,4069,1.3663496541344613e-165,p30,0.6226292,164.86443814880263,False,not_significant
Pdpk1,0.5918139,7.633722170657641e-166,17.084084,25.748114,0.06458598726114649,0.25780289997542394,7850,4069,5.444640077601406e-165,p30,0.5918139,164.2640308243523,False,not_significant
Stx2,1.0793839,3.1990140723997196e-163,13.739278,29.032928,0.033503184713375794,0.18677807815188008,7850,4069,2.2485823552374843e-162,p30,1.0793839,161.64809120159384,True,upregulated
Hdac4,-0.6968872,3.1221958800660963e-162,30.480476,18.803461,0.0664968152866242,0.2582944212337184,7850,4069,2.1632357169029385e-161,p30,0.6968872,160.66489615509968,False,not_significant
Nr4a1,0.62119114,3.948692090567741e-162,18.06844,27.791872,0.021146496815286624,0.15433767510444826,7850,4069,2.6973460055286683e-161,p30,0.62119114,160.56906334029034,False,not_significant
Limk2,0.46919778,1.6428571829466492e-160,18.06652,25.010197,0.09681528662420383,0.319734578520521,7850,4069,1.1066468524015622e-159,p30,0.46919778,158.95599094689186,False,not_significant
Syn2,3.0883603,1.8429418421550805e-158,3.6127925,30.727844,0.05987261146496815,0.24207421971000245,7850,4069,1.2244202649934439e-157,p30,3.0883603,156.91206949114428,True,upregulated
Cxcl14,6.559385,1.07052693639465e-155,0.38753322,36.549423,0.03681528662420382,0.1880068812976161,7850,4069,7.016291407451421e-155,p30,6.559385,154.15389238172583,True,upregulated
Cacnb1,0.81664807,1.780290256896943e-154,15.288007,26.926905,0.029044585987261146,0.17031211599901697,7850,4069,1.1512543661266897e-153,p30,0.81664807,152.93882870973223,True,upregulated
Atp1a1,1.0380144,4.057159233629407e-152,12.780573,26.243622,0.16585987261146498,0.4426148930941263,7850,4069,2.589108195145082e-151,p30,1.0380144,150.58684980063788,True,upregulated
Grin2c,2.2554688,2.5411592699616124e-150,7.9040675,37.741085,0.012356687898089172,0.12435487834848857,7850,4069,1.6006003193914053e-149,p30,2.2554688,148.79571710078088,True,upregulated
Gnas,0.3092944,1.335573244583848e-146,20.64379,25.579752,0.23426751592356687,0.5497665274023101,7850,4069,8.304525943886747e-146,p30,0.3092944,145.0806851538002,False,not_significant
Clu,,4.8346355456786034e-145,-39.733242,48.21417,0.17579617834394903,0.4487589088228066,7850,4069,2.968099037536864e-144,p30,,143.5275216119044,False,not_significant
Gnb2,-0.35509127,2.8022976325939893e-142,24.933882,19.493813,0.07541401273885351,0.26222659130007375,7850,4069,1.6988929397601062e-141,p30,0.35509127,140.7698339884861,False,not_significant
Vamp1,1.0056281,2.2169243355612996e-138,14.24716,28.605696,0.012993630573248408,0.11894814450724994,7850,4069,1.32741765771263e-137,p30,1.0056281,136.87699240953853,True,upregulated
Socs7,0.6231645,1.2426102412303454e-137,14.494604,22.325314,0.08038216560509553,0.2686163676579012,7850,4069,7.349584963374604e-137,p30,0.6231645,136.13373718516144,False,not_significant
Cdkl5,2.1753922,6.5892540455051286e-136,6.1813445,27.921663,0.05694267515923567,0.2177439174244286,7850,4069,3.850347243457816e-135,p30,2.1753922,134.41450010188964,True,upregulated
Gabrb1,3.836647,2.3168249625055312e-135,2.0965393,29.953587,0.05235668789808917,0.208896534775129,7850,4069,1.337690603351408e-134,p30,3.836647,133.8736443236349,True,upregulated
Unc5a,4.429798,1.0231646107620131e-132,1.3815784,29.776777,0.055796178343949045,0.2150405505038093,7850,4069,5.838056896700899e-132,p30,4.429798,131.23373167676786,True,upregulated
Cplx2,,1.1936744089422914e-132,-41.247,51.32838,0.3811464968152866,0.7645613172769722,7850,4069,6.731768469035015e-132,p30,,131.1718708294683,False,not_significant
Homer2,0.67511195,9.725614928613906e-129,16.419306,26.217045,0.011337579617834395,0.10862619808306709,7850,4069,5.421750851008902e-128,p30,0.67511195,127.2658604436936,False,not_significant
Dicer1,-0.7023583,1.329034214184897e-128,26.90049,16.532148,0.033121019108280254,0.16269353649545343,7850,4069,7.324790839541761e-128,p30,0.7023583,127.13520477213832,False,not_significant
Ptpn11,2.7131476,3.4866704608029195e-126,4.3923616,28.802946,0.21121019108280253,0.4998771196854264,7850,4069,1.9000395207746247e-125,p30,2.7131476,124.72123736563884,True,upregulated
Arhgef12,1.8877617,4.724821106162754e-125,7.589365,28.085253,0.22687898089171973,0.522732858196117,7850,4069,2.5461535960988174e-124,p30,1.8877617,123.59411540118272,True,upregulated
Aldh1l1,1.2702835,1.211488762447532e-123,10.924093,26.349892,0.024968152866242037,0.13983779798476284,7850,4069,6.456835711945637e-123,p30,1.2702835,122.18998026366434,True,upregulated
Cdkn2c,-0.26599282,6.191533212585796e-122,22.434969,18.657509,0.023694267515923566,0.13590562791840746,7850,4069,3.264014791417512e-121,p30,0.26599282,120.48624788183716,False,not_significant
Itpr1,0.26652548,8.309273225065677e-120,15.847373,19.062922,0.08343949044585987,0.2595232243794544,7850,4069,4.333330660383713e-119,p30,0.26652548,118.36317817030074,False,not_significant
Ssh1,-0.4770038,3.0060278587620153e-119,23.868635,17.148855,0.03337579617834395,0.15654952076677317,7850,4069,1.5509824590421036e-118,p30,0.4770038,117.80939311384617,False,not_significant
Prkacb,-0.33215854,1.5966316833804978e-118,21.158846,16.807468,0.03337579617834395,0.15630376013762595,7850,4069,8.15122490988991e-118,p30,0.33215854,117.08877712357493,False,not_significant
Agt,5.6605706,2.825048520284987e-115,0.68410856,34.60402,0.015414012738853504,0.1113295650036864,7850,4069,1.4272380545189778e-114,p30,5.6605706,113.84550358319828,True,upregulated
Aldoc,,1.9033613474946016e-114,-24.949202,37.894108,0.12254777070063694,0.31826001474563775,7850,4069,9.516806737473007e-114,p30,,113.02150875003301,False,not_significant
Cfl1,0.451974,2.4648036864126702e-113,14.623264,20.003319,0.10165605095541401,0.28557385106905875,7850,4069,1.2198263141940255e-112,p30,0.451974,111.91370200224083,False,not_significant
Jun,0.76301396,3.5598196469690176e-112,12.43843,21.108416,0.07222929936305733,0.2315065126566724,7850,4069,1.7439520492727004e-111,p30,0.76301396,110.75846546035676,True,upregulated
Numb,-0.52189445,4.362646104783635e-112,23.751928,16.542189,0.022165605095541403,0.12607520275251904,7850,4069,2.115883360820063e-111,p30,0.52189445,110.67450827668809,False,not_significant
Efnb3,0.7720776,2.6922791680113174e-111,12.485366,21.3216,0.06101910828025478,0.2084050135168346,7850,4069,1.2928271252331572e-110,p30,0.7720776,109.88845954439785,True,upregulated
Slitrk5,1.1469928,7.263012412264916e-110,9.900515,21.92487,0.10802547770700636,0.2981076431555665,7850,4069,3.4534911960279256e-109,p30,1.1469928,108.46174164680171,True,upregulated
Ntrk3,-0.24779342,2.792597081536377e-109,21.115772,17.783356,0.12050955414012739,0.32243794544114035,7850,4069,1.3149607616943135e-108,p30,0.24779342,107.88108720628745,False,not_significant
Dab2ip,-0.4385481,6.006090471624981e-109,23.732042,17.511324,0.008917197452229299,0.0901941508970263,7850,4069,2.8009171910943426e-108,p30,0.4385481,107.55269973087026,False,not_significant
Nptx2,0.8716751,2.327969955989907e-108,13.707512,25.081816,0.009044585987261147,0.0901941508970263,7850,4069,1.0753004082429569e-107,p30,0.8716751,106.96847018931456,False,not_significant
Nlgn3,0.28949323,1.566192277535323e-107,16.314106,19.939278,0.1329936305732484,0.33865814696485624,7850,4069,7.166068439666336e-107,p30,0.28949323,106.1447190484128,False,not_significant
Mecp2,-0.23866385,9.507322750401972e-106,20.191044,17.112513,0.04318471337579618,0.16711722782010321,7850,4069,4.309393956957903e-105,p30,0.23866385,104.36558380168509,False,not_significant
Ngef,,7.347866291897749e-105,-25.470842,35.247196,0.10356687898089172,0.2838535266650283,7850,4069,3.2997362514540814e-104,p30,,103.48152077197537,False,not_significant
Trpc5,0.6401124,2.2574028526212225e-103,12.684433,19.768063,0.05426751592356688,0.1875153600393217,7850,4069,1.0044407188268742e-102,p30,0.6401124,101.99807568982274,False,not_significant
Camk2b,,3.3176755399360525e-103,-25.330256,40.274998,0.27121019108280253,0.5696731383632342,7850,4069,1.4627933062445321e-102,p30,,101.83481703566494,False,not_significant
Map2k1,,8.4711477752691e-103,-21.639496,34.952366,0.0867515923566879,0.2499385598427132,7850,4069,3.701357361266228e-102,p30,,101.43163898231003,False,not_significant
Kank1,2.206252,8.979441859220574e-102,5.94433,27.431593,0.018343949044585986,0.11010076185795035,7850,4069,3.888419019394623e-101,p30,2.206252,100.41022694127521,True,upregulated
Ptch1,0.44189078,2.0326904420551023e-101,13.718058,18.634382,0.0710828025477707,0.21897272057016465,7850,4069,8.724379330944465e-101,p30,0.44189078,100.05926545981107,False,not_significant
Pik3cd,-0.61471814,5.576783552605733e-101,24.031582,15.694004,0.011210191082802547,0.09166871467190955,7850,4069,2.3725789675559475e-100,p30,0.61471814,99.62477932385197,False,not_significant
Sema4f,-0.55961573,7.680675329917187e-100,21.686003,14.713581,0.051210191082802545,0.17965101990661095,7850,4069,3.2392413347911614e-99,p30,0.55961573,98.48955669432894,False,not_significant
Camkk1,,3.878870543875746e-99,-30.678152,39.348515,0.10203821656050956,0.2737773408699926,7850,4069,1.621769149810118e-98,p30,,97.79001096522893,False,not_significant
Olig2,,1.848523796772372e-98,-2.6892755,25.877945,0.09184713375796179,0.25362496927992134,7850,4069,7.662684114825645e-98,p30,,97.11561907735546,False,not_significant
Clcn2,-0.14603841,3.3326522994706934e-98,19.14577,17.30258,0.017834394904458598,0.10666011304988941,7850,4069,1.3697765807146495e-97,p30,0.14603841,96.86335026326361,False,not_significant
Dlg4,,1.1824091110211562e-97,-6.503686,30.06553,0.04152866242038217,0.15679528139592036,7850,4069,4.819062343237486e-97,p30,,96.31703745528235,False,not_significant
Homer3,0.5086467,1.5844352598500478e-97,14.643692,20.833801,0.02267515923566879,0.11722782010321947,7850,4069,6.403759175227276e-97,p30,0.5086467,96.19356500886337,False,not_significant
Dnajc5,2.1553898,1.9746726414330383e-97,4.946176,22.034668,0.10726114649681529,0.2821332022609978,7850,4069,7.915010174339038e-97,p30,2.1553898,96.10154852253802,True,upregulated
Syt2,-0.014391593,1.1458854572536676e-96,18.919344,18.731552,0.010955414012738853,0.08773654460555419,7850,4069,4.555364317770728e-96,p30,0.014391593,95.34147688436158,False,not_significant
Fgf13,2.3375435,3.6517839266932766e-96,5.000455,25.274364,0.0267515923566879,0.1250921602359302,7850,4069,1.4399310605253978e-95,p30,2.3375435,94.84165830009233,True,upregulated
Tafa2,,8.35554449698792e-96,-1.4015352,27.684505,0.028280254777070062,0.12877856967313836,7850,4069,3.268096033096082e-95,p30,,94.48570519019626,False,not_significant
Tanc1,,4.0558813676967386e-95,-28.086922,37.378925,0.14585987261146496,0.34578520521012535,7850,4069,1.5736819706663347e-94,p30,,93.8030830307699,False,not_significant
Cdk6,-0.54253685,7.913576346380881e-95,21.029352,14.437966,0.02305732484076433,0.11624477758663063,7850,4069,3.0460988317418466e-94,p30,0.54253685,93.51625600993503,False,not_significant
Arhgef2,0.31229886,1.1169981495236628e-93,15.139351,18.7983,0.15490445859872612,0.36642909805849105,7850,4069,4.26570159463761e-93,p30,0.31229886,92.37000952871198,False,not_significant
Syn1,,1.2849853233407582e-93,-31.235987,37.961926,0.22089171974522293,0.4630130253133448,7850,4069,4.868889701720842e-93,p30,,92.31257006371177,False,not_significant
Gabbr2,,4.929882519103165e-93,-1.0348388,23.639051,0.14203821656050955,0.3398869501105923,7850,4069,1.8534829626085544e-92,p30,,91.7320114016922,False,not_significant
Gpr17,,1.9736224440659331e-91,-9.005518,31.263664,0.04089171974522293,0.1501597444089457,7850,4069,7.363129887476751e-91,p30,,90.13293753839103,False,not_significant
Nfatc2,2.4693046,2.6908285025231086e-91,4.184706,23.17393,0.03961783439490446,0.14893094126320963,7850,4069,9.962227662013036e-91,p30,2.4693046,90.00164353776663,True,upregulated
Efna1,0.3888738,3.336661359834634e-91,13.262964,17.366138,0.057452229299363056,0.18432047186040795,7850,4069,1.2259702723634829e-90,p30,0.3888738,89.91152006057212,False,not_significant
Mdm2,-0.61023647,3.409624639197549e-90,21.932922,14.368023,0.033503184713375794,0.13590562791840746,7850,4069,1.2433593609103844e-89,p30,0.61023647,88.90540333161222,False,not_significant
Grin2b,2.3419733,8.475295417581639e-90,4.3217444,21.911055,0.14140127388535031,0.33890390759400346,7850,4069,3.067550953378429e-89,p30,2.3419733,88.51320821471757,True,upregulated
Unc5b,2.0378478,7.484690026498059e-89,5.809729,23.856634,0.025605095541401272,0.1179651019906611,7850,4069,2.6889441947048583e-88,p30,2.0378478,87.57041821086084,True,upregulated
Gls,5.021503,8.83525060402802e-89,0.70605,22.932869,0.10089171974522293,0.26198083067092653,7850,4069,3.150806281583522e-88,p30,5.021503,87.50157829737361,True,upregulated
Sox2,0.05927415,2.1371345237556413e-88,16.7927,17.49701,0.1270063694267516,0.3052347014008356,7850,4069,7.565768204536394e-88,p30,0.05927415,87.12114696849304,False,not_significant
S100b,,9.054383463222479e-88,-48.765564,46.25802,0.10076433121019109,0.25485377242565743,7850,4069,3.1821565070021034e-87,p30,,86.49727846439532,False,not_significant
Crip2,-0.565355,1.5907614409541676e-87,20.936207,14.148461,0.02535031847133758,0.11624477758663063,7850,4069,5.5504985529695785e-87,p30,0.565355,86.2556680062324,False,not_significant
Nrxn2,0.7423506,2.6797985335726804e-86,11.457232,19.166796,0.02089171974522293,0.10567707053330057,7850,4069,9.283587777019643e-86,p30,0.7423506,85.03228415194515,False,not_significant
Trak2,,2.0006624880817572e-85,-20.536272,30.5744,0.14993630573248407,0.34136151388547553,7850,4069,6.881711395174838e-85,p30,,84.16230354475073,False,not_significant
Pld4,1.4051167,4.045692014192045e-85,7.306426,19.35028,0.034012738853503185,0.13295650036864096,7850,4069,1.3818032583684097e-84,p30,1.4051167,83.85955378756054,True,upregulated
Gosr1,0.35269073,4.2847571082802567e-85,13.825982,17.65495,0.022802547770700638,0.10911771934136151,7850,4069,1.4532218164447024e-84,p30,0.35269073,83.83766809092876,False,not_significant
Slc32a1,0.27134562,1.5010294844798799e-83,14.187651,17.123545,0.01605095541401274,0.0926517571884984,7850,4069,5.055550694255151e-83,p30,0.27134562,82.29623153038952,False,not_significant
Csf1,1.2496529,6.827324400104748e-83,8.44246,20.074835,0.0378343949044586,0.138854755468174,7850,4069,2.2836222993453814e-82,p30,1.2496529,81.64137572480209,True,upregulated
Cntnap1,,7.745365646886983e-83,-76.442215,54.661243,0.21146496815286625,0.4426148930941263,7850,4069,2.5729468073562923e-82,p30,,81.58956919222356,False,not_significant
Pten,-0.3217071,2.9398429398563954e-82,17.963104,14.3726845,0.05401273885350318,0.1690833128532809,7850,4069,9.69948180836974e-82,p30,0.3217071,81.01325146715406,False,not_significant
Gls2,1.8385297,3.127625229465362e-82,6.5626025,23.470842,0.012484076433121018,0.08306709265175719,7850,4069,1.0249312407369598e-81,p30,1.8385297,80.98930526901815,False,not_significant
Plcg2,3.6208155,2.099921042314595e-81,2.083305,25.62872,0.017197452229299363,0.09388056033423446,7850,4069,6.835313459883078e-81,p30,3.6208155,80.16524156437693,False,not_significant
Fgfr3,1.142183,5.570992399910551e-81,8.9279,19.70519,0.026496815286624203,0.11403293192430572,7850,4069,1.801287542637745e-80,p30,1.142183,79.74441695446914,True,upregulated
Wnt4,-0.19179319,7.286512350996522e-81,17.836931,15.616533,0.009044585987261147,0.07348242811501597,7850,4069,2.3403698610816646e-80,p30,0.19179319,79.63071550330197,False,not_significant
Itpr2,,5.657147428575125e-79,-2.419178,23.67886,0.05261146496815287,0.16367657901204227,7850,4069,1.8050766466177207e-78,p30,,77.74350435248607,False,not_significant
Kcnd2,2.7339327,5.775165789874309e-79,3.063747,20.382088,0.11910828025477707,0.2848365691816171,7850,4069,1.8306898092085228e-78,p30,2.7339327,77.73738523601581,True,upregulated
Cntn1,,8.403957436382984e-79,-10.627967,27.123291,0.2084076433121019,0.4327844679282379,7850,4069,2.646700880938797e-78,p30,,77.57729513807082,False,not_significant
Bcl11b,0.5552479,5.968685867247138e-78,11.683852,17.168499,0.05057324840764331,0.1597444089456869,7850,4069,1.867621061687008e-77,p30,0.5552479,76.72871123705282,False,not_significant
