EntityID,geometry,dataset,group
hippo,"POLYGON ((5845.14 8005.33, 5872.77 7904, 5952.61 7824.17, 6053.94 7689.06, 6127.63 7575.44, 6198.26 7412.7, 6271.95 7243.82, 6318.01 7170.12, 6431.63 7062.65, 6572.87 7007.38, 6757.11 6973.6, 6968.98 6964.39, 7144.01 7010.45, 7306.75 7087.22, 7426.51 7200.83, 7497.13 7320.58, 7567.76 7483.33, 7583.11 7630.72, 7583.11 7768.89, 7558.54 7864.08, 7490.99 7950.06, 7426.51 8079.03, 7368.17 8207.99, 7365.1 8303.18, 7368.17 8361.52, 7337.46 8426.01, 7276.05 8438.29, 7177.79 8413.73, 7104.09 8309.32, 7097.95 8118.95, 7067.24 8023.76, 6987.41 7986.91, 6886.08 7971.56, 6790.89 7965.41, 6615.86 7983.84, 6364.07 8042.18, 6124.56 8109.73, 6010.95 8131.23, 5924.97 8115.87, 5872.77 8057.53, 5845.14 8011.47, 5845.14 8005.33))",202504111150_Sessa-p0-p7_VMSC10702_region_4,hippo
