EntityID,geometry,dataset,group
hippo,"POLYGON ((7994.41 2351.06, 7848.58 2378.84, 7713.16 2375.36, 7515.24 2347.59, 7352.05 2358, 7126.36 2368.42, 6973.58 2364.95, 6838.16 2351.06, 6692.33 2285.09, 6598.58 2180.92, 6556.91 2014.25, 6515.24 1896.2, 6424.97 1816.34, 6303.44 1871.89, 6174.97 1983, 6095.11 2080.22, 6112.47 2250.36, 6084.69 2538.56, 6077.74 2733, 6126.36 2979.53, 6303.44 3201.75, 6518.72 3371.89, 6758.3 3476.06, 6931.91 3524.67, 7136.77 3524.67, 7365.94 3469.11, 7529.13 3417.03, 7716.63 3264.25, 7824.27 3121.89, 7942.33 2917.03, 8011.77 2698.28, 8046.49 2569.81, 8043.02 2444.81, 8025.66 2382.31, 7994.41 2351.06))",202504111150_Sessa-p0-p7_VMSC10702_region_1,hippo
