names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Cntn2,35.823513,3.703806,4.7548113800313383e-281,4.564618924830085e-278,12,e16_R2_ctrl
Gria2,35.28357,2.5168414,1.0492083385752915e-272,5.0362000251613995e-270,12,e16_R2_ctrl
Nrp1,33.36368,3.3109117,4.613421716637166e-244,1.476294949323893e-241,12,e16_R2_ctrl
Neurod2,31.876265,2.8120315,5.695737713245466e-223,1.3669770511789118e-220,12,e16_R2_ctrl
Neurod6,31.782482,2.961741,1.1303334211958297e-221,2.170240168695993e-219,12,e16_R2_ctrl
Bhlhe22,29.733305,4.3237886,2.8508491298456176e-194,4.561358607752988e-192,12,e16_R2_ctrl
Nr4a3,28.735664,4.4067683,1.3683045448504239e-181,1.8765319472234383e-179,12,e16_R2_ctrl
Robo1,28.635126,2.5315545,2.4557959765866603e-180,2.946955171903992e-178,12,e16_R2_ctrl
Tubb3,27.614538,2.0151885,7.444461558702127e-168,7.940758995948936e-166,12,e16_R2_ctrl
Crmp1,26.791151,2.1446264,4.0972581373990325e-158,3.933367811903071e-156,12,e16_R2_ctrl
Sox11,25.89586,1.4924946,7.414323982388792e-148,6.470682748266582e-146,12,e16_R2_ctrl
Atp1a3,25.340641,2.0534122,1.1396470424457172e-141,8.804860759252952e-140,12,e16_R2_ctrl
Kcnq3,25.33886,3.6842208,1.1923248944821706e-141,8.804860759252952e-140,12,e16_R2_ctrl
Nfasc,23.48089,1.8425753,6.394850472336958e-122,4.3850403238882e-120,12,e16_R2_ctrl
Plxna2,23.424181,1.6923697,2.4236531953442224e-121,1.5511380450203023e-119,12,e16_R2_ctrl
Cnr1,23.405413,1.8715743,3.764307678172977e-121,2.2585846069037863e-119,12,e16_R2_ctrl
Unc13a,23.345758,2.1627035,1.5219059433238353e-120,8.594292385828716e-119,12,e16_R2_ctrl
Ttc28,23.163252,1.6814972,1.0689644003601297e-118,5.701143468587358e-117,12,e16_R2_ctrl
Sema7a,22.006802,2.1914966,2.4787465142997064e-107,1.2524192914356412e-105,12,e16_R2_ctrl
Cacna1b,21.983688,2.0495005,4.125426408673218e-107,1.980204676163145e-105,12,e16_R2_ctrl
Stmn2,21.374271,2.2329576,2.3191287826724992e-101,1.0119834688025452e-99,12,e16_R2_ctrl
Stxbp1,21.336033,1.4646994,5.2569948710521903e-101,2.1942239461783054e-99,12,e16_R2_ctrl
Camk2b,21.313337,2.83366,8.538793337669302e-101,3.4155173350677207e-99,12,e16_R2_ctrl
Fgfr1,20.111908,2.7129185,5.804742884099752e-90,2.0639085810132453e-88,12,e16_R2_ctrl
Gria1,19.995762,1.6389952,5.995599934885454e-89,2.0556342633892986e-87,12,e16_R2_ctrl
Cacna2d1,19.750324,1.7415104,7.970385902353696e-87,2.638472574572258e-85,12,e16_R2_ctrl
Neurod1,19.702934,3.135594,2.0347792650893646e-86,6.511293648285967e-85,12,e16_R2_ctrl
Zbtb20,18.790024,1.4329988,9.113872258491231e-79,2.6513082933792667e-77,12,e16_R2_ctrl
Kcnq2,18.544952,2.1536474,8.95800988673856e-77,2.4570541403625763e-75,12,e16_R2_ctrl
Foxg1,18.103947,1.4260062,2.966294057401994e-73,7.910117486405319e-72,12,e16_R2_ctrl
Plxna4,18.071566,1.6160583,5.3376969650876925e-73,1.3849159693200499e-71,12,e16_R2_ctrl
Neo1,17.637966,1.6464679,1.259136889661175e-69,3.02192853518682e-68,12,e16_R2_ctrl
Limk1,16.284065,1.3628241,1.2806961038044272e-59,2.8592285108191862e-58,12,e16_R2_ctrl
Srgap1,16.053354,1.3431755,5.4155963252658096e-58,1.1815846527852676e-56,12,e16_R2_ctrl
Syp,15.889885,1.5859648,7.446389810667179e-57,1.5540291778783677e-55,12,e16_R2_ctrl
Sema4g,14.803704,1.3500755,1.3863358881335427e-49,2.511098967185285e-48,12,e16_R2_ctrl
Sptan1,14.345976,0.8701589,1.1290139839762996e-46,2.0071359715134215e-45,12,e16_R2_ctrl
Epb41l1,14.3010645,1.2343217,2.1548741262251967e-46,3.694069930671766e-45,12,e16_R2_ctrl
Nrp2,13.565318,2.1922226,6.430005671476537e-42,1.0119353187897501e-40,12,e16_R2_ctrl
Cdk5r1,13.473832,1.382762,2.2298488146180316e-41,3.4526691323117907e-40,12,e16_R2_ctrl
Wdr47,13.260676,1.4841627,3.913507840176298e-40,5.870261760264447e-39,12,e16_R2_ctrl
Epha4,13.201471,0.98080033,8.603750092744899e-40,1.2707077060054005e-38,12,e16_R2_ctrl
Gng2,12.406604,1.2336817,2.406451325968412e-35,3.348106192651704e-34,12,e16_R2_ctrl
Ntrk3,12.405323,1.0521662,2.445257678093996e-35,3.353496244243194e-34,12,e16_R2_ctrl
Dpysl2,12.138387,0.8038917,6.611688944155314e-34,8.462961848518802e-33,12,e16_R2_ctrl
Dcx,12.089315,1.5113611,1.202843514450047e-33,1.499649056976682e-32,12,e16_R2_ctrl
Fezf2,11.72289,1.1741935,9.72950465905108e-32,1.1675405590861297e-30,12,e16_R2_ctrl
Sema6c,11.512663,1.0978296,1.1390636779916133e-30,1.333537964477986e-29,12,e16_R2_ctrl
Gabbr2,11.30979,2.891508,1.1737033447502966e-29,1.3413752511431961e-28,12,e16_R2_ctrl
Epha6,11.240818,3.274344,2.569906645690413e-29,2.902482799838584e-28,12,e16_R2_ctrl
Pax6,34.777885,4.9707327,5.253093078016328e-265,5.0429693548956755e-262,11,e16_R2_ctrl
Sall1,30.45589,5.9077296,1.0009808291913691e-203,4.804707980118572e-201,11,e16_R2_ctrl
Pou3f3,30.265253,2.3489847,3.287003633852659e-201,1.051841162832851e-198,11,e16_R2_ctrl
Vim,29.51949,2.7749052,1.6187553490526566e-191,3.885012837726376e-189,11,e16_R2_ctrl
Mki67,28.984844,4.520219,1.0215255156212823e-184,1.961328989992862e-182,11,e16_R2_ctrl
Rgma,26.880459,4.022782,3.716983440086789e-159,5.947173504138862e-157,11,e16_R2_ctrl
Sox9,26.706213,3.628197,3.9863521445928006e-157,5.4669972268701265e-155,11,e16_R2_ctrl
Ccdc80,25.680681,4.299716,1.9215082651451732e-145,2.305809918174208e-143,11,e16_R2_ctrl
Boc,24.784346,4.4163303,1.3224090231570961e-135,1.2695126622308123e-133,11,e16_R2_ctrl
Htra1,24.730816,5.065807,4.9873648622433245e-135,4.352609334321447e-133,11,e16_R2_ctrl
Id4,24.325026,4.168318,1.0657135282913819e-130,7.869884516613281e-129,11,e16_R2_ctrl
Cenpf,23.96731,4.5246468,6.0990277572934335e-127,3.65941665437606e-125,11,e16_R2_ctrl
Gli3,23.656012,4.2660947,1.0235977433297324e-123,5.780316668214959e-122,11,e16_R2_ctrl
Chd7,23.247465,2.3565128,1.5090434921539724e-119,7.624640802462177e-118,11,e16_R2_ctrl
Syne2,22.949764,1.7580997,1.481469376038297e-116,7.111053004983826e-115,11,e16_R2_ctrl
Top2a,22.916733,4.1761317,3.1644709918153296e-116,1.4466153105441507e-114,11,e16_R2_ctrl
Sox2,22.859438,2.7567523,1.177384107487622e-115,4.914298883426596e-114,11,e16_R2_ctrl
Mfge8,21.65072,3.3944824,5.98369576693308e-104,2.2093645908675986e-102,11,e16_R2_ctrl
Draxin,21.496784,1.6571927,1.6685857419190362e-102,5.720865400865267e-101,11,e16_R2_ctrl
Plxnb1,19.894087,1.8572581,4.578666486379408e-88,1.2927999490953624e-86,11,e16_R2_ctrl
Sema5b,19.04803,3.0899456,6.821937558317608e-81,1.8191833488846954e-79,11,e16_R2_ctrl
Nr2e1,18.958141,4.8122606,3.7827608956179844e-80,9.814730972414229e-79,11,e16_R2_ctrl
Meis2,18.817667,2.047813,5.411454595520408e-79,1.3671043188683138e-77,11,e16_R2_ctrl
Sox1,18.571749,3.546363,5.4402002761607234e-77,1.339126221824178e-75,11,e16_R2_ctrl
Jun,18.380901,3.04182,1.868401560643906e-75,4.374793898093048e-74,11,e16_R2_ctrl
Cdh2,17.650026,1.148039,1.0170737499700117e-69,2.219069999934571e-68,11,e16_R2_ctrl
Lmnb1,17.503716,1.6477557,1.3422090094821155e-68,2.8633792202285132e-67,11,e16_R2_ctrl
Tnfrsf19,16.592358,2.4614317,7.915114730625593e-62,1.6167042854043765e-60,11,e16_R2_ctrl
Efnb1,16.462553,3.392983,6.816463568218123e-61,1.3632927136436246e-59,11,e16_R2_ctrl
Epha4,16.415695,1.3705791,1.4767752758750327e-60,2.8354085296800627e-59,11,e16_R2_ctrl
