names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Sparcl1,45.535088,2.3958838,0.0,0.0,0,p7_R2_ctrl
Atp1a2,40.749363,2.7753327,0.0,0.0,0,p7_R2_ctrl
Slc1a2,39.717003,3.2254622,0.0,0.0,0,p7_R2_ctrl
Fabp7,32.749866,2.8327734,3.0493757958478076e-235,7.318501910034738e-233,0,p7_R2_ctrl
Aqp4,32.527046,3.9710915,4.421693761754995e-232,8.489652022569591e-230,0,p7_R2_ctrl
Grm3,30.99597,3.187812,6.108696844226673e-211,9.773914950762676e-209,0,p7_R2_ctrl
Htra1,30.734556,4.280516,1.9668028879593736e-207,2.6973296749157123e-205,0,p7_R2_ctrl
Gabbr1,26.624344,1.6398474,3.5481429577287297e-156,3.784685821577312e-154,0,p7_R2_ctrl
Ptprz1,26.422363,3.150817,7.584043502661944e-154,7.280681762555466e-152,0,p7_R2_ctrl
Gfap,25.635286,2.8348916,6.1694463908943535e-145,5.384244122962345e-143,0,p7_R2_ctrl
Apoe,25.459412,2.7278223,5.553520059902906e-143,4.442816047922325e-141,0,p7_R2_ctrl
Glul,24.750248,2.9757955,3.0812196071939825e-135,2.2753621714663256e-133,0,p7_R2_ctrl
Sox9,23.96634,2.7879336,6.2427210690064865e-127,4.280723018747305e-125,0,p7_R2_ctrl
Slc6a11,20.500399,2.0439706,2.13534312004764e-93,1.281205872028584e-91,0,p7_R2_ctrl
Pou3f3,19.770031,1.6589112,5.394220551166272e-87,3.046148075952718e-85,0,p7_R2_ctrl
Mfge8,18.431856,3.202936,7.293769879237822e-76,3.685273202141215e-74,0,p7_R2_ctrl
Atp1b2,18.260784,2.7788777,1.698361494360872e-74,7.763938259935415e-73,0,p7_R2_ctrl
Gnao1,17.438923,1.7012812,4.178796187222726e-68,1.744193191188616e-66,0,p7_R2_ctrl
Sox2,17.319117,2.101945,3.375015974107583e-67,1.3500063896430332e-65,0,p7_R2_ctrl
Slc1a3,16.559092,3.2342265,1.3765749774122872e-61,5.286047913263182e-60,0,p7_R2_ctrl
Pax6,14.706335,2.6775227,5.870200072762478e-49,1.9432386447765444e-47,0,p7_R2_ctrl
Id4,13.578705,2.6295757,5.356517354070338e-42,1.5124284293845662e-40,0,p7_R2_ctrl
Hes5,13.368183,4.028842,9.277907870155974e-41,2.4741087653749265e-39,0,p7_R2_ctrl
Sfxn5,12.256124,2.097075,1.557750655229044e-34,3.834463151333031e-33,0,p7_R2_ctrl
Tnfrsf19,11.525672,2.2416158,9.794477588805058e-31,2.2387377345840134e-29,0,p7_R2_ctrl
Rgma,11.493079,2.4404588,1.4292477045011557e-30,3.1183586280025216e-29,0,p7_R2_ctrl
Vcan,11.270756,1.4994061,1.8299189779211068e-29,3.8189613452266574e-28,0,p7_R2_ctrl
Dio2,10.582123,3.4904253,3.60690735653641e-26,7.066594004642763e-25,0,p7_R2_ctrl
Ccdc80,10.491821,2.7631986,9.419465701592613e-26,1.8085374147057817e-24,0,p7_R2_ctrl
Msi2,10.417287,1.8049817,2.0676742574789255e-25,3.89209271996033e-24,0,p7_R2_ctrl
Kcnip3,10.245994,1.688889,1.2335147900058204e-24,2.234290940387901e-23,0,p7_R2_ctrl
Aldh1l1,10.121153,3.7366428,4.451404064079158e-24,7.913607225029614e-23,0,p7_R2_ctrl
Kcna2,9.788461,2.039949,1.2620198933133126e-22,2.125507188738211e-21,0,p7_R2_ctrl
Nfia,9.550159,0.8219347,1.2949733459563533e-21,2.1070752747764395e-20,0,p7_R2_ctrl
Clu,9.542795,2.0213714,1.3903339081772022e-21,2.2245342530835235e-20,0,p7_R2_ctrl
Ngef,9.296696,2.2508757,1.4487786273342555e-20,2.1397345880629006e-19,0,p7_R2_ctrl
Aldoc,9.245228,2.4896514,2.3473976095409498e-20,3.3634353808347935e-19,0,p7_R2_ctrl
Sall3,9.097124,2.4861968,9.275535158302332e-20,1.2905092394159768e-18,0,p7_R2_ctrl
Pou3f2,8.9858885,1.8464862,2.5665198343559456e-19,3.519798629973868e-18,0,p7_R2_ctrl
Egfr,8.678371,2.4184563,4.014756867930051e-18,5.3530091572400685e-17,0,p7_R2_ctrl
Slc4a4,8.606891,2.7671323,7.506891664499807e-18,9.738670267459209e-17,0,p7_R2_ctrl
Slc38a3,7.962017,2.157156,1.6925687294391917e-15,2.083161513155928e-14,0,p7_R2_ctrl
Ptprm,7.4985547,0.5393226,6.452530808080212e-14,7.374320923520242e-13,0,p7_R2_ctrl
Jun,7.425754,2.0202975,1.1213932946102694e-13,1.2665147797951278e-12,0,p7_R2_ctrl
Hopx,7.3779607,2.3878317,1.6073263460507843e-13,1.7736014852974172e-12,0,p7_R2_ctrl
Gli3,7.1548886,2.7877386,8.374095731161187e-13,8.738186849907326e-12,0,p7_R2_ctrl
Ptch1,7.11703,1.84393,1.1027741004015773e-12,1.1262373791335258e-11,0,p7_R2_ctrl
Jam2,6.9899883,1.8758668,2.749093370804044e-12,2.7490933708040437e-11,0,p7_R2_ctrl
Gnai2,6.9579864,0.774377,3.451705591392858e-12,3.416120997667158e-11,0,p7_R2_ctrl
Ntsr2,6.773916,3.477455,1.2534286401123436e-11,1.2278484637835203e-10,0,p7_R2_ctrl
Atp1a3,8.135153,2.218107,4.1142052868654446e-16,3.949637075390827e-13,1,p7_R2_ctrl
Stxbp1,4.636345,1.2024518,3.5462407089999604e-06,0.0014931052597060045,1,p7_R2_ctrl
Gria1,4.5792727,1.4985055,4.665953936581264e-06,0.0014931052597060045,1,p7_R2_ctrl
Calm1,4.1808143,1.2391156,2.9046695981086462e-05,0.006971207035460751,1,p7_R2_ctrl
Pak3,4.1252737,1.8881214,3.702941856829251e-05,0.0071096483651121615,1,p7_R2_ctrl
