gene,ctrl_mean,mut_mean,log2fc,pvalue,statistic,time_point,pvalue_adj,abs_log2fc,-log10_pvalue,-log10_pvalue_adj,significant,regulation
Prkca,28.426506,13.765188,-0.9949165068449514,3.3841272628102526e-12,2256.0,e16,2.0692752689795174e-11,0.9949165068449514,11.470553313334845,10.684181732704511,True,downregulated
Mdga1,52.33834,27.523087,-0.9030428389262528,4.430101017041975e-12,2272.0,e16,2.691706947063479e-11,0.9030428389262528,11.353586370697084,10.569972224611938,True,downregulated
Btg1,30.835619,14.955512,-0.9965869059321916,4.579860024142997e-12,2274.0,e16,2.7651985051429417e-11,0.9965869059321916,11.339147795286802,10.558273686567684,True,downregulated
Gnai2,57.659294,28.956854,-0.9694735938457378,4.657057415433068e-12,2275.0,e16,2.794234449259841e-11,0.9694735938457378,11.331888407750746,10.553737157367102,True,downregulated
Ttc28,62.638275,30.683075,-1.0061823726356343,4.734895889389303e-12,2276.0,e16,2.823291958890516e-11,1.0061823726356343,11.324689565797101,10.549244208789382,True,downregulated
Nfix,96.05087,44.869995,-1.0811904336675295,5.8760626438865894e-12,2289.0,e16,3.482111196377238e-11,1.0811904336675295,11.230913582904032,10.458157364407095,True,downregulated
Mapk8,15.705262,7.03341,-1.056218198405816,6.551826094662484e-12,2298.5,e16,3.8587442029914014e-11,1.056218198405816,11.183637638587502,10.413554009951893,True,downregulated
Tiam1,22.25274,10.982756,-0.9564410591372189,8.494523902253161e-12,2312.0,e16,4.972404235465265e-11,0.9564410591372189,11.07086095727976,10.303433572287888,True,downregulated
Nf1,15.8382635,6.9090533,-1.090166437791611,1.295629357195862e-11,2343.0,e16,7.538207169139561e-11,1.090166437791611,10.887519220029166,10.122731931203504,True,downregulated
Rapgef2,37.515278,21.673058,-0.7644518758268735,1.336336055282441e-11,2339.0,e16,7.728208512476768e-11,0.7644518758268735,10.874084313864795,10.111921168865281,True,downregulated
Sema4b,20.857933,10.735738,-0.897248437788,1.3951046755997797e-11,2342.0,e16,8.019763404645441e-11,0.897248437788,10.85539320577398,10.095838443881995,True,downregulated
Bin1,56.52748,27.843155,-0.9960223238516804,1.4973709875184605e-11,2346.0,e16,8.556405642962632e-11,0.9960223238516804,10.824670585848493,10.067708634534787,True,downregulated
Slc1a3,24.246471,7.5056276,-1.56959216071587,1.6652436896743816e-11,2373.0,e16,9.419149287802471e-11,1.56959216071587,10.778522203396843,10.025988319743945,True,downregulated
Atp6v0a2,18.854387,9.506127,-0.91822686086955,1.6679743530483542e-11,2355.5,e16,9.419149287802471e-11,0.91822686086955,10.77781063140524,10.025988319743945,True,downregulated
Stx6,22.653616,11.808194,-0.8849936635694623,1.8990589295964055e-11,2361.0,e16,1.0661383464400873e-10,0.8849936635694623,10.721461558484966,9.972186435837553,True,downregulated
Pafah1b1,15.757848,6.3682294,-1.185446993783733,1.9783169414645326e-11,2368.5,e16,1.1041768975615995e-10,1.185446993783733,10.703704129876058,9.95696134374404,True,downregulated
Kcnh7,32.155704,12.647752,-1.2805937941482348,2.0721483495409937e-11,2370.0,e16,1.1498626679533838e-10,1.2805937941482348,10.683579155741118,9.939354025830344,True,downregulated
Casp3,13.612252,5.7308645,-1.1183148384007335,2.154573067698761e-11,2380.5,e16,1.1887299683855233e-10,1.1183148384007335,10.666638773165174,9.924916788408204,True,downregulated
Limk1,50.002506,24.405716,-1.0054150222775482,2.6792989425676567e-11,2382.0,e16,1.4697868484942576e-10,1.0054150222775482,10.571978827315855,9.83274564296258,True,downregulated
Tnfrsf19,65.00586,30.221241,-1.0800662155456828,3.145407045512426e-11,2392.0,e16,1.7156765702795053e-10,1.0800662155456828,10.502323144755728,9.76556457953031,True,downregulated
Ntrk3,45.123074,18.336267,-1.2541793207849246,3.1934371131549444e-11,2393.0,e16,1.723687246678745e-10,1.2541793207849246,10.495741631777394,9.763541531645528,True,downregulated
Rgma,38.856457,16.60858,-1.178534918665301,3.1960034365501734e-11,2393.0,e16,1.723687246678745e-10,1.178534918665301,10.495392762376202,9.763541531645528,True,downregulated
Nr2f1,17.641321,7.861997,-1.0728003486602533,3.342133225255438e-11,2397.5,e16,1.788422386429919e-10,1.0728003486602533,10.47597624210269,9.747529902524574,True,downregulated
Plxnb1,57.540188,32.37543,-0.8106409048091747,3.353291974556098e-11,2396.0,e16,1.788422386429919e-10,0.8106409048091747,10.474528630460837,9.747529902524574,True,downregulated
Vim,76.33756,37.06863,-1.0225666359542827,3.632058335036944e-11,2401.0,e16,1.9263955810140698e-10,1.0225666359542827,10.439847184825734,9.71525452665535,True,downregulated
Smad1,15.05148,6.294721,-1.1377816203156856,3.6596667056184566e-11,2411.0,e16,1.9303736469196255e-10,1.1377816203156856,10.436558465015922,9.714358619961429,True,downregulated
Gnas,62.038284,34.945354,-0.8104229394536153,3.7498060920276854e-11,2403.0,e16,1.967111392539114e-10,0.8104229394536153,10.425991189696209,9.70617104638707,True,downregulated
Arid1b,13.017289,5.697014,-1.065617512095679,3.883761740881897e-11,2411.5,e16,2.0263104735035984e-10,1.065617512095679,10.410747420832557,9.693294010802525,True,downregulated
Arhgef7,29.270382,14.513135,-0.9644166166329042,5.753188597914055e-11,2430.0,e16,2.985438407566212e-10,0.9644166166329042,10.24009138893455,9.524991884297995,True,downregulated
Fadd,18.001907,9.792936,-0.8160568211008512,7.332026123777485e-11,2446.0,e16,3.784271547756121e-10,0.8160568211008512,10.134775996329543,9.42201770750789,True,downregulated
Epha4,80.80928,31.930506,-1.3128398416367197,7.763935381765825e-11,2449.0,e16,3.9857636184466266e-10,1.3128398416367197,10.109918087845669,9.3994884613426,True,downregulated
Ptk2,49.74037,29.873714,-0.7167550226018963,8.939973994129831e-11,2458.0,e16,4.540939171621502e-10,0.7167550226018963,10.048663744539914,9.34285431567359,True,downregulated
Srgap2,30.037928,18.578875,-0.6647343935196492,8.939842074420875e-11,2458.0,e16,4.540939171621502e-10,0.6647343935196492,10.048670153107143,9.34285431567359,True,downregulated
Rac1,20.051105,10.332398,-0.8934427697045112,9.807785178450008e-11,2465.0,e16,4.955512511216846e-10,0.8934427697045112,10.008429055145754,9.304911423059016,True,downregulated
Rhob,29.588985,16.083181,-0.8404355858397486,1.012884372158704e-10,2466.0,e16,5.09093715849401e-10,0.8404355858397486,9.994440129565291,9.29320226377345,True,downregulated
Efna4,28.090225,13.27822,-1.0267183117082808,1.0378629772371239e-10,2469.0,e16,5.18931488618562e-10,1.0267183117082808,9.983859979973008,9.28488997563699,True,downregulated
Apaf1,28.610739,17.401043,-0.6863329465892134,1.1123291996450633e-10,2472.0,e16,5.532829179581662e-10,0.6863329465892134,9.95376666200674,9.257052737974947,True,downregulated
Hspd1,16.417646,6.9574404,-1.1301733431007777,1.1427696557699992e-10,2490.0,e16,5.654942626490718e-10,1.1301733431007777,9.942041300059167,9.247571796949824,True,downregulated
Ap2b1,32.04719,19.12282,-0.7156951848155677,1.2023235126264763e-10,2477.0,e16,5.919131139084191e-10,0.7156951848155677,9.919978659750521,9.22774203807347,True,downregulated
Plxna2,60.02798,26.133272,-1.169407815899463,1.2793747172901e-10,2481.0,e16,6.266325145910695e-10,1.169407815899463,9.893002235961657,9.202987074278564,True,downregulated
Ccdc25,14.852051,7.1191363,-0.9652713188557329,1.3053471242318753e-10,2486.5,e16,6.361082432805078e-10,0.9652713188557329,9.884273983274339,9.196468976396364,True,downregulated
Plp1,12.903802,6.3797603,-0.9138335783075797,1.3166450046572546e-10,2485.0,e16,6.383733355913962e-10,0.9138335783075797,9.880531304233868,9.19492526145583,True,downregulated
Mdk,48.94029,21.588732,-1.144600883319877,1.3752636125350447e-10,2486.0,e16,6.63443752780725e-10,1.144600883319877,9.861614047654621,9.17819589102476,True,downregulated
Syp,30.727463,10.825061,-1.4238845473745987,1.4904864091933263e-10,2493.0,e16,7.154334764127965e-10,1.4238845473745987,9.826671979671104,9.145430742295517,True,downregulated
Wdr47,32.435562,14.810826,-1.0804706053187247,1.5152557929290024e-10,2492.0,e16,7.237042593093742e-10,1.0804706053187247,9.819514046976563,9.140438871357484,True,downregulated
Cask,13.987936,6.533157,-0.9924752465610038,1.5784765591956063e-10,2496.0,e16,7.501670776375158e-10,0.9924752465610038,9.801761863114551,9.124841999521605,True,downregulated
Arhgef9,24.71073,11.745538,-1.0123783058018847,2.0929736040433495e-10,2513.0,e16,9.897806206313377e-10,1.0123783058018847,9.679236248818793,9.004461053692438,True,downregulated
Kras,13.915389,6.27317,-1.0361454085614894,2.1774385476776555e-10,2521.0,e16,1.0246769636130144e-09,1.0361454085614894,9.662054092936186,8.989413027322517,True,downregulated
Asxl3,31.784798,15.4024315,-0.9991172962198056,2.5552811351914004e-10,2526.0,e16,1.1966194584310948e-09,0.9991172962198056,9.592561311284454,8.92204393930064,True,downregulated
Stx4a,25.483297,12.344047,-0.9888865272433596,2.672114473029243e-10,2536.0,e16,1.2452572301495503e-09,0.9888865272433596,9.573144940680018,8.904740928009602,True,downregulated
Abl1,20.0993,12.054121,-0.6926898436144044,3.520010415277352e-10,2547.0,e16,1.6324685983894963e-09,0.6926898436144044,9.453456051496076,8.787155163913425,True,downregulated
Cdk1,19.274727,7.721056,-1.217107740546531,3.6561789042226726e-10,2573.5,e16,1.6874671865643103e-09,1.217107740546531,9.436972561511585,8.772764663434778,True,downregulated
Akt2,35.15604,20.797905,-0.7300472005684051,3.91531139705967e-10,2554.0,e16,1.7984205460178388e-09,0.7300472005684051,9.407233691422999,8.745108744494484,True,downregulated
Ephb1,32.221695,12.1943655,-1.3322037052671711,4.150065382142916e-10,2558.0,e16,1.897172746122476e-09,1.3322037052671711,9.381945061148098,8.721893122842449,True,downregulated
Nr4a2,13.036549,5.9039593,-1.023692381926354,4.349856336697259e-10,2562.0,e16,1.979081556032876e-09,1.023692381926354,9.361525086312016,8.70353630857014,True,downregulated
Fxyd6,32.821953,16.752432,-0.9299432908043194,4.553600688294844e-10,2564.0,e16,2.0620078588504956e-09,0.9299432908043194,9.341645055950467,8.68570968383965,True,downregulated
Fbxo28,20.419695,11.418698,-0.7864239679673511,4.791634307850242e-10,2568.0,e16,2.15960982889025e-09,0.7864239679673511,9.319516334221202,8.66562470462037,True,downregulated
Gsk3b,26.445726,15.992574,-0.6916771397252325,4.908960632021771e-10,2569.0,e16,2.2021505638976166e-09,0.6916771397252325,9.309010450761052,8.657152991070674,True,downregulated
Xrcc6,13.0915,6.8074746,-0.851897341202289,5.447564798051788e-10,2578.0,e16,2.432401026106845e-09,0.851897341202289,9.263797595176436,8.613964822052473,True,downregulated
Bax,15.937801,6.9518123,-1.0908910133169845,5.652410694904438e-10,2586.0,e16,2.5121825310686394e-09,1.0908910133169845,9.247766290551217,8.59994880866258,True,downregulated
Mapk3,24.489094,14.310065,-0.7353996485001068,6.236549826760215e-10,2585.0,e16,2.759026651469957e-09,0.7353996485001068,9.20505560352141,8.559244104330372,True,downregulated
Rgs3,36.390022,19.779734,-0.8474761680262277,7.921945977775205e-10,2601.0,e16,3.4885633663597234e-09,0.8474761680262277,9.101168123511393,8.45735338407643,True,downregulated
Ccdc88c,19.928276,8.806031,-1.0937122154887746,8.212860251684668e-10,2605.0,e16,3.600157918546704e-09,1.0937122154887746,9.085505566974046,8.443678448774595,True,downregulated
Itga9,27.025051,11.632766,-1.1495464725675972,8.788016776141219e-10,2617.5,e16,3.834770956861623e-09,1.1495464725675972,9.056109122691604,8.416260570474241,True,downregulated
Nectin3,17.475975,7.727119,-1.0820731326674684,8.972533514287058e-10,2613.0,e16,3.897571119328315e-09,1.0820731326674684,9.047084910811078,8.40920595145662,True,downregulated
Msi2,36.30976,20.784008,-0.7762837013134973,9.32761220398906e-10,2612.0,e16,4.033562034157432e-09,0.7762837013134973,9.030229518027664,8.394311259438734,True,downregulated
Cdk19,16.929514,9.110429,-0.8264921902415799,9.744596133466686e-10,2617.0,e16,4.194983088846645e-09,0.8264921902415799,9.011236155586019,8.37726978559461,True,downregulated
Homer3,21.07342,11.894919,-0.7755073913749029,1.0253274721896136e-09,2619.0,e16,4.3942605950983434e-09,0.7755073913749029,8.989137406167952,8.357114191462546,True,downregulated
Chd7,64.225006,30.826965,-1.0351755699816425,1.0974305237953479e-09,2623.0,e16,4.682370234860151e-09,1.0351755699816425,8.959622964559541,8.329534249631335,True,downregulated
Vcan,46.608803,25.43399,-0.8488341194775735,1.216607301723695e-09,2630.0,e16,5.167889423251094e-09,0.8488341194775735,8.914849581355922,8.286686787463754,True,downregulated
Smarce1,15.028913,8.313424,-0.7832929695823236,1.2281038087848495e-09,2632.0,e16,5.193742979883064e-09,0.7832929695823236,8.910764921731518,8.284519545885072,True,downregulated
Tgfbr1,23.300463,12.181795,-0.8824369330033893,1.2882981503048864e-09,2634.0,e16,5.424413264441627e-09,0.8824369330033893,8.889983616752836,8.265647230713721,True,downregulated
Gabarap,16.611849,8.105945,-0.9516657737363101,1.6132669464678482e-09,2655.0,e16,6.763040474275695e-09,0.9516657737363101,8.792293764176009,8.169858013476329,True,downregulated
Insm1,41.587536,14.973305,-1.41476843139904,1.6673451421052883e-09,2652.0,e16,6.959353636613377e-09,1.41476843139904,8.777974491475716,8.157431094453742,True,downregulated
Dnajc27,17.638586,9.376816,-0.8449286090148191,1.6769804341151282e-09,2652.5,e16,6.9692693365823505e-09,0.8449286090148191,8.775472004421585,8.156812751274161,True,downregulated
Plcg1,20.932901,12.821258,-0.6662077787978409,1.9092332516702876e-09,2661.0,e16,7.900275524152914e-09,0.6662077787978409,8.719141010461689,8.10235776231302,True,downregulated
Gabrb2,8.900365,4.0445466,-0.972757088366318,1.9307584188957656e-09,2674.0,e16,7.955056146523326e-09,0.972757088366318,8.714272062784035,8.099356750770484,True,downregulated
Dab2ip,18.35541,9.553796,-0.8749748630522327,2.0932716073575336e-09,2670.0,e16,8.587780953261677e-09,0.8749748630522327,8.679174417182747,8.066119041553321,True,downregulated
Raf1,14.089518,8.011861,-0.7436497420019632,2.2459247104535486e-09,2674.0,e16,9.174841370363432e-09,0.7436497420019632,8.648604806570832,8.037401435803,True,downregulated
Stxbp6,21.557957,7.946577,-1.3342286708591011,2.822659897540266e-09,2707.0,e16,1.148200636287566e-08,1.3342286708591011,8.5493414468689,7.939982216799438,True,downregulated
Slitrk5,21.119974,10.357317,-0.9617276429233156,3.017546632515063e-09,2692.5,e16,1.2222973701326837e-08,0.9617276429233156,8.520346009685467,7.912823122656001,True,downregulated
Fgfr3,21.706697,5.052562,-1.9074999768001988,3.1786430358536496e-09,2748.0,e16,1.2821417287476906e-08,1.9074999768001988,8.497758240963343,7.892063964980287,True,downregulated
Cers2,24.47257,11.944935,-0.9765568444894023,3.7686201097326395e-09,2709.5,e16,1.51375535788424e-08,0.9765568444894023,8.423817638767446,7.819944306676015,True,downregulated
Cd9,24.166197,10.338652,-1.1502381178960732,3.869674059424687e-09,2716.5,e16,1.54144692823556e-08,1.1502381178960732,8.412325613832415,7.8120714233677155,True,downregulated
Ccna2,19.736446,8.84586,-1.0745796179931681,3.859302316610872e-09,2713.5,e16,1.54144692823556e-08,1.0745796179931681,8.413491199844433,7.8120714233677155,True,downregulated
Plxnb2,34.107162,16.91981,-0.9702101077345969,4.205616960984915e-09,2716.5,e16,1.6681285751053017e-08,0.9702101077345969,8.376170284504159,7.777770478094739,True,downregulated
Tbc1d24,26.071375,14.376625,-0.8160292725088669,4.222450455735295e-09,2716.0,e16,1.6681285751053017e-08,0.8160292725088669,8.374435437535995,7.777770478094739,True,downregulated
Pak3,20.833952,10.076207,-0.9791093399413112,4.287521157467128e-09,2718.0,e16,1.6868935701510013e-08,0.9791093399413112,8.36779372384747,7.772912317146631,True,downregulated
Dab1,22.992973,9.688527,-1.166548893072382,4.779679353572904e-09,2728.5,e16,1.8728539507877505e-08,1.166548893072382,8.320601237204787,7.727496088529751,True,downregulated
Mcm2,23.500862,9.813868,-1.1799499209961395,5.0026015281686586e-09,2734.5,e16,1.9522347426999644e-08,1.1799499209961395,8.300804088563622,7.709467962627433,True,downregulated
Ntn4,15.401916,6.3248253,-1.1629980608236203,5.159976327178933e-09,2743.0,e16,2.005496872101934e-08,1.1629980608236203,8.287352290814484,7.697778011034581,True,downregulated
Efnb1,34.765972,15.059257,-1.1551825488936778,6.298667697308999e-09,2745.0,e16,2.4381939473454188e-08,1.1551825488936778,8.200751303387209,7.612931751173856,True,downregulated
Clcn2,21.576982,12.52255,-0.7394854848251834,6.49048394917077e-09,2747.0,e16,2.502355257511622e-08,0.7394854848251834,8.187722919745315,7.601651033801483,True,downregulated
Hmgb2,9.369987,2.9654531,-1.3868563778651617,6.848297264287079e-09,2904.0,e16,2.629746149486238e-08,1.3868563778651617,8.164417396485463,7.580086172117932,True,downregulated
Itga6,24.057335,13.16007,-0.8234045375704124,7.168640691110813e-09,2754.5,e16,2.7417908619387967e-08,0.8234045375704124,8.144563186914633,7.561965675356103,True,downregulated
Stx1a,23.417543,11.188813,-1.0023604000036281,7.4178175795061474e-09,2756.0,e16,2.8258352683832942e-08,1.0023604000036281,8.129723851135207,7.548853158877183,True,downregulated
Arfgef1,25.238289,15.270343,-0.6894289883179368,7.647782253260153e-09,2758.0,e16,2.901925281869465e-08,0.6894289883179368,8.116464485736374,7.537313773872625,True,downregulated
Sema5a,19.641926,6.8142557,-1.4013972026117565,7.83190342774531e-09,2768.0,e16,2.9543936184842206e-08,1.4013972026117565,8.106132676293772,7.529531643435903,True,downregulated
Gria3,16.28385,6.504882,-1.2035233254377022,7.84760804909871e-09,2764.0,e16,2.9543936184842206e-08,1.2035233254377022,8.105262696041516,7.529531643435903,True,downregulated
Atp6v1a,25.623598,15.965173,-0.6501294382503107,9.29973448487873e-09,2772.0,e16,3.487400431829524e-08,0.6501294382503107,8.031529450736187,7.457498183008468,True,downregulated
Frrs1l,26.965282,11.259885,-1.1896914742996896,9.87869093602031e-09,2777.0,e16,3.690094668707976e-08,1.1896914742996896,8.0053006016603,7.4329624919520265,True,downregulated
Atp1a2,36.28515,16.402159,-1.099334808750894,9.968510768813348e-09,2777.0,e16,3.7092133093258974e-08,1.099334808750894,8.001369717635734,7.430718190559396,True,downregulated
Csf1,29.059864,14.304808,-0.9738535697100176,1.0748937411944648e-08,2783.5,e16,3.984162129523885e-08,0.9738535697100176,7.968634465882132,7.399662996923815,True,downregulated
Efnb3,20.464382,10.468964,-0.9042096168991804,1.483374662602519e-08,2806.0,e16,5.477075677301609e-08,0.9042096168991804,7.828749143408281,7.26145125833953,True,downregulated
Axin2,64.33751,37.37384,-0.7677883038374517,1.7086881698273412e-08,2816.0,e16,6.284830049939646e-08,0.7677883038374517,7.767337187413812,7.201706461712525,True,downregulated
Prkaca,16.941986,10.443967,-0.6487523722382309,1.7712798434915962e-08,2819.0,e16,6.490185686076079e-08,0.6487523722382309,7.751712819451874,7.187742877732051,True,downregulated
Cacnb1,16.360403,9.600097,-0.7117230173219133,1.87089095055228e-08,2823.0,e16,6.82910765220604e-08,0.7117230173219133,7.727951525676691,7.16563604112688,True,downregulated
Lef1,59.797012,33.94177,-0.7990477939223496,1.985752947723146e-08,2827.0,e16,7.220919809902348e-08,0.7990477939223496,7.702074784095733,7.141407477925996,True,downregulated
Zbtb20,86.52713,45.244225,-0.9204570692377663,2.0408810071032305e-08,2829.0,e16,7.393380252147552e-08,0.9204570692377663,7.690182315942899,7.1311569568401385,True,downregulated
Itgb8,22.205181,7.562021,-1.438423716279789,2.317572025021366e-08,2842.0,e16,8.364169714362824e-08,1.438423716279789,7.634966760060154,7.077577163651652,True,downregulated
Ncam2,13.479711,7.375905,-0.7897157753547234,2.4800918755287327e-08,2846.0,e16,8.917184271563983e-08,0.7897157753547234,7.605532230344723,7.04977225866973,True,downregulated
Efna1,22.164728,12.599517,-0.7683743528806637,2.595725371298968e-08,2847.0,e16,9.298120733011228e-08,0.7683743528806637,7.585741257957415,7.031604818946636,True,downregulated
Lamb1,53.06762,27.904522,-0.9034696223273209,2.850505373320537e-08,2854.0,e16,1.0172807280251731e-07,0.9034696223273209,7.5450781359960155,6.992559182958855,True,downregulated
Ccnd2,60.76779,38.702328,-0.6376311596580053,2.9430125351651703e-08,2856.0,e16,1.0464044569476161e-07,0.6376311596580053,7.531207888107161,6.98030041922658,True,downregulated
Vhl,14.38629,8.341169,-0.7199703002186719,3.172501904142334e-08,2863.0,e16,1.1238383129065096e-07,0.7199703002186719,7.498598108568715,6.949296166403553,True,downregulated
Slc2a13,18.143661,8.138403,-1.066852830579085,3.415025017149144e-08,2875.0,e16,1.2053029472291098e-07,1.066852830579085,7.466606110497813,6.9189037814924434,True,downregulated
Rock2,13.766869,8.023745,-0.7105657878690315,3.588188106992032e-08,2874.0,e16,1.2617804332279674e-07,0.7105657878690315,7.445124797599168,6.8990162116003555,True,downregulated
Efna2,13.964896,7.5648074,-0.8050895603072429,4.130870151384815e-08,2886.5,e16,1.4473121698282563e-07,0.8050895603072429,7.383958456299948,6.839437786080768,True,downregulated
Map2k1,18.331139,11.15649,-0.6691998437695368,4.3572111136257155e-08,2885.5,e16,1.5210627887566134e-07,0.6691998437695368,7.3607913973143,6.817852858104994,True,downregulated
Rac3,9.128927,4.6229916,-0.8490715973146413,4.416421712008803e-08,2901.0,e16,1.536092972824061e-07,0.8490715973146413,7.354929463708662,6.813582497610175,True,downregulated
Rnf2,16.562487,9.808436,-0.7003392983805274,4.4322682653360926e-08,2887.0,e16,1.536092972824061e-07,0.7003392983805274,7.353373961585294,6.813582497610175,True,downregulated
Alcam,12.198487,5.2575254,-1.0767084302032714,4.6534426630674086e-08,2904.0,e16,1.606944228972918e-07,1.0767084302032714,7.332225632834574,6.7939991957130825,True,downregulated
Igfbpl1,57.679985,29.315874,-0.9527950829984837,5.12571264180862e-08,2897.5,e16,1.76368607029974e-07,0.9527950829984837,7.290245744928014,6.7535787151620434,True,downregulated
Stmn1,23.500462,13.987785,-0.7090217091384898,5.4410847201026075e-08,2902.0,e16,1.8655147611780367e-07,0.7090217091384898,7.264314511883725,6.729201310186377,True,downregulated
Sdc2,22.6074,9.261433,-1.2020070472387256,5.495731189256823e-08,2926.0,e16,1.87754517497742e-07,1.2020070472387256,7.259974517920394,6.726409604785905,True,downregulated
Lrig2,9.483153,4.342533,-0.9724768968359956,5.664774326237135e-08,2959.0,e16,1.9284338131871095e-07,0.9724768968359956,7.246817386916584,6.714795262196377,True,downregulated
Rab3a,16.81232,7.9027658,-1.000549991391538,5.904731673608435e-08,2910.0,e16,2.0030185182558647e-07,1.000549991391538,7.228799833074842,6.698315035559564,True,downregulated
Stx5a,35.69686,24.42505,-0.5294060196869645,6.128125364012578e-08,2911.0,e16,2.071478996285942e-07,0.5294060196869645,7.212672358854892,6.683719465862361,True,downregulated
Ssh2,14.929569,8.76323,-0.7062767840586349,6.554243122298539e-08,2917.0,e16,2.207745051721613e-07,0.7062767840586349,7.183477452988073,6.656051079957014,True,downregulated
Gng3,10.602968,4.997129,-0.952150013670618,7.012098659228448e-08,2929.0,e16,2.3537114380626958e-07,0.952150013670618,7.154151982073811,6.628246782163285,True,downregulated
Plcb1,49.319626,23.949411,-1.0121154154432253,7.17569556318599e-08,2923.0,e16,2.4002326622503663e-07,1.0121154154432253,7.144135994996442,6.619746658690866,True,downregulated
Cenpe,29.867464,11.560951,-1.2971412396204092,7.379993399402347e-08,2928.0,e16,2.459997799800782e-07,1.2971412396204092,7.1319440266057414,6.609065281325404,True,downregulated
Cers1,11.845514,6.3125954,-0.8128092129900707,7.451128799147308e-08,2937.0,e16,2.475115448851701e-07,0.8128092129900707,7.127777929385196,6.606404539102177,True,downregulated
Nfatc4,26.417643,11.630675,-1.1181727547488969,7.571970976584429e-08,2939.0,e16,2.506583495696915e-07,1.1181727547488969,7.120791059358714,6.600917824218102,True,downregulated
Cdc42,7.957696,3.8677294,-0.8798787220369676,7.843186734811138e-08,2981.0,e16,2.5874430465356336e-07,0.8798787220369676,7.105507444950048,6.587129200896387,True,downregulated
Cdkn2c,18.009125,10.429136,-0.7339757267884859,7.923416712927968e-08,2931.0,e16,2.604958919318784e-07,0.7339757267884859,7.10108750280545,6.584199121214301,True,downregulated
Camk2g,26.89097,17.801607,-0.5689421351065811,8.618555075843236e-08,2937.0,e16,2.823826919047613e-07,0.5689421351065811,7.064565538721464,6.549161926036005,True,downregulated
Hras,12.092326,6.1469493,-0.8733219920015737,8.924547167102676e-08,2950.0,e16,2.914137850482506e-07,0.8733219920015737,7.049413810825607,6.535489908198196,True,downregulated
Neo1,38.92395,23.647715,-0.6958005890592579,8.962343512381124e-08,2940.0,e16,2.9165592447070774e-07,0.6958005890592579,7.047578414286786,6.53512919722538,True,downregulated
Nfasc,53.635807,23.139112,-1.1784741366745837,9.078024010350165e-08,2941.0,e16,2.94422400335681e-07,1.1784741366745837,7.042008672931703,6.531029150951073,True,downregulated
Atp1b2,30.249386,16.817387,-0.8105420912832457,9.314118779825464e-08,2943.0,e16,3.010624252064796e-07,0.8105420912832457,7.030858227956451,6.521343444234096,True,downregulated
Fgfr1,64.72851,36.765842,-0.7994372677086463,9.690193819294503e-08,2946.0,e16,3.1216731766854773e-07,0.7994372677086463,7.013667536281715,6.505612567318401,True,downregulated
Tuba1a,15.001993,5.950395,-1.203084718006692,1.0397796006409592e-07,2956.5,e16,3.3384227980445513e-07,1.203084718006692,6.983058707210162,6.476458662495023,True,downregulated
Cdk5,16.356207,9.314829,-0.7507318024446168,1.0829347140335787e-07,2955.0,e16,3.465391084907452e-07,0.7507318024446168,6.965397724528514,6.460247746208608,True,downregulated
Gngt2,10.659212,5.8530903,-0.7666437006276596,1.1638122211045287e-07,2969.0,e16,3.7118263530244105e-07,0.7666437006276596,6.934117086625,6.430412349179275,True,downregulated
Mfng,32.801704,15.589596,-1.026817258879321,1.1841135522812301e-07,2961.5,e16,3.7640695701654996e-07,1.026817258879321,6.92660664831876,6.424342358236342,True,downregulated
Lrrc4,17.80669,8.287111,-1.0179441445647759,1.2738907313958484e-07,2968.5,e16,4.0360894460066487e-07,1.0179441445647759,6.894867822225941,6.394039217688678,True,downregulated
Top2a,39.119644,15.237949,-1.3049393586720264,1.4833352294755945e-07,2980.0,e16,4.6842165141334563e-07,1.3049393586720264,6.8287606885812515,6.3293630391504365,True,downregulated
Rhoa,12.283951,5.8030787,-0.9654246117075855,1.5233505240589083e-07,2998.0,e16,4.794808206873941e-07,0.9654246117075855,6.817200153690207,6.319228759997425,True,downregulated
Gria2,68.936455,29.124622,-1.2151015094016018,1.7616711032838458e-07,2992.5,e16,5.526811304419909e-07,1.2151015094016018,6.754075169341535,6.2575253627835465,True,downregulated
Pou3f3,62.841156,32.080536,-0.9485041697853478,1.9895804058466294e-07,3002.0,e16,6.221489216979689e-07,0.9485041697853478,6.701238504816221,6.206105647253839,True,downregulated
Unc5a,12.392894,6.3312035,-0.8693457663453232,2.02163005015127e-07,3005.0,e16,6.301184571900062e-07,0.8693457663453232,6.694298315549023,6.200577799009899,True,downregulated
Slc38a3,36.67948,17.782087,-1.0044217085005651,2.096806414085542e-07,3007.0,e16,6.514350024343431e-07,1.0044217085005651,6.6784416635619825,6.186128909947248,True,downregulated
Sfxn5,43.34234,22.709396,-0.903225925739267,2.229889623835146e-07,3011.0,e16,6.905464641554e-07,0.903225925739267,6.651716633340039,6.160807094134743,True,downregulated
Ptpn11,38.886364,28.630594,-0.4288080537894202,2.287007067393268e-07,3013.0,e16,7.059571654976003e-07,0.4288080537894202,6.6407324933184135,6.151221649305683,False,not_significant
Pik3cb,9.802031,5.123207,-0.8189431531284206,2.4142006260085125e-07,3036.0,e16,7.42830961848773e-07,0.8189431531284206,6.617226641799593,6.129110002778467,True,downregulated
