names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Pou3f3,11.999183,2.3622856,3.588229116212058e-33,3.4446999515635756e-30,0,p0_R5p_mut
Meis2,9.015835,3.0924115,1.9537626827628672e-19,6.252040584841175e-17,0,p0_R5p_mut
Sox11,8.352764,2.2015893,6.66837684603841e-17,1.6004104430492182e-14,0,p0_R5p_mut
Ptprs,7.9075756,1.4135469,2.6244935522818475e-15,5.039027620381147e-13,0,p0_R5p_mut
Foxg1,7.638149,2.1883786,2.2036679989188458e-14,3.5258687982701532e-12,0,p0_R5p_mut
Nfib,6.749569,0.9309011,1.482852708546749e-11,2.033626571721256e-09,0,p0_R5p_mut
Neurod2,6.162657,1.9223582,7.153435835457438e-10,8.584123002548925e-08,0,p0_R5p_mut
Gria2,5.460768,0.80047214,4.740790295697391e-08,5.056842982077217e-06,0,p0_R5p_mut
Pou3f2,3.841391,2.95941,0.00012233906655566247,0.009034269530264306,0,p0_R5p_mut
Sox4,3.265318,1.162865,0.0010934131609561823,0.06958385928294274,0,p0_R5p_mut
Plxna4,3.0101547,1.4509635,0.002611146682973618,0.1253350407827337,0,p0_R5p_mut
Ttc28,2.9007795,2.4546404,0.003722357220376308,0.14341834352721203,0,p0_R5p_mut
Igfbpl1,2.900125,1.9933237,0.003730139786088504,0.14341834352721203,0,p0_R5p_mut
Zbtb20,2.6847236,0.3983259,0.0072589829419389415,0.23697347509586134,0,p0_R5p_mut
Grik2,2.6831403,0.71287847,0.007293437577673341,0.23697347509586134,0,p0_R5p_mut
Syne2,2.6539736,1.385054,0.007955004413988753,0.2386501324196626,0,p0_R5p_mut
Satb2,2.5049129,3.576358,0.012248158209107953,0.34583034943363633,0,p0_R5p_mut
Pax6,1.6475848,0.8378676,0.09943790547764685,1.0,0,p0_R5p_mut
Mpped1,1.6284498,1.5150495,0.10342953904038299,1.0,0,p0_R5p_mut
Cacna2d1,1.6173981,0.9336701,0.1057923670776093,1.0,0,p0_R5p_mut
Kcnq3,1.5553046,1.8239683,0.1198735211129667,1.0,0,p0_R5p_mut
Lrp8,1.5534171,0.9431138,0.12032352679236061,1.0,0,p0_R5p_mut
Unc5d,1.4974889,2.3064175,0.13426611213164602,1.0,0,p0_R5p_mut
Neo1,1.4871222,0.72315866,0.13698255156078593,1.0,0,p0_R5p_mut
Ntng2,1.2784035,2.5151534,0.2011071830130845,1.0,0,p0_R5p_mut
Mex3a,1.2730452,0.88580805,0.20300202921211463,1.0,0,p0_R5p_mut
Fzd3,1.1357819,1.0589874,0.25604784812318404,1.0,0,p0_R5p_mut
Nr2f1,1.1043926,1.1965978,0.26942283568136827,1.0,0,p0_R5p_mut
March6,1.0903573,0.46450385,0.2755557678710764,1.0,0,p0_R5p_mut
Nlgn2,1.0543252,0.45127127,0.2917340681914212,1.0,0,p0_R5p_mut
Cnr1,1.023895,0.7968663,0.3058848880881604,1.0,0,p0_R5p_mut
Nfasc,0.9778158,1.1056155,0.32816542969974183,1.0,0,p0_R5p_mut
Cntn2,0.95814806,1.7631322,0.3379881016253965,1.0,0,p0_R5p_mut
Cux2,0.90112376,0.98172945,0.3675225117437637,1.0,0,p0_R5p_mut
Slc17a6,0.8711807,1.5620302,0.38365549657865405,1.0,0,p0_R5p_mut
Klhl24,0.8469766,1.0184207,0.39700817327610516,1.0,0,p0_R5p_mut
Fubp1,0.80642325,1.2741779,0.41999883162192386,1.0,0,p0_R5p_mut
Slc38a1,0.77652586,0.5265662,0.437438555779163,1.0,0,p0_R5p_mut
Btg1,0.76238394,0.7855373,0.44583087518023523,1.0,0,p0_R5p_mut
Cadm3,0.6692057,1.3344342,0.5033642515402349,1.0,0,p0_R5p_mut
Nipbl,0.65246075,0.6936022,0.5141039887097951,1.0,0,p0_R5p_mut
Xrcc6,0.63932353,1.5186367,0.5226124761881075,1.0,0,p0_R5p_mut
Unc5a,0.6379839,1.7001017,0.5234841321179656,1.0,0,p0_R5p_mut
Ptk2,0.5929399,0.79640377,0.5532213521231231,1.0,0,p0_R5p_mut
Astn1,0.56085044,0.4821822,0.5748994898540942,1.0,0,p0_R5p_mut
Stmn1,0.54657155,0.49988258,0.5846731218414063,1.0,0,p0_R5p_mut
Bhlhe22,0.5382295,1.50174,0.5904186170157721,1.0,0,p0_R5p_mut
Epha3,0.48779663,0.7740814,0.6256938863858054,1.0,0,p0_R5p_mut
Asxl3,0.47298494,0.6634389,0.6362239189062077,1.0,0,p0_R5p_mut
Plxna2,0.47166058,0.44600135,0.6371690852805476,1.0,0,p0_R5p_mut
Gria2,36.683228,2.0118287,1.3519235812403287e-294,1.2978466379907156e-291,1,p0_R5p_mut
Nrp1,32.313423,3.2105093,4.531580718590059e-229,2.175158744923228e-226,1,p0_R5p_mut
Zbtb20,30.77812,1.625786,5.14343609541831e-208,1.645899550533859e-205,1,p0_R5p_mut
Gria1,28.66294,1.6892954,1.1059328239601269e-180,2.6542387775043046e-178,1,p0_R5p_mut
