names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Gria2,36.632553,2.0045514,8.67648051994255e-294,8.329421299144849e-291,1,p0_R5p_mut
Nrp1,32.296852,3.1908631,7.744534354644896e-229,3.71737649022955e-226,1,p0_R5p_mut
Zbtb20,30.88153,1.6293702,2.1145213539820598e-209,6.76646833274259e-207,1,p0_R5p_mut
Gria1,28.80651,1.6956708,1.7777232680280506e-182,4.266535843267322e-180,1,p0_R5p_mut
Epha4,25.408958,2.685394,2.007809875429044e-142,3.854994960823765e-140,1,p0_R5p_mut
Neurod2,22.638968,2.655464,1.7918998058787536e-113,2.8670396894060054e-111,1,p0_R5p_mut
Grik2,22.316702,1.5303602,2.5438033455101397e-110,3.4886445881281916e-108,1,p0_R5p_mut
Neurod6,21.49319,3.148678,1.802857700073999e-102,2.1634292400887986e-100,1,p0_R5p_mut
Foxg1,14.9021,1.4191524,3.1938231944275593e-50,2.78733660604587e-48,1,p0_R5p_mut
Atp1a3,14.804353,0.9596469,1.3730143769066157e-49,1.01391830910027e-47,1,p0_R5p_mut
Neo1,13.847661,1.4777155,1.3142184147539515e-43,9.011783415455668e-42,1,p0_R5p_mut
Nfib,13.504063,0.6950482,1.4798516120359525e-41,9.036275578783077e-40,1,p0_R5p_mut
Ptprs,13.50277,0.772401,1.5060459297971796e-41,9.036275578783077e-40,1,p0_R5p_mut
Hcn1,12.895142,3.5741408,4.793841150885849e-38,2.7071102969708326e-36,1,p0_R5p_mut
Stxbp1,12.713885,0.75191325,4.9511954889567155e-37,2.501656668104446e-35,1,p0_R5p_mut
Grin2a,12.181497,3.6704736,3.900577563213495e-34,1.7020702094022525e-32,1,p0_R5p_mut
Sox11,11.168735,1.0678753,5.800103847482787e-29,2.22723987743339e-27,1,p0_R5p_mut
Nectin3,10.719008,2.8896358,8.28872428107995e-27,3.0604520422449046e-25,1,p0_R5p_mut
Crmp1,10.5750265,1.3153871,3.890665203096366e-26,1.3833476277675968e-24,1,p0_R5p_mut
Cadm1,9.932906,0.65176433,2.9939910805754056e-23,9.911142887422033e-22,1,p0_R5p_mut
Srgap3,9.718682,0.83270824,2.510089736364447e-22,8.03228715636623e-21,1,p0_R5p_mut
Camk2b,9.178437,2.3828301,4.3739170211959124e-20,1.2724122243479016e-18,1,p0_R5p_mut
Nrp2,9.141496,2.6409023,6.159449129384125e-20,1.7391385777084586e-18,1,p0_R5p_mut
Robo1,8.915292,0.93893456,4.865337484424395e-19,1.3344925671564053e-17,1,p0_R5p_mut
Sptan1,8.046935,0.6062338,8.489305899702394e-16,2.144666753609026e-14,1,p0_R5p_mut
Cacna2d1,8.04093,1.0931984,8.915967338048208e-16,2.1946996524426357e-14,1,p0_R5p_mut
Calm1,7.989659,0.8297478,1.3531249648099566e-15,3.247499915543896e-14,1,p0_R5p_mut
Tubb3,7.961565,1.1603819,1.6987654806833687e-15,3.977597223063497e-14,1,p0_R5p_mut
Stmn2,7.756945,0.93867886,8.699958137611249e-15,1.9885618600254282e-13,1,p0_R5p_mut
Gabra5,7.4839644,2.4602282,7.211340531328873e-14,1.5384193133501595e-12,1,p0_R5p_mut
Dnm1,7.4462614,0.7108858,9.602258006758508e-14,2.0039494970626448e-12,1,p0_R5p_mut
Neurod1,7.341672,2.07231,2.1094160493931917e-13,4.3085944838669445e-12,1,p0_R5p_mut
Epb41l1,7.2499585,0.9596841,4.1689999680938315e-13,8.337999936187663e-12,1,p0_R5p_mut
Grin1,7.109913,1.191632,1.1611635031802438e-12,2.274932577659253e-11,1,p0_R5p_mut
Nr4a3,7.087637,3.5124986,1.36421086005996e-12,2.619284851315123e-11,1,p0_R5p_mut
Gabra2,6.994797,2.8989222,2.656429456878799e-12,4.9041774588531674e-11,1,p0_R5p_mut
Ncam1,6.906821,0.57889646,4.95634882280314e-12,8.728891848115231e-11,1,p0_R5p_mut
Nlgn2,6.9066334,0.4297085,4.9629075898789215e-12,8.728891848115231e-11,1,p0_R5p_mut
Slitrk1,6.794585,1.4014115,1.0862474895370432e-11,1.862138553492074e-10,1,p0_R5p_mut
Srgap1,6.71151,0.6987548,1.9262052766016935e-11,3.134164517860383e-10,1,p0_R5p_mut
Astn1,6.566826,0.765843,5.139905483756656e-11,7.958563329687724e-10,1,p0_R5p_mut
Grin2b,6.5318255,2.0252798,6.497291178947253e-11,9.900634177443433e-10,1,p0_R5p_mut
Sox4,6.4930015,0.7966545,8.414300221900342e-11,1.2621450332850512e-09,1,p0_R5p_mut
Bin1,6.3954797,0.47927797,1.6004395285953232e-10,2.3637260730023237e-09,1,p0_R5p_mut
Gabbr2,6.368448,1.4782838,1.909507726526707e-10,2.7774657840388464e-09,1,p0_R5p_mut
Plcb1,6.302656,0.8973155,2.92587877698701e-10,4.070787863634101e-09,1,p0_R5p_mut
Flna,6.253005,0.45216447,4.026289781468251e-10,5.443997450999325e-09,1,p0_R5p_mut
