names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Plp1,99.31188,4.8100433,0.0,0.0,0,p30_R3_mut
Mag,98.47118,6.625699,0.0,0.0,0,p30_R3_mut
Gsn,92.67858,5.5567303,0.0,0.0,0,p30_R3_mut
Cldn11,92.470604,6.0025663,0.0,0.0,0,p30_R3_mut
Mbp,79.69316,2.2121062,0.0,0.0,0,p30_R3_mut
Mog,75.708084,6.1266866,0.0,0.0,0,p30_R3_mut
Sox10,73.518105,4.006682,0.0,0.0,0,p30_R3_mut
Olig1,71.41278,3.3458226,0.0,0.0,0,p30_R3_mut
Nfasc,70.87027,2.8469574,0.0,0.0,0,p30_R3_mut
Bin1,64.93145,2.0173929,0.0,0.0,0,p30_R3_mut
Cntn2,64.71661,3.7689452,0.0,0.0,0,p30_R3_mut
Efnb3,61.24605,3.7233899,0.0,0.0,0,p30_R3_mut
Olig2,60.132275,2.7928162,0.0,0.0,0,p30_R3_mut
Sema4d,54.812614,3.162308,0.0,0.0,0,p30_R3_mut
Unc5b,53.927322,3.8901238,0.0,0.0,0,p30_R3_mut
Mast3,53.223686,2.1525908,0.0,0.0,0,p30_R3_mut
Rhob,50.67251,1.8450601,0.0,0.0,0,p30_R3_mut
Sox2,47.075363,2.3057692,0.0,0.0,0,p30_R3_mut
Jam3,46.576862,3.3952794,0.0,0.0,0,p30_R3_mut
Lpar1,42.23381,3.0408332,0.0,0.0,0,p30_R3_mut
Rgs3,40.82866,2.047468,0.0,0.0,0,p30_R3_mut
Scrib,38.570545,1.8332324,0.0,0.0,0,p30_R3_mut
Cers2,36.726933,3.2837076,2.715026515235111e-295,6.516063636564266e-294,0,p30_R3_mut
Ephb1,36.59249,2.4948173,3.765597379911457e-293,8.817008499304874e-292,0,p30_R3_mut
Erbb4,35.12511,1.8802837,2.7890731818152366e-270,5.950022787872505e-269,0,p30_R3_mut
Chd7,34.600502,1.9474955,2.4829971171574452e-262,5.181907027111189e-261,0,p30_R3_mut
Cdk19,33.60617,2.7136235,1.3631073694306157e-247,2.726214738861231e-246,0,p30_R3_mut
Csf1,32.44424,2.7886462,6.531068824035008e-231,1.1829860511459636e-229,0,p30_R3_mut
Ubc,29.280659,0.7380493,1.828760385476721e-188,2.7009384154733114e-187,0,p30_R3_mut
Dlg1,28.6904,2.2073839,5.02715867737522e-181,7.203093030268972e-180,0,p30_R3_mut
Ptpn11,27.53212,0.93551844,7.246122368975097e-167,1.0081561556834918e-165,0,p30_R3_mut
Gabbr1,26.650534,0.77948344,1.7644102464958685e-156,2.352546995327825e-155,0,p30_R3_mut
Rtn4,26.090837,1.1680022,4.632266503267702e-150,5.929301124182658e-149,0,p30_R3_mut
Acsl1,25.547947,1.5963553,5.786790307490135e-144,7.1222034553724745e-143,0,p30_R3_mut
Vamp3,24.286049,1.6646802,2.7527292136762025e-130,3.2227073721087246e-129,0,p30_R3_mut
Gfap,23.981737,0.87092364,4.313012820795378e-127,4.9885449493536905e-126,0,p30_R3_mut
Sall1,23.641363,1.4220299,1.448299295378987e-123,1.6551991947188423e-122,0,p30_R3_mut
S100b,23.387648,1.0570804,5.7085649541295966e-121,6.227525404505014e-120,0,p30_R3_mut
Prox1,22.940733,2.3029528,1.823357662500865e-116,1.882175651613796e-115,0,p30_R3_mut
Mapk3,19.866943,0.8428112,7.864730925689237e-88,7.122775177982705e-87,0,p30_R3_mut
Llgl1,19.48125,0.9313654,1.5836216998327092e-84,1.382069847126728e-83,0,p30_R3_mut
Dpysl2,18.683851,0.59416145,6.70065896181319e-78,5.405573616252657e-77,0,p30_R3_mut
