names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Sparcl1,85.58478,2.442161,0.0,0.0,0,p7_R2_ctrl
Aqp4,81.38288,4.6832786,0.0,0.0,0,p7_R2_ctrl
Atp1a2,80.789024,2.727107,0.0,0.0,0,p7_R2_ctrl
Slc1a2,70.63618,2.9191704,0.0,0.0,0,p7_R2_ctrl
Slc6a11,70.5489,3.2826612,0.0,0.0,0,p7_R2_ctrl
Ptprz1,67.06793,3.6229398,0.0,0.0,0,p7_R2_ctrl
Fabp7,66.483505,2.8341358,0.0,0.0,0,p7_R2_ctrl
Htra1,64.80285,4.622937,0.0,0.0,0,p7_R2_ctrl
Sox9,58.73241,3.6679494,0.0,0.0,0,p7_R2_ctrl
Apoe,56.038074,2.8947484,0.0,0.0,0,p7_R2_ctrl
Grm3,54.654774,2.133348,0.0,0.0,0,p7_R2_ctrl
Gabbr1,52.164845,1.4200264,0.0,0.0,0,p7_R2_ctrl
Glul,46.028904,2.7203703,0.0,0.0,0,p7_R2_ctrl
Mfge8,45.796555,3.849629,0.0,0.0,0,p7_R2_ctrl
Pou3f3,44.822567,1.8913915,0.0,0.0,0,p7_R2_ctrl
Sox2,43.73498,2.5996032,0.0,0.0,0,p7_R2_ctrl
Atp1b2,43.575024,2.727681,0.0,0.0,0,p7_R2_ctrl
Zbtb20,43.519527,1.5915875,0.0,0.0,0,p7_R2_ctrl
Nfib,40.131805,1.3081623,0.0,0.0,0,p7_R2_ctrl
Gfap,36.375122,3.0835006,1.053214864710477e-289,3.611022393293064e-288,0,p7_R2_ctrl
Sfxn5,36.011635,2.4397495,5.500402892798503e-284,1.8208230265815735e-282,0,p7_R2_ctrl
Nfia,35.9515,1.8327246,4.795699087034321e-283,1.5346237078509827e-281,0,p7_R2_ctrl
Rgma,35.29485,2.9189453,7.044614390562579e-273,2.1815580048193792e-271,0,p7_R2_ctrl
Hes5,34.54085,4.5206017,1.9557233267388953e-261,5.522042334321587e-260,0,p7_R2_ctrl
Egfr,33.39496,3.8744879,1.6226480959016806e-244,4.3270615890711484e-243,0,p7_R2_ctrl
Ptch1,33.08744,2.930239,4.505063975050037e-240,1.1688814637967663e-238,0,p7_R2_ctrl
Sema6d,31.68194,1.7165098,2.755371961714084e-220,6.612892708113801e-219,0,p7_R2_ctrl
Slc1a3,30.333485,3.407941,4.1492776961188935e-202,9.484063305414614e-201,0,p7_R2_ctrl
Pax6,29.880957,3.079467,3.4791121445206016e-196,7.767320136604134e-195,0,p7_R2_ctrl
Aldh1l1,29.32555,3.885557,4.90007109451445e-189,1.0453485001630827e-187,0,p7_R2_ctrl
Sall3,28.414194,3.2748873,1.3504273288477233e-177,2.758319650412371e-176,0,p7_R2_ctrl
Msi2,27.933525,2.4410233,1.045239486091708e-171,2.090478972183416e-170,0,p7_R2_ctrl
Slc4a4,26.572395,3.3326507,1.4155336968285692e-155,2.66453401755966e-154,0,p7_R2_ctrl
Pou3f2,26.488947,2.1505606,1.299555332469314e-154,2.3991790753279644e-153,0,p7_R2_ctrl
Fgfr3,25.970463,4.8776217,1.0681004859483598e-148,1.8988453083526394e-147,0,p7_R2_ctrl
Kcnip3,24.120047,1.8051858,1.5403502543776427e-128,2.4241577773812084e-127,0,p7_R2_ctrl
Camk2g,23.687088,2.0626693,4.898772839496408e-124,7.348159259244612e-123,0,p7_R2_ctrl
Kcna2,23.479517,2.1296506,6.604877064770018e-122,9.754895357198796e-121,0,p7_R2_ctrl
Slc38a3,22.871815,2.751668,8.866936045511334e-116,1.2518027358368941e-114,0,p7_R2_ctrl
Clu,21.84617,2.7115173,8.453251461045632e-106,1.1429748454371558e-104,0,p7_R2_ctrl
Aldoc,21.790068,2.692565,2.8822923186020946e-105,3.7904118162438505e-104,0,p7_R2_ctrl
Tnfrsf19,21.231117,2.1549242,4.927632173340677e-100,5.9880087169709494e-99,0,p7_R2_ctrl
Sox1,21.220097,2.400935,6.22959292828684e-100,7.475511513944207e-99,0,p7_R2_ctrl
Tead1,20.885767,1.8880267,7.213659979657419e-97,8.445260463989174e-96,0,p7_R2_ctrl
Chd7,20.679693,1.0314488,5.27752802271478e-95,6.03146059738832e-94,0,p7_R2_ctrl
Id4,20.456888,2.2863002,5.216266746695385e-93,5.8913130315618464e-92,0,p7_R2_ctrl
Ntsr2,20.1345,4.486797,3.6799830590097076e-90,4.1078880658713015e-89,0,p7_R2_ctrl
Plxnb1,20.079935,2.3510666,1.1054073603060622e-89,1.2197598458549652e-88,0,p7_R2_ctrl
Ccnd2,19.980003,1.5488967,8.221856991889373e-89,8.673607376059119e-88,0,p7_R2_ctrl
Adgrg1,19.440153,2.8115678,3.5311275444686336e-84,3.6846548290107475e-83,0,p7_R2_ctrl
Satb2,58.85466,2.7563488,0.0,0.0,1,p7_R2_ctrl
Neurod6,46.56319,3.008691,0.0,0.0,1,p7_R2_ctrl
Bin1,42.9801,1.2604785,0.0,0.0,1,p7_R2_ctrl
