names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Gria2,30.72762,2.5378428,2.434702332262443e-207,2.3373142389719453e-204,7,p0_R6_ctrl
Neurod2,29.295986,3.561693,1.1667383873192471e-188,5.600344259132386e-186,7,p0_R6_ctrl
Cadm1,27.271856,2.3065653,9.151410331781644e-164,2.928451306170126e-161,7,p0_R6_ctrl
Atp1a3,25.464993,1.9149749,4.816770862554258e-143,1.1560250070130218e-140,7,p0_R6_ctrl
Nrp1,24.693165,2.607687,1.266497769798405e-134,2.4316757180129375e-132,7,p0_R6_ctrl
Neurod6,24.211452,3.1999729,1.6853297914898956e-129,2.6965276663838326e-127,7,p0_R6_ctrl
Ptprs,22.552803,1.6997772,1.2604311367389294e-112,1.7285912732419603e-110,7,p0_R6_ctrl
Satb2,20.717844,2.975634,2.3915533651391693e-95,2.869864038167003e-93,7,p0_R6_ctrl
Ncam1,20.667166,1.7088472,6.841805869816286e-95,7.297926261137372e-93,7,p0_R6_ctrl
Tubb3,20.494276,1.6553601,2.4215803476370443e-93,2.3247171337315627e-91,7,p0_R6_ctrl
Stxbp1,19.808609,1.3966556,2.509205434149399e-87,2.1898520152576575e-85,7,p0_R6_ctrl
Gabbr1,19.74409,1.6621612,9.01767375257586e-87,7.214139002060687e-85,7,p0_R6_ctrl
Slitrk1,19.180334,2.5865612,5.403187214271885e-82,3.720716373578896e-80,7,p0_R6_ctrl
Sox4,19.180115,1.7672108,5.426044711469224e-82,3.720716373578896e-80,7,p0_R6_ctrl
Crmp1,18.119772,1.5045707,2.2251191718530508e-73,1.4240762699859525e-71,7,p0_R6_ctrl
Nfib,17.837624,1.3583239,3.607084954117622e-71,2.1642509724705733e-69,7,p0_R6_ctrl
Sox11,17.818438,1.6832871,5.083675374824702e-71,2.870781388136302e-69,7,p0_R6_ctrl
Nlgn2,17.430761,1.3278326,4.8200274610445666e-68,2.570681312557102e-66,7,p0_R6_ctrl
Foxg1,17.199976,1.6028802,2.6564309027087184e-66,1.3421966666317736e-64,7,p0_R6_ctrl
Mpped1,17.075352,2.0927231,2.2645951188178104e-65,1.087005657032549e-63,7,p0_R6_ctrl
Nfix,16.83638,1.3919111,1.3207374871057686e-63,6.037657083912086e-62,7,p0_R6_ctrl
Nrcam,16.696003,2.9021428,1.401448775611819e-62,6.1154128390333924e-61,7,p0_R6_ctrl
Bin1,16.668295,1.304247,2.2286509414133325e-62,9.302195233725214e-61,7,p0_R6_ctrl
Tet2,16.52624,1.4894465,2.3751068555980977e-61,9.50042742239239e-60,7,p0_R6_ctrl
Mex3a,16.473274,1.9658198,5.709463255435529e-61,2.1924338900872433e-59,7,p0_R6_ctrl
Dpysl2,16.156704,1.3932899,1.018659320290156e-58,3.7612036441482685e-57,7,p0_R6_ctrl
Nfasc,16.037992,2.0920782,6.936090165277642e-58,2.466165392098717e-56,7,p0_R6_ctrl
Dync1i1,15.680775,3.2417533,2.0474244507958588e-55,7.01974097415723e-54,7,p0_R6_ctrl
Camk2b,15.611554,2.050084,6.073897185406992e-55,2.0106694131002456e-53,7,p0_R6_ctrl
Dnm1,15.305752,1.3349303,6.998881783598944e-53,2.239642170751662e-51,7,p0_R6_ctrl
Plxna2,15.158363,1.8330847,6.671091977410923e-52,2.0658865478433823e-50,7,p0_R6_ctrl
Ankrd11,15.139731,1.3271798,8.857421193513161e-52,2.6572263580539485e-50,7,p0_R6_ctrl
Epb41l1,15.114954,1.4701105,1.2906108441568717e-51,3.7545042739108993e-50,7,p0_R6_ctrl
Mapk8ip3,15.028032,1.9315981,4.8108804087243514e-51,1.3583662330515815e-49,7,p0_R6_ctrl
Srgap3,14.488319,1.0720109,1.4361442878812873e-47,3.939138618188674e-46,7,p0_R6_ctrl
Zfp609,14.065407,1.5065105,6.19659298852798e-45,1.6376762734817756e-43,7,p0_R6_ctrl
Plxna4,14.064102,1.6147476,6.311877304044344e-45,1.6376762734817756e-43,7,p0_R6_ctrl
Cacna2d1,13.917231,2.0798867,4.978223003236498e-44,1.2576563376597468e-42,7,p0_R6_ctrl
Flna,13.827067,1.0948379,1.7501064077735768e-43,4.307954234519574e-42,7,p0_R6_ctrl
Grik2,13.358021,1.0245188,1.0635419089988102e-40,2.5525005815971446e-39,7,p0_R6_ctrl
Itpr1,13.353114,2.6047356,1.1359814072996685e-40,2.6598589048967848e-39,7,p0_R6_ctrl
Nr4a3,13.170516,2.88025,1.2970811316578051e-39,2.9647568723606974e-38,7,p0_R6_ctrl
Cnr1,13.142291,1.4153621,1.884343457061604e-39,4.2069063227421853e-38,7,p0_R6_ctrl
Calm1,13.06748,1.4781686,5.051129413285194e-39,1.1020645992622242e-37,7,p0_R6_ctrl
March6,13.049687,1.0533291,6.380860669324904e-39,1.361250276122646e-37,7,p0_R6_ctrl
Asxl3,12.951041,2.2210271,2.3178812681245496e-38,4.837317429129495e-37,7,p0_R6_ctrl
Cacna1b,12.925101,1.678368,3.2486709340543767e-38,6.635583184451493e-37,7,p0_R6_ctrl
Cdh2,12.560796,0.80772847,3.4682811773476125e-36,6.936562354695224e-35,7,p0_R6_ctrl
Sdc3,12.499219,1.1144313,7.538811551904708e-36,1.4769916509854122e-34,7,p0_R6_ctrl
Lrrc4b,12.124119,1.3458806,7.870221449411347e-34,1.5110825182869785e-32,7,p0_R6_ctrl
Plcb1,6.9733386,3.0165186,3.0950647986442347e-12,3.265123304064248e-11,15,p0_R6_ctrl
Mdga1,6.7838087,3.560809,1.1704835853759645e-11,1.2213741760444846e-10,15,p0_R6_ctrl
Cd70,5.5355277,5.396183,3.102926055122165e-08,2.482340844097732e-07,15,p0_R6_ctrl
Prex2,5.095288,4.4397535,3.4821193187794063e-07,2.5913446093242095e-06,15,p0_R6_ctrl
Gng10,4.460489,4.0834007,8.177290866781419e-06,5.451527244520946e-05,15,p0_R6_ctrl
Creb1,3.3873239,3.5158796,0.000705780313826608,0.00332131912388992,15,p0_R6_ctrl
Cdk6,3.054229,3.1633153,0.002256397956636096,0.009217625695194265,15,p0_R6_ctrl
Pou3f3,2.9834716,1.2026283,0.002849985426273955,0.01139994170509582,15,p0_R6_ctrl
Chl1,2.7064798,2.7474926,0.006800073194573136,0.025242618345319,15,p0_R6_ctrl
Ptk2,2.563892,1.8703877,0.01035057988431426,0.03721556812337711,15,p0_R6_ctrl
Robo1,2.4503725,1.5983953,0.014270852071390023,0.04892863567333722,15,p0_R6_ctrl
Cldn5,2.1063068,1.9651906,0.03517770952783199,0.10823910623948303,15,p0_R6_ctrl
Ddx5,2.0053596,2.028325,0.0449246000527419,0.131486634300708,15,p0_R6_ctrl
Cd86,2.0039823,4.31064,0.04507194457809527,0.1315169203494573,15,p0_R6_ctrl
Lhx1,1.9330488,3.3634088,0.053230185541040594,0.1502969944688205,15,p0_R6_ctrl
Cdkn2c,1.9094896,3.195203,0.056198950471673906,0.15637968826900564,15,p0_R6_ctrl
Mfng,1.67132,2.8671417,0.09465849091849787,0.25134990267501783,15,p0_R6_ctrl
Lockd,1.614224,5.064125,0.10647885669653726,0.27552480438996163,15,p0_R6_ctrl
Itgb2l,1.5958059,3.032774,0.11053213847667519,0.2829622745002885,15,p0_R6_ctrl
Nrn1,1.477722,3.3663445,0.13948219870960313,0.3487054967740078,15,p0_R6_ctrl
Itpr2,1.4639485,3.4884777,0.14320801970322464,0.3570901270521965,15,p0_R6_ctrl
Chd7,1.4432722,1.6197184,0.14894380403591656,0.36757339813490975,15,p0_R6_ctrl
Slitrk5,1.388002,1.8821962,0.16513644239096037,0.401344265051448,15,p0_R6_ctrl
Id4,1.3855035,2.3290455,0.16589855456180136,0.40217831408921545,15,p0_R6_ctrl
Kcnj3,1.3080996,2.842761,0.19083953761249806,0.44793632300244046,15,p0_R6_ctrl
