names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Gria2,35.080658,3.2777808,1.3295346181345864e-269,1.2763532334092029e-266,4,e16_R1_mut
Neurod6,30.246428,4.053562,5.813345517809111e-201,2.7904058485483733e-198,4,e16_R1_mut
Neurod2,29.992846,4.1330285,1.2165434015869902e-197,3.8929388850783685e-195,4,e16_R1_mut
Cntn2,29.597366,3.6155133,1.615551500955352e-192,3.877323602292845e-190,4,e16_R1_mut
Sox11,28.093493,2.2673345,1.17639441625405e-173,2.258677279207776e-171,4,e16_R1_mut
Grik2,26.94266,2.494767,6.953880770214982e-160,1.112620923234397e-157,4,e16_R1_mut
Cnr1,26.557186,2.47452,2.121492181152237e-155,2.909474991294497e-153,4,e16_R1_mut
Nfasc,26.465168,2.602144,2.441198499912329e-154,2.929438199894795e-152,4,e16_R1_mut
Nfib,26.117369,1.8237739,2.3150248178377337e-150,2.4693598056935826e-148,4,e16_R1_mut
Crmp1,25.484697,2.4916615,2.9135172266875253e-143,2.796976537620025e-141,4,e16_R1_mut
Unc13a,24.466444,2.3365705,3.3636078090440064e-132,2.935512269711133e-130,4,e16_R1_mut
Foxg1,24.432545,2.4503531,7.715532867265718e-132,6.172426293812574e-130,4,e16_R1_mut
Plxna2,24.325043,2.2526176,1.065249403202608e-130,7.866457131342336e-129,4,e16_R1_mut
Igfbpl1,24.110409,2.810775,1.9442194131593857e-128,1.3331790261664358e-126,4,e16_R1_mut
Zbtb20,22.239069,1.8327076,1.4391383166048412e-109,9.210485226270983e-108,4,e16_R1_mut
Tubb3,22.175344,1.6466389,5.941980727094889e-109,3.565188436256933e-107,4,e16_R1_mut
Epha4,22.126154,2.1677125,1.770488691837332e-108,9.998053789199052e-107,4,e16_R1_mut
Gria1,22.002243,1.9584183,2.740894016334954e-107,1.4618101420453087e-105,4,e16_R1_mut
Bhlhe22,21.705639,4.2950416,1.8148650783636343e-104,9.169844606468889e-103,4,e16_R1_mut
Ttc28,21.602213,2.0480964,1.7121465169335568e-103,8.218303281281073e-102,4,e16_R1_mut
Neurod1,21.405626,4.4940195,1.1841762211568415e-101,5.413377011002705e-100,4,e16_R1_mut
Mpped1,21.35139,2.1033163,3.785029439612768e-101,1.6516492100128443e-99,4,e16_R1_mut
Sema7a,21.239685,2.5119052,4.1063618541595304e-100,1.7139597304318038e-98,4,e16_R1_mut
Nr4a3,21.007172,4.411951,5.639517453753751e-98,2.2558069815015004e-96,4,e16_R1_mut
Ptprs,20.958586,1.4515976,1.5667259408361865e-97,6.016227612810956e-96,4,e16_R1_mut
Atp1a3,20.024199,1.9356124,3.3891680586109555e-89,1.205037531950562e-87,4,e16_R1_mut
Plxna4,19.985037,1.8866559,7.433162966149983e-89,2.5485130169657086e-87,4,e16_R1_mut
Nfix,19.777971,1.8148223,4.608656671713566e-87,1.5256242775327665e-85,4,e16_R1_mut
Astn1,19.720758,1.7900448,1.4306506095081961e-86,4.5780819504262276e-85,4,e16_R1_mut
Tbr1,19.345184,2.1662862,2.238025925301865e-83,6.930660929967065e-82,4,e16_R1_mut
Cacna1b,18.977137,2.1070921,2.63578912898148e-80,7.90736738694444e-79,4,e16_R1_mut
Cacna2d1,18.96383,1.9116526,3.39496364681252e-80,9.876257881636421e-79,4,e16_R1_mut
Dcc,18.752731,1.932053,1.8389971314560114e-78,5.192462488816974e-77,4,e16_R1_mut
Nrp1,18.393934,1.9543179,1.4692232760109963e-75,3.9179287360293235e-74,4,e16_R1_mut
Fgfr1,18.219301,2.7144392,3.627586550613514e-74,9.412116455645873e-73,4,e16_R1_mut
Kcnq3,18.000288,4.1483307,1.93809616749848e-72,4.896242949469844e-71,4,e16_R1_mut
Sox4,17.97512,1.3797842,3.0519481521996977e-72,7.512487759260794e-71,4,e16_R1_mut
Sema4g,17.871178,2.1370265,1.977718496125498e-71,4.7465243907011954e-70,4,e16_R1_mut
Camk2b,17.857506,3.0147252,2.5267874908477943e-71,5.916380466375322e-70,4,e16_R1_mut
Cdk5r1,17.761759,2.293968,1.397867769858194e-70,3.195126331104444e-69,4,e16_R1_mut
Ntng2,17.65652,3.0998816,9.065783206786881e-70,2.0239888089570713e-68,4,e16_R1_mut
Robo1,17.335161,1.6573826,2.5535259054633162e-67,5.571329248283599e-66,4,e16_R1_mut
Kcnq2,17.30165,1.8314689,4.5711739400853896e-67,9.75183773884883e-66,4,e16_R1_mut
